image_index,label_index,label_name,original_split,split
40625,0,adipose,train,evaluation
60257,8,colorectal adenocarcinoma epithelium,train,evaluation
16566,6,normal colon mucosa,train,evaluation
58693,5,smooth muscle,train,evaluation
53045,0,adipose,train,evaluation
93411,3,lymphocytes,val,evaluation
56813,3,lymphocytes,train,evaluation
16994,2,debris,train,evaluation
83834,8,colorectal adenocarcinoma epithelium,train,evaluation
47908,5,smooth muscle,train,evaluation
16465,5,smooth muscle,train,evaluation
54606,2,debris,train,evaluation
106015,5,smooth muscle,test,evaluation
30957,2,debris,train,evaluation
21693,7,cancer-associated stroma,train,evaluation
42168,4,mucus,train,evaluation
45668,4,mucus,train,evaluation
36561,6,normal colon mucosa,train,evaluation
1273,4,mucus,train,evaluation
18127,8,colorectal adenocarcinoma epithelium,train,evaluation
89140,1,background,train,evaluation
26534,2,debris,train,evaluation
56805,7,cancer-associated stroma,train,evaluation
56588,6,normal colon mucosa,train,evaluation
58640,7,cancer-associated stroma,train,evaluation
52095,6,normal colon mucosa,train,evaluation
5817,5,smooth muscle,train,evaluation
17508,1,background,train,evaluation
49614,6,normal colon mucosa,train,evaluation
63729,7,cancer-associated stroma,train,evaluation
21602,7,cancer-associated stroma,train,evaluation
11710,6,normal colon mucosa,train,evaluation
36015,1,background,train,evaluation
61472,4,mucus,train,evaluation
58239,7,cancer-associated stroma,train,evaluation
57755,3,lymphocytes,train,evaluation
2681,6,normal colon mucosa,train,evaluation
54568,0,adipose,train,evaluation
57071,5,smooth muscle,train,evaluation
38349,4,mucus,train,evaluation
54705,2,debris,train,evaluation
34703,2,debris,train,evaluation
66324,8,colorectal adenocarcinoma epithelium,train,evaluation
90093,1,background,val,evaluation
41142,5,smooth muscle,train,evaluation
43400,4,mucus,train,evaluation
84788,0,adipose,train,evaluation
22756,1,background,train,evaluation
73415,3,lymphocytes,train,evaluation
81291,6,normal colon mucosa,train,evaluation
47817,4,mucus,train,evaluation
103164,5,smooth muscle,test,evaluation
106464,7,cancer-associated stroma,test,evaluation
30003,1,background,train,evaluation
5360,3,lymphocytes,train,evaluation
81234,1,background,train,evaluation
94898,2,debris,val,evaluation
35474,4,mucus,train,evaluation
11518,1,background,train,evaluation
49469,3,lymphocytes,train,evaluation
4439,5,smooth muscle,train,evaluation
85263,7,cancer-associated stroma,train,evaluation
34601,1,background,train,evaluation
86618,1,background,train,evaluation
51032,3,lymphocytes,train,evaluation
33814,3,lymphocytes,train,evaluation
40995,3,lymphocytes,train,evaluation
81366,5,smooth muscle,train,evaluation
79436,6,normal colon mucosa,train,evaluation
38000,4,mucus,train,evaluation
70812,2,debris,train,evaluation
55601,3,lymphocytes,train,evaluation
105979,0,adipose,test,evaluation
46916,1,background,train,evaluation
51174,6,normal colon mucosa,train,evaluation
22016,6,normal colon mucosa,train,evaluation
68689,4,mucus,train,evaluation
26569,1,background,train,evaluation
75435,4,mucus,train,evaluation
21017,4,mucus,train,evaluation
68993,1,background,train,evaluation
49420,4,mucus,train,evaluation
86496,0,adipose,train,evaluation
55798,6,normal colon mucosa,train,evaluation
25269,0,adipose,train,evaluation
342,7,cancer-associated stroma,train,evaluation
46744,8,colorectal adenocarcinoma epithelium,train,evaluation
106995,5,smooth muscle,test,evaluation
32330,1,background,train,evaluation
58866,5,smooth muscle,train,evaluation
54208,0,adipose,train,evaluation
28244,8,colorectal adenocarcinoma epithelium,train,evaluation
63661,0,adipose,train,evaluation
41151,5,smooth muscle,train,evaluation
93895,1,background,val,evaluation
99390,4,mucus,val,evaluation
16763,4,mucus,train,evaluation
21589,4,mucus,train,evaluation
56946,6,normal colon mucosa,train,evaluation
92690,7,cancer-associated stroma,val,evaluation
78395,8,colorectal adenocarcinoma epithelium,train,evaluation
75188,0,adipose,train,evaluation
94331,5,smooth muscle,val,evaluation
73016,7,cancer-associated stroma,train,evaluation
37090,0,adipose,train,evaluation
1213,1,background,train,evaluation
10545,2,debris,train,evaluation
90414,0,adipose,val,evaluation
20155,4,mucus,train,evaluation
60465,5,smooth muscle,train,evaluation
65579,2,debris,train,evaluation
51349,7,cancer-associated stroma,train,evaluation
47660,2,debris,train,evaluation
14382,7,cancer-associated stroma,train,evaluation
53930,4,mucus,train,evaluation
94375,5,smooth muscle,val,evaluation
72507,8,colorectal adenocarcinoma epithelium,train,evaluation
31249,7,cancer-associated stroma,train,evaluation
69886,1,background,train,evaluation
86734,4,mucus,train,evaluation
19121,1,background,train,evaluation
46061,7,cancer-associated stroma,train,evaluation
50990,0,adipose,train,evaluation
52904,7,cancer-associated stroma,train,evaluation
89525,1,background,train,evaluation
74564,8,colorectal adenocarcinoma epithelium,train,evaluation
103631,7,cancer-associated stroma,test,evaluation
55284,7,cancer-associated stroma,train,evaluation
55475,0,adipose,train,evaluation
13690,2,debris,train,evaluation
76068,0,adipose,train,evaluation
24865,8,colorectal adenocarcinoma epithelium,train,evaluation
34158,8,colorectal adenocarcinoma epithelium,train,evaluation
43106,7,cancer-associated stroma,train,evaluation
22713,4,mucus,train,evaluation
14466,5,smooth muscle,train,evaluation
84444,8,colorectal adenocarcinoma epithelium,train,evaluation
93314,8,colorectal adenocarcinoma epithelium,val,evaluation
103867,4,mucus,test,evaluation
14737,5,smooth muscle,train,evaluation
54500,2,debris,train,evaluation
79424,7,cancer-associated stroma,train,evaluation
95341,3,lymphocytes,val,evaluation
70843,3,lymphocytes,train,evaluation
90730,2,debris,val,evaluation
47519,1,background,train,evaluation
90633,2,debris,val,evaluation
97970,0,adipose,val,evaluation
13251,2,debris,train,evaluation
30828,8,colorectal adenocarcinoma epithelium,train,evaluation
29789,8,colorectal adenocarcinoma epithelium,train,evaluation
69766,2,debris,train,evaluation
5328,1,background,train,evaluation
29402,8,colorectal adenocarcinoma epithelium,train,evaluation
15712,6,normal colon mucosa,train,evaluation
68338,0,adipose,train,evaluation
72285,4,mucus,train,evaluation
93799,6,normal colon mucosa,val,evaluation
44116,8,colorectal adenocarcinoma epithelium,train,evaluation
32724,7,cancer-associated stroma,train,evaluation
48568,8,colorectal adenocarcinoma epithelium,train,evaluation
57305,5,smooth muscle,train,evaluation
3959,8,colorectal adenocarcinoma epithelium,train,evaluation
84160,2,debris,train,evaluation
37458,3,lymphocytes,train,evaluation
89880,5,smooth muscle,train,evaluation
105026,7,cancer-associated stroma,test,evaluation
52112,5,smooth muscle,train,evaluation
48132,7,cancer-associated stroma,train,evaluation
65094,8,colorectal adenocarcinoma epithelium,train,evaluation
13069,4,mucus,train,evaluation
105511,3,lymphocytes,test,evaluation
86848,7,cancer-associated stroma,train,evaluation
78727,7,cancer-associated stroma,train,evaluation
22482,7,cancer-associated stroma,train,evaluation
79465,3,lymphocytes,train,evaluation
99084,1,background,val,evaluation
92513,5,smooth muscle,val,evaluation
34964,7,cancer-associated stroma,train,evaluation
416,2,debris,train,evaluation
27071,2,debris,train,evaluation
38203,6,normal colon mucosa,train,evaluation
30753,7,cancer-associated stroma,train,evaluation
69756,4,mucus,train,evaluation
51264,5,smooth muscle,train,evaluation
83783,5,smooth muscle,train,evaluation
87418,5,smooth muscle,train,evaluation
47041,0,adipose,train,evaluation
80075,7,cancer-associated stroma,train,evaluation
67922,2,debris,train,evaluation
106807,1,background,test,evaluation
74554,2,debris,train,evaluation
45568,4,mucus,train,evaluation
59016,7,cancer-associated stroma,train,evaluation
19521,8,colorectal adenocarcinoma epithelium,train,evaluation
83734,0,adipose,train,evaluation
58650,3,lymphocytes,train,evaluation
12247,8,colorectal adenocarcinoma epithelium,train,evaluation
20104,6,normal colon mucosa,train,evaluation
48903,6,normal colon mucosa,train,evaluation
12387,0,adipose,train,evaluation
3267,8,colorectal adenocarcinoma epithelium,train,evaluation
64966,5,smooth muscle,train,evaluation
89676,8,colorectal adenocarcinoma epithelium,train,evaluation
104908,7,cancer-associated stroma,test,evaluation
5955,0,adipose,train,evaluation
89595,2,debris,train,evaluation
74251,2,debris,train,evaluation
101806,3,lymphocytes,test,evaluation
58968,8,colorectal adenocarcinoma epithelium,train,evaluation
47931,3,lymphocytes,train,evaluation
82875,4,mucus,train,evaluation
45589,0,adipose,train,evaluation
64003,3,lymphocytes,train,evaluation
87060,7,cancer-associated stroma,train,evaluation
16822,5,smooth muscle,train,evaluation
6244,8,colorectal adenocarcinoma epithelium,train,evaluation
66051,3,lymphocytes,train,evaluation
95193,0,adipose,val,evaluation
30975,3,lymphocytes,train,evaluation
81514,5,smooth muscle,train,evaluation
53240,5,smooth muscle,train,evaluation
83394,4,mucus,train,evaluation
61325,6,normal colon mucosa,train,evaluation
85993,1,background,train,evaluation
82081,7,cancer-associated stroma,train,evaluation
58042,2,debris,train,evaluation
81317,6,normal colon mucosa,train,evaluation
97906,0,adipose,val,evaluation
95007,4,mucus,val,evaluation
33305,5,smooth muscle,train,evaluation
103622,0,adipose,test,evaluation
45442,4,mucus,train,evaluation
60468,0,adipose,train,evaluation
80720,1,background,train,evaluation
71942,5,smooth muscle,train,evaluation
85995,7,cancer-associated stroma,train,evaluation
7945,1,background,train,evaluation
14962,2,debris,train,evaluation
11706,1,background,train,evaluation
26581,0,adipose,train,evaluation
47958,8,colorectal adenocarcinoma epithelium,train,evaluation
54031,2,debris,train,evaluation
47252,0,adipose,train,evaluation
20520,4,mucus,train,evaluation
5398,7,cancer-associated stroma,train,evaluation
49369,5,smooth muscle,train,evaluation
94383,8,colorectal adenocarcinoma epithelium,val,evaluation
16938,3,lymphocytes,train,evaluation
24742,2,debris,train,evaluation
11080,5,smooth muscle,train,evaluation
71460,5,smooth muscle,train,evaluation
59114,6,normal colon mucosa,train,evaluation
20923,5,smooth muscle,train,evaluation
36428,3,lymphocytes,train,evaluation
70861,7,cancer-associated stroma,train,evaluation
10646,2,debris,train,evaluation
74297,2,debris,train,evaluation
90568,3,lymphocytes,val,evaluation
1277,7,cancer-associated stroma,train,evaluation
18496,3,lymphocytes,train,evaluation
86118,1,background,train,evaluation
77653,8,colorectal adenocarcinoma epithelium,train,evaluation
50575,1,background,train,evaluation
54955,4,mucus,train,evaluation
91399,8,colorectal adenocarcinoma epithelium,val,evaluation
13573,3,lymphocytes,train,evaluation
31643,8,colorectal adenocarcinoma epithelium,train,evaluation
10926,2,debris,train,evaluation
98423,3,lymphocytes,val,evaluation
85251,5,smooth muscle,train,evaluation
14199,2,debris,train,evaluation
34474,8,colorectal adenocarcinoma epithelium,train,evaluation
75893,1,background,train,evaluation
105359,8,colorectal adenocarcinoma epithelium,test,evaluation
3357,1,background,train,evaluation
45304,8,colorectal adenocarcinoma epithelium,train,evaluation
1471,8,colorectal adenocarcinoma epithelium,train,evaluation
69535,5,smooth muscle,train,evaluation
1079,4,mucus,train,evaluation
22264,2,debris,train,evaluation
15045,8,colorectal adenocarcinoma epithelium,train,evaluation
