image_index,label_index,label_name,split
7703,6,Proximal Tubule Segments,train
14718,0,"Collecting Duct, Connecting Tubule",train
97453,6,Proximal Tubule Segments,train
80238,0,"Collecting Duct, Connecting Tubule",train
3832,3,Interstitial endothelial cells,train
17630,0,"Collecting Duct, Connecting Tubule",train
33106,0,"Collecting Duct, Connecting Tubule",train
9317,6,Proximal Tubule Segments,train
84866,0,"Collecting Duct, Connecting Tubule",train
73091,1,Distal Convoluted Tubule,train
4251,7,Thick Ascending Limb,train
313,6,Proximal Tubule Segments,train
1395,7,Thick Ascending Limb,train
86534,3,Interstitial endothelial cells,train
7432,7,Thick Ascending Limb,train
5563,0,"Collecting Duct, Connecting Tubule",train
66305,3,Interstitial endothelial cells,train
128776,4,Leukocytes,train
39535,6,Proximal Tubule Segments,train
146863,0,"Collecting Duct, Connecting Tubule",train
6233,7,Thick Ascending Limb,train
30434,6,Proximal Tubule Segments,train
18930,0,"Collecting Duct, Connecting Tubule",train
39648,7,Thick Ascending Limb,train
129244,0,"Collecting Duct, Connecting Tubule",train
84789,3,Interstitial endothelial cells,train
38733,5,Podocytes,train
27831,0,"Collecting Duct, Connecting Tubule",train
24057,0,"Collecting Duct, Connecting Tubule",train
53906,6,Proximal Tubule Segments,train
3786,3,Interstitial endothelial cells,train
27363,6,Proximal Tubule Segments,train
25155,4,Leukocytes,train
49267,6,Proximal Tubule Segments,train
117,3,Interstitial endothelial cells,train
3969,0,"Collecting Duct, Connecting Tubule",train
11356,0,"Collecting Duct, Connecting Tubule",train
113120,1,Distal Convoluted Tubule,train
101876,0,"Collecting Duct, Connecting Tubule",train
53726,2,Glomerular endothelial cells,train
19823,2,Glomerular endothelial cells,train
102551,6,Proximal Tubule Segments,train
45780,4,Leukocytes,train
126194,6,Proximal Tubule Segments,train
1133,7,Thick Ascending Limb,train
152696,6,Proximal Tubule Segments,train
16122,5,Podocytes,train
19539,0,"Collecting Duct, Connecting Tubule",train
96924,3,Interstitial endothelial cells,train
91072,0,"Collecting Duct, Connecting Tubule",train
55822,0,"Collecting Duct, Connecting Tubule",train
1830,7,Thick Ascending Limb,train
51372,7,Thick Ascending Limb,train
29179,3,Interstitial endothelial cells,train
8828,0,"Collecting Duct, Connecting Tubule",train
13571,3,Interstitial endothelial cells,train
20283,1,Distal Convoluted Tubule,train
12634,0,"Collecting Duct, Connecting Tubule",train
117570,1,Distal Convoluted Tubule,train
8340,4,Leukocytes,train
19451,6,Proximal Tubule Segments,train
5636,0,"Collecting Duct, Connecting Tubule",train
123333,1,Distal Convoluted Tubule,train
63963,1,Distal Convoluted Tubule,train
113043,4,Leukocytes,train
158932,6,Proximal Tubule Segments,train
68006,0,"Collecting Duct, Connecting Tubule",train
95325,4,Leukocytes,train
97724,0,"Collecting Duct, Connecting Tubule",train
119525,0,"Collecting Duct, Connecting Tubule",train
146352,4,Leukocytes,train
17063,0,"Collecting Duct, Connecting Tubule",train
8369,6,Proximal Tubule Segments,train
113925,5,Podocytes,train
46485,0,"Collecting Duct, Connecting Tubule",train
146451,0,"Collecting Duct, Connecting Tubule",train
24765,6,Proximal Tubule Segments,train
107478,0,"Collecting Duct, Connecting Tubule",train
2898,2,Glomerular endothelial cells,train
30632,0,"Collecting Duct, Connecting Tubule",train
3292,0,"Collecting Duct, Connecting Tubule",train
1843,6,Proximal Tubule Segments,train
31369,0,"Collecting Duct, Connecting Tubule",train
160345,2,Glomerular endothelial cells,train
13519,3,Interstitial endothelial cells,train
29519,5,Podocytes,train
44805,6,Proximal Tubule Segments,train
20160,6,Proximal Tubule Segments,train
8817,6,Proximal Tubule Segments,train
14131,4,Leukocytes,train
61887,1,Distal Convoluted Tubule,train
75189,3,Interstitial endothelial cells,train
40329,5,Podocytes,train
46607,0,"Collecting Duct, Connecting Tubule",train
7957,6,Proximal Tubule Segments,train
3617,4,Leukocytes,train
104438,7,Thick Ascending Limb,train
63473,5,Podocytes,train
29396,0,"Collecting Duct, Connecting Tubule",train
1786,7,Thick Ascending Limb,train
13004,7,Thick Ascending Limb,train
116795,0,"Collecting Duct, Connecting Tubule",train
162314,1,Distal Convoluted Tubule,train
91809,4,Leukocytes,train
30929,0,"Collecting Duct, Connecting Tubule",train
15356,0,"Collecting Duct, Connecting Tubule",train
113240,4,Leukocytes,train
113837,0,"Collecting Duct, Connecting Tubule",train
43669,0,"Collecting Duct, Connecting Tubule",train
59404,6,Proximal Tubule Segments,train
8659,6,Proximal Tubule Segments,train
27672,0,"Collecting Duct, Connecting Tubule",train
31784,0,"Collecting Duct, Connecting Tubule",train
21152,6,Proximal Tubule Segments,train
58627,0,"Collecting Duct, Connecting Tubule",train
59809,3,Interstitial endothelial cells,train
40783,6,Proximal Tubule Segments,train
128959,0,"Collecting Duct, Connecting Tubule",train
4518,0,"Collecting Duct, Connecting Tubule",train
20824,7,Thick Ascending Limb,train
93447,4,Leukocytes,train
18821,6,Proximal Tubule Segments,train
70903,3,Interstitial endothelial cells,train
21334,7,Thick Ascending Limb,train
60494,7,Thick Ascending Limb,train
162688,6,Proximal Tubule Segments,train
29702,5,Podocytes,train
26030,6,Proximal Tubule Segments,train
3905,0,"Collecting Duct, Connecting Tubule",train
68379,6,Proximal Tubule Segments,train
33146,0,"Collecting Duct, Connecting Tubule",train
34777,0,"Collecting Duct, Connecting Tubule",train
125075,6,Proximal Tubule Segments,train
82711,6,Proximal Tubule Segments,train
14696,0,"Collecting Duct, Connecting Tubule",train
14925,6,Proximal Tubule Segments,train
89123,6,Proximal Tubule Segments,train
58841,6,Proximal Tubule Segments,train
116571,3,Interstitial endothelial cells,train
77168,6,Proximal Tubule Segments,train
157060,3,Interstitial endothelial cells,train
75251,0,"Collecting Duct, Connecting Tubule",train
26943,7,Thick Ascending Limb,train
130694,0,"Collecting Duct, Connecting Tubule",train
50601,1,Distal Convoluted Tubule,train
23960,0,"Collecting Duct, Connecting Tubule",train
10931,0,"Collecting Duct, Connecting Tubule",train
37098,0,"Collecting Duct, Connecting Tubule",train
44025,7,Thick Ascending Limb,train
101957,0,"Collecting Duct, Connecting Tubule",train
37698,0,"Collecting Duct, Connecting Tubule",train
1973,7,Thick Ascending Limb,train
74526,0,"Collecting Duct, Connecting Tubule",train
159057,7,Thick Ascending Limb,train
36055,6,Proximal Tubule Segments,train
59320,0,"Collecting Duct, Connecting Tubule",train
62314,3,Interstitial endothelial cells,train
10828,7,Thick Ascending Limb,train
44011,6,Proximal Tubule Segments,train
6990,7,Thick Ascending Limb,train
81473,6,Proximal Tubule Segments,train
75779,7,Thick Ascending Limb,train
37224,7,Thick Ascending Limb,train
93630,7,Thick Ascending Limb,train
36329,7,Thick Ascending Limb,train
165057,7,Thick Ascending Limb,train
164091,5,Podocytes,train
19522,1,Distal Convoluted Tubule,train
31608,6,Proximal Tubule Segments,train
50836,0,"Collecting Duct, Connecting Tubule",train
50991,6,Proximal Tubule Segments,train
47426,6,Proximal Tubule Segments,train
162980,6,Proximal Tubule Segments,train
138142,0,"Collecting Duct, Connecting Tubule",train
18843,0,"Collecting Duct, Connecting Tubule",train
38947,7,Thick Ascending Limb,train
60144,6,Proximal Tubule Segments,train
50262,6,Proximal Tubule Segments,train
23486,0,"Collecting Duct, Connecting Tubule",train
1064,7,Thick Ascending Limb,train
153652,0,"Collecting Duct, Connecting Tubule",train
51367,7,Thick Ascending Limb,train
75988,7,Thick Ascending Limb,train
143667,7,Thick Ascending Limb,train
71056,0,"Collecting Duct, Connecting Tubule",train
40944,0,"Collecting Duct, Connecting Tubule",train
54049,0,"Collecting Duct, Connecting Tubule",train
44379,0,"Collecting Duct, Connecting Tubule",train
157125,3,Interstitial endothelial cells,train
135334,0,"Collecting Duct, Connecting Tubule",train
52122,0,"Collecting Duct, Connecting Tubule",train
12277,6,Proximal Tubule Segments,train
43448,6,Proximal Tubule Segments,train
96671,0,"Collecting Duct, Connecting Tubule",train
45101,0,"Collecting Duct, Connecting Tubule",train
155526,0,"Collecting Duct, Connecting Tubule",train
11121,0,"Collecting Duct, Connecting Tubule",train
1988,6,Proximal Tubule Segments,train
6056,6,Proximal Tubule Segments,train
10678,0,"Collecting Duct, Connecting Tubule",train
51947,1,Distal Convoluted Tubule,train
118772,7,Thick Ascending Limb,train
138792,6,Proximal Tubule Segments,train
18753,7,Thick Ascending Limb,train
118835,0,"Collecting Duct, Connecting Tubule",train
14352,3,Interstitial endothelial cells,train
28035,6,Proximal Tubule Segments,train
31675,5,Podocytes,train
23552,7,Thick Ascending Limb,train
28654,7,Thick Ascending Limb,train
31235,0,"Collecting Duct, Connecting Tubule",train
162750,6,Proximal Tubule Segments,train
32372,7,Thick Ascending Limb,train
5324,6,Proximal Tubule Segments,train
34293,6,Proximal Tubule Segments,train
77514,6,Proximal Tubule Segments,train
141191,6,Proximal Tubule Segments,train
844,7,Thick Ascending Limb,train
121001,7,Thick Ascending Limb,train
117937,0,"Collecting Duct, Connecting Tubule",train
9121,6,Proximal Tubule Segments,train
75915,2,Glomerular endothelial cells,train
107616,6,Proximal Tubule Segments,train
8995,0,"Collecting Duct, Connecting Tubule",train
64988,7,Thick Ascending Limb,train
76417,0,"Collecting Duct, Connecting Tubule",train
46779,6,Proximal Tubule Segments,train
97845,6,Proximal Tubule Segments,train
37077,5,Podocytes,train
1766,0,"Collecting Duct, Connecting Tubule",train
32534,5,Podocytes,train
163212,6,Proximal Tubule Segments,train
11815,6,Proximal Tubule Segments,train
39577,6,Proximal Tubule Segments,train
78101,0,"Collecting Duct, Connecting Tubule",train
16413,0,"Collecting Duct, Connecting Tubule",train
8964,0,"Collecting Duct, Connecting Tubule",train
8482,0,"Collecting Duct, Connecting Tubule",train
102051,3,Interstitial endothelial cells,train
23474,3,Interstitial endothelial cells,train
125542,4,Leukocytes,train
96651,6,Proximal Tubule Segments,train
80402,3,Interstitial endothelial cells,train
42720,0,"Collecting Duct, Connecting Tubule",train
4736,6,Proximal Tubule Segments,train
49679,6,Proximal Tubule Segments,train
8943,0,"Collecting Duct, Connecting Tubule",train
36004,6,Proximal Tubule Segments,train
115018,7,Thick Ascending Limb,train
141348,0,"Collecting Duct, Connecting Tubule",train
36232,0,"Collecting Duct, Connecting Tubule",train
43150,0,"Collecting Duct, Connecting Tubule",train
119824,6,Proximal Tubule Segments,train
57775,6,Proximal Tubule Segments,train
163198,0,"Collecting Duct, Connecting Tubule",train
136922,4,Leukocytes,train
66503,0,"Collecting Duct, Connecting Tubule",train
29772,0,"Collecting Duct, Connecting Tubule",train
83079,0,"Collecting Duct, Connecting Tubule",train
137647,0,"Collecting Duct, Connecting Tubule",train
59360,3,Interstitial endothelial cells,train
133518,1,Distal Convoluted Tubule,train
11308,2,Glomerular endothelial cells,train
73342,0,"Collecting Duct, Connecting Tubule",train
25013,0,"Collecting Duct, Connecting Tubule",train
46159,0,"Collecting Duct, Connecting Tubule",train
24079,5,Podocytes,train
149851,0,"Collecting Duct, Connecting Tubule",train
145881,7,Thick Ascending Limb,train
151290,7,Thick Ascending Limb,train
120969,6,Proximal Tubule Segments,train
6728,7,Thick Ascending Limb,train
12675,6,Proximal Tubule Segments,train
163735,0,"Collecting Duct, Connecting Tubule",train
69411,6,Proximal Tubule Segments,train
115190,0,"Collecting Duct, Connecting Tubule",train
15926,0,"Collecting Duct, Connecting Tubule",train
6767,0,"Collecting Duct, Connecting Tubule",train
158947,0,"Collecting Duct, Connecting Tubule",train
80748,0,"Collecting Duct, Connecting Tubule",train
33126,0,"Collecting Duct, Connecting Tubule",train
12805,0,"Collecting Duct, Connecting Tubule",train
98841,7,Thick Ascending Limb,train
29085,0,"Collecting Duct, Connecting Tubule",train
44021,6,Proximal Tubule Segments,train
2079,7,Thick Ascending Limb,train
33468,0,"Collecting Duct, Connecting Tubule",train
95781,6,Proximal Tubule Segments,train
48695,0,"Collecting Duct, Connecting Tubule",train
104488,7,Thick Ascending Limb,train
7323,4,Leukocytes,train
140837,0,"Collecting Duct, Connecting Tubule",train
23973,7,Thick Ascending Limb,train
28044,1,Distal Convoluted Tubule,train
21761,0,"Collecting Duct, Connecting Tubule",train
151588,0,"Collecting Duct, Connecting Tubule",train
53813,6,Proximal Tubule Segments,train
26447,7,Thick Ascending Limb,train
39748,5,Podocytes,train
150449,4,Leukocytes,train
1545,0,"Collecting Duct, Connecting Tubule",train
29433,6,Proximal Tubule Segments,train
12484,7,Thick Ascending Limb,train
27663,5,Podocytes,train
18479,0,"Collecting Duct, Connecting Tubule",train
124515,6,Proximal Tubule Segments,train
37282,6,Proximal Tubule Segments,train
29682,0,"Collecting Duct, Connecting Tubule",train
144976,4,Leukocytes,train
32542,7,Thick Ascending Limb,train
15847,6,Proximal Tubule Segments,train
142779,6,Proximal Tubule Segments,train
62177,3,Interstitial endothelial cells,train
136255,3,Interstitial endothelial cells,train
137140,0,"Collecting Duct, Connecting Tubule",train
90083,3,Interstitial endothelial cells,train
62032,0,"Collecting Duct, Connecting Tubule",train
156492,0,"Collecting Duct, Connecting Tubule",train
17877,0,"Collecting Duct, Connecting Tubule",train
25981,0,"Collecting Duct, Connecting Tubule",train
920,6,Proximal Tubule Segments,train
121583,6,Proximal Tubule Segments,train
149867,3,Interstitial endothelial cells,train
151525,7,Thick Ascending Limb,train
129323,6,Proximal Tubule Segments,train
125803,0,"Collecting Duct, Connecting Tubule",train
9904,0,"Collecting Duct, Connecting Tubule",train
6725,1,Distal Convoluted Tubule,train
129731,0,"Collecting Duct, Connecting Tubule",train
34347,6,Proximal Tubule Segments,train
68586,3,Interstitial endothelial cells,train
13573,0,"Collecting Duct, Connecting Tubule",train
32614,0,"Collecting Duct, Connecting Tubule",train
115864,0,"Collecting Duct, Connecting Tubule",train
165036,6,Proximal Tubule Segments,train
23703,3,Interstitial endothelial cells,train
147601,0,"Collecting Duct, Connecting Tubule",train
34983,0,"Collecting Duct, Connecting Tubule",train
19134,0,"Collecting Duct, Connecting Tubule",train
104165,0,"Collecting Duct, Connecting Tubule",train
22732,6,Proximal Tubule Segments,train
46506,3,Interstitial endothelial cells,train
52123,0,"Collecting Duct, Connecting Tubule",train
165321,7,Thick Ascending Limb,train
44124,7,Thick Ascending Limb,train
119064,6,Proximal Tubule Segments,train
151062,0,"Collecting Duct, Connecting Tubule",train
128391,0,"Collecting Duct, Connecting Tubule",train
112012,4,Leukocytes,train
85909,1,Distal Convoluted Tubule,train
50773,0,"Collecting Duct, Connecting Tubule",train
1919,0,"Collecting Duct, Connecting Tubule",train
53593,5,Podocytes,train
39180,0,"Collecting Duct, Connecting Tubule",train
17338,1,Distal Convoluted Tubule,train
105836,0,"Collecting Duct, Connecting Tubule",train
1767,5,Podocytes,train
66362,4,Leukocytes,train
131407,0,"Collecting Duct, Connecting Tubule",train
100181,0,"Collecting Duct, Connecting Tubule",train
149149,3,Interstitial endothelial cells,train
152831,6,Proximal Tubule Segments,train
137169,3,Interstitial endothelial cells,train
146554,7,Thick Ascending Limb,train
144346,0,"Collecting Duct, Connecting Tubule",train
126502,6,Proximal Tubule Segments,train
43758,6,Proximal Tubule Segments,train
140250,7,Thick Ascending Limb,train
84054,1,Distal Convoluted Tubule,train
49318,7,Thick Ascending Limb,train
6675,0,"Collecting Duct, Connecting Tubule",train
154031,5,Podocytes,train
3272,3,Interstitial endothelial cells,train
40661,4,Leukocytes,train
18885,0,"Collecting Duct, Connecting Tubule",train
127990,0,"Collecting Duct, Connecting Tubule",train
137953,7,Thick Ascending Limb,train
11196,6,Proximal Tubule Segments,train
79402,0,"Collecting Duct, Connecting Tubule",train
35006,4,Leukocytes,train
16054,6,Proximal Tubule Segments,train
164405,7,Thick Ascending Limb,train
21503,6,Proximal Tubule Segments,train
163522,3,Interstitial endothelial cells,train
8951,6,Proximal Tubule Segments,train
37260,0,"Collecting Duct, Connecting Tubule",train
111813,6,Proximal Tubule Segments,train
13521,0,"Collecting Duct, Connecting Tubule",train
147555,6,Proximal Tubule Segments,train
18461,6,Proximal Tubule Segments,train
32747,1,Distal Convoluted Tubule,train
38968,6,Proximal Tubule Segments,train
23214,6,Proximal Tubule Segments,train
35126,6,Proximal Tubule Segments,train
130987,0,"Collecting Duct, Connecting Tubule",train
13135,6,Proximal Tubule Segments,train
20754,0,"Collecting Duct, Connecting Tubule",train
20879,7,Thick Ascending Limb,train
97992,0,"Collecting Duct, Connecting Tubule",train
5405,6,Proximal Tubule Segments,train
7763,7,Thick Ascending Limb,train
117697,7,Thick Ascending Limb,train
28114,6,Proximal Tubule Segments,train
56935,3,Interstitial endothelial cells,train
52638,0,"Collecting Duct, Connecting Tubule",train
76669,0,"Collecting Duct, Connecting Tubule",train
7922,4,Leukocytes,train
2078,6,Proximal Tubule Segments,train
16842,4,Leukocytes,train
20024,0,"Collecting Duct, Connecting Tubule",train
53411,1,Distal Convoluted Tubule,train
39767,6,Proximal Tubule Segments,train
42806,6,Proximal Tubule Segments,train
18792,3,Interstitial endothelial cells,train
116385,6,Proximal Tubule Segments,train
13548,0,"Collecting Duct, Connecting Tubule",train
44473,4,Leukocytes,train
5933,1,Distal Convoluted Tubule,train
97725,0,"Collecting Duct, Connecting Tubule",train
36856,6,Proximal Tubule Segments,train
44545,6,Proximal Tubule Segments,train
129009,7,Thick Ascending Limb,train
45852,7,Thick Ascending Limb,train
102860,6,Proximal Tubule Segments,train
123136,3,Interstitial endothelial cells,train
148709,6,Proximal Tubule Segments,train
21802,7,Thick Ascending Limb,train
122010,6,Proximal Tubule Segments,train
48629,0,"Collecting Duct, Connecting Tubule",train
145282,5,Podocytes,train
8725,6,Proximal Tubule Segments,train
21077,0,"Collecting Duct, Connecting Tubule",train
158119,6,Proximal Tubule Segments,train
53176,6,Proximal Tubule Segments,train
5201,0,"Collecting Duct, Connecting Tubule",train
94808,0,"Collecting Duct, Connecting Tubule",train
92112,5,Podocytes,train
12784,1,Distal Convoluted Tubule,train
161142,5,Podocytes,train
15219,4,Leukocytes,train
5786,0,"Collecting Duct, Connecting Tubule",train
125834,6,Proximal Tubule Segments,train
108615,0,"Collecting Duct, Connecting Tubule",train
155961,0,"Collecting Duct, Connecting Tubule",train
8099,6,Proximal Tubule Segments,train
87630,6,Proximal Tubule Segments,train
7685,7,Thick Ascending Limb,train
13134,4,Leukocytes,train
69858,0,"Collecting Duct, Connecting Tubule",train
28692,4,Leukocytes,train
49266,6,Proximal Tubule Segments,train
93043,1,Distal Convoluted Tubule,train
147033,6,Proximal Tubule Segments,train
4355,4,Leukocytes,train
66764,1,Distal Convoluted Tubule,train
40641,2,Glomerular endothelial cells,train
8059,7,Thick Ascending Limb,train
17900,6,Proximal Tubule Segments,train
29611,6,Proximal Tubule Segments,train
32971,7,Thick Ascending Limb,train
69804,5,Podocytes,train
1430,0,"Collecting Duct, Connecting Tubule",train
16022,6,Proximal Tubule Segments,train
40258,6,Proximal Tubule Segments,train
43444,4,Leukocytes,train
149006,6,Proximal Tubule Segments,train
22308,0,"Collecting Duct, Connecting Tubule",train
18813,0,"Collecting Duct, Connecting Tubule",train
136741,0,"Collecting Duct, Connecting Tubule",train
38575,0,"Collecting Duct, Connecting Tubule",train
73874,7,Thick Ascending Limb,train
18160,3,Interstitial endothelial cells,train
23575,2,Glomerular endothelial cells,train
123223,6,Proximal Tubule Segments,train
74710,0,"Collecting Duct, Connecting Tubule",train
802,0,"Collecting Duct, Connecting Tubule",train
49789,0,"Collecting Duct, Connecting Tubule",train
20280,5,Podocytes,train
40891,3,Interstitial endothelial cells,train
7237,7,Thick Ascending Limb,train
68090,7,Thick Ascending Limb,train
47618,6,Proximal Tubule Segments,train
165212,5,Podocytes,train
148371,0,"Collecting Duct, Connecting Tubule",train
117979,0,"Collecting Duct, Connecting Tubule",train
94024,7,Thick Ascending Limb,train
134340,1,Distal Convoluted Tubule,train
41614,0,"Collecting Duct, Connecting Tubule",train
156553,1,Distal Convoluted Tubule,train
107285,4,Leukocytes,train
79413,0,"Collecting Duct, Connecting Tubule",train
152184,6,Proximal Tubule Segments,train
19241,0,"Collecting Duct, Connecting Tubule",train
42099,7,Thick Ascending Limb,train
14373,0,"Collecting Duct, Connecting Tubule",train
85465,5,Podocytes,train
153519,7,Thick Ascending Limb,train
46564,2,Glomerular endothelial cells,train
85284,2,Glomerular endothelial cells,train
114513,3,Interstitial endothelial cells,train
61373,6,Proximal Tubule Segments,train
30147,4,Leukocytes,train
111470,7,Thick Ascending Limb,train
7293,0,"Collecting Duct, Connecting Tubule",train
130806,4,Leukocytes,train
18876,6,Proximal Tubule Segments,train
9695,4,Leukocytes,train
70061,6,Proximal Tubule Segments,train
13176,0,"Collecting Duct, Connecting Tubule",train
4656,4,Leukocytes,train
45181,0,"Collecting Duct, Connecting Tubule",train
92434,6,Proximal Tubule Segments,train
10106,6,Proximal Tubule Segments,train
77743,0,"Collecting Duct, Connecting Tubule",train
44094,7,Thick Ascending Limb,train
9602,6,Proximal Tubule Segments,train
94898,7,Thick Ascending Limb,train
121156,0,"Collecting Duct, Connecting Tubule",train
46072,6,Proximal Tubule Segments,train
84513,0,"Collecting Duct, Connecting Tubule",train
426,1,Distal Convoluted Tubule,train
6630,6,Proximal Tubule Segments,train
136475,3,Interstitial endothelial cells,train
57995,2,Glomerular endothelial cells,train
126467,0,"Collecting Duct, Connecting Tubule",train
92141,5,Podocytes,train
14777,0,"Collecting Duct, Connecting Tubule",train
115093,0,"Collecting Duct, Connecting Tubule",train
111832,0,"Collecting Duct, Connecting Tubule",train
16258,0,"Collecting Duct, Connecting Tubule",train
90615,4,Leukocytes,train
38944,3,Interstitial endothelial cells,train
2230,5,Podocytes,train
135647,0,"Collecting Duct, Connecting Tubule",train
10937,6,Proximal Tubule Segments,train
18251,5,Podocytes,train
20283,7,Thick Ascending Limb,train
10058,6,Proximal Tubule Segments,train
6042,6,Proximal Tubule Segments,train
21265,7,Thick Ascending Limb,train
103876,0,"Collecting Duct, Connecting Tubule",train
20907,7,Thick Ascending Limb,train
29443,7,Thick Ascending Limb,train
64065,2,Glomerular endothelial cells,train
8958,0,"Collecting Duct, Connecting Tubule",train
65647,0,"Collecting Duct, Connecting Tubule",train
129333,0,"Collecting Duct, Connecting Tubule",train
6620,3,Interstitial endothelial cells,train
34779,6,Proximal Tubule Segments,train
133500,6,Proximal Tubule Segments,train
50694,7,Thick Ascending Limb,train
54022,7,Thick Ascending Limb,train
16757,5,Podocytes,train
23591,3,Interstitial endothelial cells,train
38711,0,"Collecting Duct, Connecting Tubule",train
23288,0,"Collecting Duct, Connecting Tubule",train
7745,7,Thick Ascending Limb,train
8588,5,Podocytes,train
29618,4,Leukocytes,train
121419,2,Glomerular endothelial cells,train
109578,1,Distal Convoluted Tubule,train
116218,6,Proximal Tubule Segments,train
121116,0,"Collecting Duct, Connecting Tubule",train
23230,3,Interstitial endothelial cells,train
76824,7,Thick Ascending Limb,train
107097,6,Proximal Tubule Segments,train
107057,0,"Collecting Duct, Connecting Tubule",train
15679,0,"Collecting Duct, Connecting Tubule",train
10048,7,Thick Ascending Limb,train
31787,7,Thick Ascending Limb,train
97542,3,Interstitial endothelial cells,train
23100,1,Distal Convoluted Tubule,train
97826,7,Thick Ascending Limb,train
23369,0,"Collecting Duct, Connecting Tubule",train
140336,4,Leukocytes,train
44743,7,Thick Ascending Limb,train
108141,0,"Collecting Duct, Connecting Tubule",train
98745,2,Glomerular endothelial cells,train
28013,6,Proximal Tubule Segments,train
18703,0,"Collecting Duct, Connecting Tubule",train
60398,0,"Collecting Duct, Connecting Tubule",train
17819,0,"Collecting Duct, Connecting Tubule",train
122896,0,"Collecting Duct, Connecting Tubule",train
150103,0,"Collecting Duct, Connecting Tubule",train
79332,6,Proximal Tubule Segments,train
15068,6,Proximal Tubule Segments,train
156048,2,Glomerular endothelial cells,train
111899,0,"Collecting Duct, Connecting Tubule",train
2116,0,"Collecting Duct, Connecting Tubule",train
87321,0,"Collecting Duct, Connecting Tubule",train
38651,6,Proximal Tubule Segments,train
26450,6,Proximal Tubule Segments,train
41495,0,"Collecting Duct, Connecting Tubule",train
34900,0,"Collecting Duct, Connecting Tubule",train
19289,4,Leukocytes,train
22016,3,Interstitial endothelial cells,train
163155,5,Podocytes,train
116638,4,Leukocytes,train
118554,7,Thick Ascending Limb,train
131094,0,"Collecting Duct, Connecting Tubule",train
159902,3,Interstitial endothelial cells,train
7866,7,Thick Ascending Limb,train
9980,0,"Collecting Duct, Connecting Tubule",train
118435,1,Distal Convoluted Tubule,train
31681,6,Proximal Tubule Segments,train
130003,6,Proximal Tubule Segments,train
27540,6,Proximal Tubule Segments,train
14701,7,Thick Ascending Limb,train
56623,7,Thick Ascending Limb,train
47042,7,Thick Ascending Limb,train
131641,7,Thick Ascending Limb,train
63493,3,Interstitial endothelial cells,train
33103,4,Leukocytes,train
101639,6,Proximal Tubule Segments,train
153657,0,"Collecting Duct, Connecting Tubule",train
22824,4,Leukocytes,train
16741,6,Proximal Tubule Segments,train
151351,6,Proximal Tubule Segments,train
127589,3,Interstitial endothelial cells,train
9718,0,"Collecting Duct, Connecting Tubule",train
110128,7,Thick Ascending Limb,train
131194,0,"Collecting Duct, Connecting Tubule",train
58565,4,Leukocytes,train
28468,0,"Collecting Duct, Connecting Tubule",train
28207,0,"Collecting Duct, Connecting Tubule",train
78621,7,Thick Ascending Limb,train
116342,0,"Collecting Duct, Connecting Tubule",train
142910,7,Thick Ascending Limb,train
73352,0,"Collecting Duct, Connecting Tubule",train
85435,7,Thick Ascending Limb,train
129254,6,Proximal Tubule Segments,train
46646,6,Proximal Tubule Segments,train
82273,7,Thick Ascending Limb,train
6202,3,Interstitial endothelial cells,train
34886,6,Proximal Tubule Segments,train
80044,0,"Collecting Duct, Connecting Tubule",train
43317,0,"Collecting Duct, Connecting Tubule",train
42391,2,Glomerular endothelial cells,train
14046,6,Proximal Tubule Segments,train
112707,3,Interstitial endothelial cells,train
118392,6,Proximal Tubule Segments,train
89501,4,Leukocytes,train
140969,0,"Collecting Duct, Connecting Tubule",train
86851,3,Interstitial endothelial cells,train
5562,3,Interstitial endothelial cells,train
10199,7,Thick Ascending Limb,train
82895,0,"Collecting Duct, Connecting Tubule",train
102164,6,Proximal Tubule Segments,train
13180,2,Glomerular endothelial cells,train
84707,6,Proximal Tubule Segments,train
60142,6,Proximal Tubule Segments,train
11839,6,Proximal Tubule Segments,train
43107,0,"Collecting Duct, Connecting Tubule",train
78233,3,Interstitial endothelial cells,train
110991,4,Leukocytes,train
37591,0,"Collecting Duct, Connecting Tubule",train
116683,6,Proximal Tubule Segments,train
15211,6,Proximal Tubule Segments,train
99327,1,Distal Convoluted Tubule,train
91379,6,Proximal Tubule Segments,train
1959,6,Proximal Tubule Segments,train
52831,0,"Collecting Duct, Connecting Tubule",train
15799,6,Proximal Tubule Segments,train
144267,7,Thick Ascending Limb,train
83019,7,Thick Ascending Limb,train
6125,6,Proximal Tubule Segments,train
154877,0,"Collecting Duct, Connecting Tubule",train
10873,0,"Collecting Duct, Connecting Tubule",train
161511,7,Thick Ascending Limb,train
104666,5,Podocytes,train
34600,0,"Collecting Duct, Connecting Tubule",train
11059,0,"Collecting Duct, Connecting Tubule",train
51232,0,"Collecting Duct, Connecting Tubule",train
61123,7,Thick Ascending Limb,train
158832,6,Proximal Tubule Segments,train
64779,4,Leukocytes,train
102872,3,Interstitial endothelial cells,train
59803,1,Distal Convoluted Tubule,train
81041,1,Distal Convoluted Tubule,train
14239,6,Proximal Tubule Segments,train
74346,0,"Collecting Duct, Connecting Tubule",train
7673,0,"Collecting Duct, Connecting Tubule",train
30723,1,Distal Convoluted Tubule,train
57243,7,Thick Ascending Limb,train
12926,0,"Collecting Duct, Connecting Tubule",train
88570,7,Thick Ascending Limb,train
89018,0,"Collecting Duct, Connecting Tubule",train
111919,0,"Collecting Duct, Connecting Tubule",train
