image_index,label_index,label_name,split
586,0,adipose,train
19582,2,debris,train
14729,8,colorectal adenocarcinoma epithelium,train
89842,1,background,train
4319,0,adipose,train
43942,0,adipose,train
8265,0,adipose,train
64552,8,colorectal adenocarcinoma epithelium,train
3126,2,debris,train
48780,2,debris,train
3960,4,mucus,train
70337,1,background,train
1565,2,debris,train
72652,3,lymphocytes,train
16911,2,debris,train
52231,2,debris,train
72184,7,cancer-associated stroma,train
24943,5,smooth muscle,train
20177,5,smooth muscle,train
77588,7,cancer-associated stroma,train
113,6,normal colon mucosa,train
9322,2,debris,train
4845,6,normal colon mucosa,train
18433,3,lymphocytes,train
53386,5,smooth muscle,train
87699,8,colorectal adenocarcinoma epithelium,train
65258,7,cancer-associated stroma,train
26151,3,lymphocytes,train
43860,2,debris,train
40917,5,smooth muscle,train
22384,2,debris,train
75701,7,cancer-associated stroma,train
31006,2,debris,train
75350,0,adipose,train
1115,2,debris,train
20504,4,mucus,train
59051,4,mucus,train
86800,8,colorectal adenocarcinoma epithelium,train
8606,5,smooth muscle,train
62751,0,adipose,train
11741,7,cancer-associated stroma,train
64874,4,mucus,train
15132,4,mucus,train
35047,3,lymphocytes,train
66871,8,colorectal adenocarcinoma epithelium,train
32901,4,mucus,train
13156,7,cancer-associated stroma,train
8668,7,cancer-associated stroma,train
58977,7,cancer-associated stroma,train
71452,3,lymphocytes,train
81332,7,cancer-associated stroma,train
22447,5,smooth muscle,train
68378,0,adipose,train
62735,0,adipose,train
7321,1,background,train
15601,0,adipose,train
16327,8,colorectal adenocarcinoma epithelium,train
7125,8,colorectal adenocarcinoma epithelium,train
42063,6,normal colon mucosa,train
4571,3,lymphocytes,train
3849,5,smooth muscle,train
60557,8,colorectal adenocarcinoma epithelium,train
52616,8,colorectal adenocarcinoma epithelium,train
9696,0,adipose,train
36293,5,smooth muscle,train
56468,7,cancer-associated stroma,train
13958,6,normal colon mucosa,train
19485,2,debris,train
65380,7,cancer-associated stroma,train
63219,0,adipose,train
73086,1,background,train
81401,2,debris,train
64457,5,smooth muscle,train
1916,1,background,train
89685,2,debris,train
62875,8,colorectal adenocarcinoma epithelium,train
12893,3,lymphocytes,train
81100,3,lymphocytes,train
6561,8,colorectal adenocarcinoma epithelium,train
8240,1,background,train
42654,0,adipose,train
55717,7,cancer-associated stroma,train
68690,5,smooth muscle,train
29732,6,normal colon mucosa,train
149,7,cancer-associated stroma,train
3531,3,lymphocytes,train
69681,8,colorectal adenocarcinoma epithelium,train
64138,5,smooth muscle,train
3323,7,cancer-associated stroma,train
20668,3,lymphocytes,train
6779,2,debris,train
70344,7,cancer-associated stroma,train
3973,6,normal colon mucosa,train
79644,3,lymphocytes,train
16793,8,colorectal adenocarcinoma epithelium,train
39983,1,background,train
52859,4,mucus,train
80562,5,smooth muscle,train
64869,6,normal colon mucosa,train
59424,8,colorectal adenocarcinoma epithelium,train
5303,8,colorectal adenocarcinoma epithelium,train
21178,0,adipose,train
31870,5,smooth muscle,train
38103,4,mucus,train
15324,5,smooth muscle,train
68017,5,smooth muscle,train
22092,5,smooth muscle,train
26892,8,colorectal adenocarcinoma epithelium,train
54265,1,background,train
14663,7,cancer-associated stroma,train
62814,1,background,train
77092,5,smooth muscle,train
46556,4,mucus,train
452,4,mucus,train
31930,8,colorectal adenocarcinoma epithelium,train
866,8,colorectal adenocarcinoma epithelium,train
88703,4,mucus,train
58381,7,cancer-associated stroma,train
81738,4,mucus,train
154,8,colorectal adenocarcinoma epithelium,train
47172,3,lymphocytes,train
82940,3,lymphocytes,train
4175,1,background,train
16806,2,debris,train
7585,5,smooth muscle,train
8999,0,adipose,train
64315,3,lymphocytes,train
71791,8,colorectal adenocarcinoma epithelium,train
27963,4,mucus,train
46656,6,normal colon mucosa,train
44498,4,mucus,train
48732,1,background,train
22438,8,colorectal adenocarcinoma epithelium,train
34344,1,background,train
76334,3,lymphocytes,train
24082,0,adipose,train
24168,5,smooth muscle,train
71731,5,smooth muscle,train
75264,5,smooth muscle,train
45373,0,adipose,train
66892,7,cancer-associated stroma,train
4384,8,colorectal adenocarcinoma epithelium,train
65352,8,colorectal adenocarcinoma epithelium,train
49189,2,debris,train
45928,3,lymphocytes,train
38559,8,colorectal adenocarcinoma epithelium,train
69836,7,cancer-associated stroma,train
43200,6,normal colon mucosa,train
22039,0,adipose,train
216,1,background,train
8513,3,lymphocytes,train
1512,6,normal colon mucosa,train
6044,7,cancer-associated stroma,train
73315,5,smooth muscle,train
5712,1,background,train
25975,2,debris,train
63397,5,smooth muscle,train
26100,5,smooth muscle,train
84417,4,mucus,train
6636,1,background,train
5658,2,debris,train
11000,2,debris,train
52464,4,mucus,train
52684,2,debris,train
23670,5,smooth muscle,train
55818,5,smooth muscle,train
45692,7,cancer-associated stroma,train
65365,4,mucus,train
45780,7,cancer-associated stroma,train
30523,7,cancer-associated stroma,train
72275,0,adipose,train
57330,5,smooth muscle,train
69893,0,adipose,train
88777,8,colorectal adenocarcinoma epithelium,train
39712,3,lymphocytes,train
46347,2,debris,train
70401,6,normal colon mucosa,train
68486,3,lymphocytes,train
60526,3,lymphocytes,train
85152,7,cancer-associated stroma,train
75888,0,adipose,train
15868,5,smooth muscle,train
67664,7,cancer-associated stroma,train
6163,4,mucus,train
88417,5,smooth muscle,train
9948,1,background,train
72906,4,mucus,train
38002,7,cancer-associated stroma,train
87156,3,lymphocytes,train
69848,2,debris,train
46022,3,lymphocytes,train
57558,6,normal colon mucosa,train
19728,5,smooth muscle,train
61523,6,normal colon mucosa,train
88681,5,smooth muscle,train
59487,1,background,train
4717,3,lymphocytes,train
49017,1,background,train
61634,3,lymphocytes,train
4915,4,mucus,train
17786,2,debris,train
35616,3,lymphocytes,train
40944,8,colorectal adenocarcinoma epithelium,train
4586,0,adipose,train
67296,8,colorectal adenocarcinoma epithelium,train
23949,6,normal colon mucosa,train
55550,4,mucus,train
72063,4,mucus,train
4937,0,adipose,train
31401,8,colorectal adenocarcinoma epithelium,train
58186,8,colorectal adenocarcinoma epithelium,train
6085,3,lymphocytes,train
64567,6,normal colon mucosa,train
3013,4,mucus,train
39050,5,smooth muscle,train
65797,0,adipose,train
16282,7,cancer-associated stroma,train
56009,7,cancer-associated stroma,train
5459,4,mucus,train
47,2,debris,train
82555,0,adipose,train
5633,2,debris,train
15555,8,colorectal adenocarcinoma epithelium,train
71778,6,normal colon mucosa,train
40273,1,background,train
7057,7,cancer-associated stroma,train
7650,5,smooth muscle,train
48378,7,cancer-associated stroma,train
29007,5,smooth muscle,train
72550,8,colorectal adenocarcinoma epithelium,train
42334,7,cancer-associated stroma,train
12244,2,debris,train
82581,7,cancer-associated stroma,train
19620,0,adipose,train
78663,5,smooth muscle,train
41777,2,debris,train
74300,5,smooth muscle,train
88932,0,adipose,train
38035,0,adipose,train
35189,6,normal colon mucosa,train
31633,6,normal colon mucosa,train
70088,7,cancer-associated stroma,train
53214,3,lymphocytes,train
31714,7,cancer-associated stroma,train
62757,5,smooth muscle,train
15342,8,colorectal adenocarcinoma epithelium,train
17234,6,normal colon mucosa,train
82746,7,cancer-associated stroma,train
22631,1,background,train
39230,1,background,train
68388,2,debris,train
48709,6,normal colon mucosa,train
3744,4,mucus,train
29930,3,lymphocytes,train
992,7,cancer-associated stroma,train
70811,7,cancer-associated stroma,train
38512,5,smooth muscle,train
25247,6,normal colon mucosa,train
27826,6,normal colon mucosa,train
24433,2,debris,train
34861,5,smooth muscle,train
52671,8,colorectal adenocarcinoma epithelium,train
24391,8,colorectal adenocarcinoma epithelium,train
82036,7,cancer-associated stroma,train
36250,8,colorectal adenocarcinoma epithelium,train
3529,5,smooth muscle,train
16531,4,mucus,train
20939,2,debris,train
87993,7,cancer-associated stroma,train
4112,8,colorectal adenocarcinoma epithelium,train
58210,7,cancer-associated stroma,train
70128,6,normal colon mucosa,train
20478,1,background,train
89797,0,adipose,train
20260,3,lymphocytes,train
277,8,colorectal adenocarcinoma epithelium,train
69499,3,lymphocytes,train
4283,7,cancer-associated stroma,train
182,5,smooth muscle,train
61978,0,adipose,train
60585,8,colorectal adenocarcinoma epithelium,train
8668,4,mucus,train
13291,3,lymphocytes,train
23636,0,adipose,train
37801,6,normal colon mucosa,train
6804,3,lymphocytes,train
6016,8,colorectal adenocarcinoma epithelium,train
10002,0,adipose,train
32644,0,adipose,train
36541,3,lymphocytes,train
17622,7,cancer-associated stroma,train
8748,2,debris,train
42002,3,lymphocytes,train
3670,6,normal colon mucosa,train
58198,8,colorectal adenocarcinoma epithelium,train
25535,5,smooth muscle,train
36699,0,adipose,train
3359,0,adipose,train
33675,6,normal colon mucosa,train
26044,5,smooth muscle,train
75662,6,normal colon mucosa,train
65859,8,colorectal adenocarcinoma epithelium,train
67067,8,colorectal adenocarcinoma epithelium,train
81381,7,cancer-associated stroma,train
50896,1,background,train
23328,0,adipose,train
18295,8,colorectal adenocarcinoma epithelium,train
84361,3,lymphocytes,train
89320,6,normal colon mucosa,train
49394,8,colorectal adenocarcinoma epithelium,train
51372,5,smooth muscle,train
432,5,smooth muscle,train
3350,4,mucus,train
70810,6,normal colon mucosa,train
88164,5,smooth muscle,train
12506,5,smooth muscle,train
78252,0,adipose,train
9344,3,lymphocytes,train
14940,4,mucus,train
60417,3,lymphocytes,train
70686,1,background,train
47383,4,mucus,train
32466,2,debris,train
75058,4,mucus,train
77745,0,adipose,train
1106,4,mucus,train
84373,0,adipose,train
33978,1,background,train
50058,4,mucus,train
11132,7,cancer-associated stroma,train
89233,2,debris,train
39506,2,debris,train
86180,1,background,train
40624,6,normal colon mucosa,train
5496,2,debris,train
34592,2,debris,train
85538,7,cancer-associated stroma,train
83658,7,cancer-associated stroma,train
73632,7,cancer-associated stroma,train
78477,7,cancer-associated stroma,train
53621,0,adipose,train
1923,5,smooth muscle,train
3651,1,background,train
79392,2,debris,train
30385,4,mucus,train
89920,5,smooth muscle,train
28490,6,normal colon mucosa,train
113,3,lymphocytes,train
89401,3,lymphocytes,train
20872,8,colorectal adenocarcinoma epithelium,train
39349,0,adipose,train
17296,1,background,train
5425,4,mucus,train
10167,1,background,train
3204,5,smooth muscle,train
71326,3,lymphocytes,train
69934,4,mucus,train
69721,1,background,train
28264,1,background,train
65740,7,cancer-associated stroma,train
17579,3,lymphocytes,train
20444,0,adipose,train
2731,3,lymphocytes,train
51677,6,normal colon mucosa,train
82523,2,debris,train
62654,5,smooth muscle,train
50730,3,lymphocytes,train
42798,5,smooth muscle,train
76222,8,colorectal adenocarcinoma epithelium,train
68304,2,debris,train
5595,5,smooth muscle,train
42484,5,smooth muscle,train
14516,1,background,train
4188,0,adipose,train
51821,1,background,train
22182,4,mucus,train
69562,4,mucus,train
60425,8,colorectal adenocarcinoma epithelium,train
65140,8,colorectal adenocarcinoma epithelium,train
80538,7,cancer-associated stroma,train
5059,0,adipose,train
24371,2,debris,train
56279,1,background,train
41563,2,debris,train
38608,1,background,train
34154,4,mucus,train
12490,7,cancer-associated stroma,train
47016,7,cancer-associated stroma,train
59319,5,smooth muscle,train
9803,8,colorectal adenocarcinoma epithelium,train
4071,3,lymphocytes,train
24770,5,smooth muscle,train
74435,4,mucus,train
89026,2,debris,train
8682,6,normal colon mucosa,train
65433,1,background,train
23481,7,cancer-associated stroma,train
8343,5,smooth muscle,train
55304,0,adipose,train
24043,1,background,train
29107,1,background,train
63752,4,mucus,train
39778,3,lymphocytes,train
9640,0,adipose,train
3326,5,smooth muscle,train
67486,3,lymphocytes,train
3954,5,smooth muscle,train
30498,2,debris,train
86970,8,colorectal adenocarcinoma epithelium,train
20333,4,mucus,train
81546,1,background,train
76971,0,adipose,train
25194,3,lymphocytes,train
85414,0,adipose,train
16797,8,colorectal adenocarcinoma epithelium,train
71339,8,colorectal adenocarcinoma epithelium,train
82040,0,adipose,train
12656,6,normal colon mucosa,train
44369,2,debris,train
89317,3,lymphocytes,train
61980,5,smooth muscle,train
16527,0,adipose,train
4189,2,debris,train
7614,5,smooth muscle,train
3931,0,adipose,train
89994,0,adipose,train
47749,7,cancer-associated stroma,train
30179,5,smooth muscle,train
5239,0,adipose,train
54097,6,normal colon mucosa,train
74120,5,smooth muscle,train
48963,2,debris,train
78332,5,smooth muscle,train
14086,3,lymphocytes,train
7191,4,mucus,train
8492,3,lymphocytes,train
82309,2,debris,train
67415,0,adipose,train
6676,8,colorectal adenocarcinoma epithelium,train
83985,8,colorectal adenocarcinoma epithelium,train
2144,3,lymphocytes,train
52804,7,cancer-associated stroma,train
9879,8,colorectal adenocarcinoma epithelium,train
64787,8,colorectal adenocarcinoma epithelium,train
6867,0,adipose,train
59715,8,colorectal adenocarcinoma epithelium,train
57841,5,smooth muscle,train
23836,1,background,train
9934,8,colorectal adenocarcinoma epithelium,train
3568,5,smooth muscle,train
32244,6,normal colon mucosa,train
2486,7,cancer-associated stroma,train
56602,4,mucus,train
2393,3,lymphocytes,train
37843,4,mucus,train
135,4,mucus,train
21309,7,cancer-associated stroma,train
3315,1,background,train
83278,4,mucus,train
35791,3,lymphocytes,train
29810,1,background,train
82398,8,colorectal adenocarcinoma epithelium,train
51106,7,cancer-associated stroma,train
73351,1,background,train
89502,8,colorectal adenocarcinoma epithelium,train
68271,5,smooth muscle,train
5237,7,cancer-associated stroma,train
53954,3,lymphocytes,train
34602,7,cancer-associated stroma,train
36150,4,mucus,train
7333,0,adipose,train
68826,1,background,train
87848,5,smooth muscle,train
77448,5,smooth muscle,train
63004,2,debris,train
44922,7,cancer-associated stroma,train
2522,3,lymphocytes,train
84824,8,colorectal adenocarcinoma epithelium,train
34157,1,background,train
3292,5,smooth muscle,train
84097,6,normal colon mucosa,train
87170,2,debris,train
37645,1,background,train
50662,7,cancer-associated stroma,train
73759,8,colorectal adenocarcinoma epithelium,train
89074,8,colorectal adenocarcinoma epithelium,train
29340,2,debris,train
68441,4,mucus,train
8575,7,cancer-associated stroma,train
31602,3,lymphocytes,train
45929,6,normal colon mucosa,train
76315,5,smooth muscle,train
3937,1,background,train
1509,8,colorectal adenocarcinoma epithelium,train
75014,1,background,train
77501,2,debris,train
41280,8,colorectal adenocarcinoma epithelium,train
82843,7,cancer-associated stroma,train
28770,0,adipose,train
32004,8,colorectal adenocarcinoma epithelium,train
64322,6,normal colon mucosa,train
58654,5,smooth muscle,train
1140,6,normal colon mucosa,train
29008,1,background,train
39166,8,colorectal adenocarcinoma epithelium,train
4582,4,mucus,train
65647,8,colorectal adenocarcinoma epithelium,train
9923,7,cancer-associated stroma,train
76145,1,background,train
8417,2,debris,train
69094,0,adipose,train
67403,1,background,train
59515,7,cancer-associated stroma,train
3603,6,normal colon mucosa,train
87039,5,smooth muscle,train
25594,2,debris,train
3526,7,cancer-associated stroma,train
25426,4,mucus,train
22058,3,lymphocytes,train
47578,8,colorectal adenocarcinoma epithelium,train
4851,6,normal colon mucosa,train
49350,6,normal colon mucosa,train
16348,1,background,train
39262,7,cancer-associated stroma,train
67680,0,adipose,train
28243,2,debris,train
575,1,background,train
481,0,adipose,train
4191,3,lymphocytes,train
28311,8,colorectal adenocarcinoma epithelium,train
39981,6,normal colon mucosa,train
79717,8,colorectal adenocarcinoma epithelium,train
69570,5,smooth muscle,train
56452,2,debris,train
50816,3,lymphocytes,train
33294,3,lymphocytes,train
55952,2,debris,train
35151,3,lymphocytes,train
71905,3,lymphocytes,train
7093,8,colorectal adenocarcinoma epithelium,train
22819,3,lymphocytes,train
57300,6,normal colon mucosa,train
64296,0,adipose,train
80260,2,debris,train
39149,1,background,train
2454,0,adipose,train
12509,3,lymphocytes,train
1863,5,smooth muscle,train
68055,2,debris,train
17655,7,cancer-associated stroma,train
7158,7,cancer-associated stroma,train
66259,1,background,train
82193,5,smooth muscle,train
70955,3,lymphocytes,train
14511,8,colorectal adenocarcinoma epithelium,train
16380,2,debris,train
44284,5,smooth muscle,train
47756,6,normal colon mucosa,train
5348,6,normal colon mucosa,train
58157,8,colorectal adenocarcinoma epithelium,train
1048,2,debris,train
48105,0,adipose,train
41731,1,background,train
74357,7,cancer-associated stroma,train
33674,8,colorectal adenocarcinoma epithelium,train
1904,2,debris,train
62263,5,smooth muscle,train
5402,2,debris,train
23939,2,debris,train
1121,6,normal colon mucosa,train
43094,5,smooth muscle,train
45273,8,colorectal adenocarcinoma epithelium,train
12045,1,background,train
39081,7,cancer-associated stroma,train
79783,2,debris,train
78335,7,cancer-associated stroma,train
2397,1,background,train
74833,3,lymphocytes,train
72708,8,colorectal adenocarcinoma epithelium,train
75559,8,colorectal adenocarcinoma epithelium,train
86366,8,colorectal adenocarcinoma epithelium,train
44787,3,lymphocytes,train
10112,3,lymphocytes,train
2433,0,adipose,train
33373,6,normal colon mucosa,train
33270,3,lymphocytes,train
472,1,background,train
30431,8,colorectal adenocarcinoma epithelium,train
53133,6,normal colon mucosa,train
1699,2,debris,train
3115,0,adipose,train
60935,6,normal colon mucosa,train
57357,4,mucus,train
51678,5,smooth muscle,train
6178,8,colorectal adenocarcinoma epithelium,train
18903,4,mucus,train
2164,1,background,train
8227,1,background,train
53697,7,cancer-associated stroma,train
68059,3,lymphocytes,train
61024,1,background,train
66526,5,smooth muscle,train
78673,5,smooth muscle,train
5948,4,mucus,train
23327,2,debris,train
66653,8,colorectal adenocarcinoma epithelium,train
10911,8,colorectal adenocarcinoma epithelium,train
34438,3,lymphocytes,train
61657,8,colorectal adenocarcinoma epithelium,train
71363,8,colorectal adenocarcinoma epithelium,train
75345,1,background,train
22065,4,mucus,train
26288,0,adipose,train
64294,5,smooth muscle,train
34631,3,lymphocytes,train
13550,1,background,train
2059,2,debris,train
71251,0,adipose,train
82514,5,smooth muscle,train
60278,5,smooth muscle,train
69939,7,cancer-associated stroma,train
48079,8,colorectal adenocarcinoma epithelium,train
6127,0,adipose,train
61971,5,smooth muscle,train
47654,0,adipose,train
43418,5,smooth muscle,train
30060,3,lymphocytes,train
5827,6,normal colon mucosa,train
62767,3,lymphocytes,train
43578,4,mucus,train
20647,7,cancer-associated stroma,train
76734,0,adipose,train
33994,4,mucus,train
47290,7,cancer-associated stroma,train
70233,1,background,train
6905,4,mucus,train
24933,4,mucus,train
54098,6,normal colon mucosa,train
477,2,debris,train
85038,2,debris,train
5975,8,colorectal adenocarcinoma epithelium,train
3511,6,normal colon mucosa,train
36709,5,smooth muscle,train
68550,3,lymphocytes,train
4337,5,smooth muscle,train
34818,7,cancer-associated stroma,train
32161,1,background,train
4013,5,smooth muscle,train
4589,0,adipose,train
25719,7,cancer-associated stroma,train
51186,8,colorectal adenocarcinoma epithelium,train
18798,8,colorectal adenocarcinoma epithelium,train
26661,2,debris,train
48373,4,mucus,train
59483,8,colorectal adenocarcinoma epithelium,train
63234,3,lymphocytes,train
72801,8,colorectal adenocarcinoma epithelium,train
63123,3,lymphocytes,train
34873,2,debris,train
13026,6,normal colon mucosa,train
23941,8,colorectal adenocarcinoma epithelium,train
19807,8,colorectal adenocarcinoma epithelium,train
40057,7,cancer-associated stroma,train
86675,2,debris,train
77392,7,cancer-associated stroma,train
10079,6,normal colon mucosa,train
4494,5,smooth muscle,train
50151,2,debris,train
1595,7,cancer-associated stroma,train
37303,2,debris,train
19862,8,colorectal adenocarcinoma epithelium,train
47865,1,background,train
14660,4,mucus,train
7595,1,background,train
79643,3,lymphocytes,train
67401,1,background,train
5585,7,cancer-associated stroma,train
45559,8,colorectal adenocarcinoma epithelium,train
17597,0,adipose,train
55763,7,cancer-associated stroma,train
1903,8,colorectal adenocarcinoma epithelium,train
19249,0,adipose,train
82357,4,mucus,train
58192,1,background,train
55716,3,lymphocytes,train
73565,2,debris,train
74399,5,smooth muscle,train
63832,6,normal colon mucosa,train
1083,4,mucus,train
10455,2,debris,train
5484,4,mucus,train
85264,7,cancer-associated stroma,train
23565,4,mucus,train
49261,8,colorectal adenocarcinoma epithelium,train
9439,1,background,train
66826,8,colorectal adenocarcinoma epithelium,train
2679,8,colorectal adenocarcinoma epithelium,train
27327,3,lymphocytes,train
15544,8,colorectal adenocarcinoma epithelium,train
43590,8,colorectal adenocarcinoma epithelium,train
1792,7,cancer-associated stroma,train
57469,5,smooth muscle,train
37832,8,colorectal adenocarcinoma epithelium,train
37884,0,adipose,train
55794,6,normal colon mucosa,train
53945,5,smooth muscle,train
1,0,adipose,train
69764,3,lymphocytes,train
36157,4,mucus,train
4194,5,smooth muscle,train
77713,7,cancer-associated stroma,train
8517,4,mucus,train
27345,1,background,train
66099,2,debris,train
36414,6,normal colon mucosa,train
21085,0,adipose,train
88393,0,adipose,train
75065,4,mucus,train
19673,7,cancer-associated stroma,train
86597,8,colorectal adenocarcinoma epithelium,train
64247,4,mucus,train
9072,5,smooth muscle,train
5148,6,normal colon mucosa,train
47037,1,background,train
13225,1,background,train
31263,5,smooth muscle,train
17686,5,smooth muscle,train
37218,2,debris,train
64512,3,lymphocytes,train
32911,8,colorectal adenocarcinoma epithelium,train
5182,4,mucus,train
77462,6,normal colon mucosa,train
21503,4,mucus,train
28023,8,colorectal adenocarcinoma epithelium,train
24473,0,adipose,train
774,2,debris,train
1675,5,smooth muscle,train
56080,2,debris,train
20882,7,cancer-associated stroma,train
72672,5,smooth muscle,train
17626,4,mucus,train
8452,3,lymphocytes,train
10394,4,mucus,train
7608,8,colorectal adenocarcinoma epithelium,train
8261,8,colorectal adenocarcinoma epithelium,train
57625,1,background,train
913,0,adipose,train
72353,5,smooth muscle,train
59823,2,debris,train
72582,8,colorectal adenocarcinoma epithelium,train
69407,3,lymphocytes,train
60812,8,colorectal adenocarcinoma epithelium,train
64124,6,normal colon mucosa,train
84620,7,cancer-associated stroma,train
6204,2,debris,train
9051,6,normal colon mucosa,train
20857,2,debris,train
69375,5,smooth muscle,train
64358,5,smooth muscle,train
74279,8,colorectal adenocarcinoma epithelium,train
69142,1,background,train
86609,8,colorectal adenocarcinoma epithelium,train
72589,5,smooth muscle,train
26805,4,mucus,train
72900,5,smooth muscle,train
89423,6,normal colon mucosa,train
21183,3,lymphocytes,train
858,2,debris,train
55943,1,background,train
22797,4,mucus,train
2992,6,normal colon mucosa,train
80489,8,colorectal adenocarcinoma epithelium,train
14293,3,lymphocytes,train
5492,0,adipose,train
27412,2,debris,train
70138,2,debris,train
39918,5,smooth muscle,train
4141,8,colorectal adenocarcinoma epithelium,train
22149,2,debris,train
5099,8,colorectal adenocarcinoma epithelium,train
3705,8,colorectal adenocarcinoma epithelium,train
79784,1,background,train
54234,8,colorectal adenocarcinoma epithelium,train
77489,8,colorectal adenocarcinoma epithelium,train
18097,2,debris,train
4370,4,mucus,train
66832,4,mucus,train
67398,7,cancer-associated stroma,train
83856,7,cancer-associated stroma,train
22031,8,colorectal adenocarcinoma epithelium,train
33583,6,normal colon mucosa,train
19472,0,adipose,train
56447,1,background,train
79480,0,adipose,train
33180,4,mucus,train
87667,2,debris,train
1024,4,mucus,train
284,3,lymphocytes,train
53277,3,lymphocytes,train
33728,6,normal colon mucosa,train
12449,4,mucus,train
1728,3,lymphocytes,train
4699,0,adipose,train
35754,7,cancer-associated stroma,train
51499,8,colorectal adenocarcinoma epithelium,train
28719,4,mucus,train
76936,5,smooth muscle,train
77142,4,mucus,train
1456,7,cancer-associated stroma,train
58126,1,background,train
25193,5,smooth muscle,train
42618,8,colorectal adenocarcinoma epithelium,train
35827,6,normal colon mucosa,train
58937,2,debris,train
47327,0,adipose,train
47624,0,adipose,train
11512,7,cancer-associated stroma,train
18939,4,mucus,train
87982,8,colorectal adenocarcinoma epithelium,train
47206,5,smooth muscle,train
54885,6,normal colon mucosa,train
87825,8,colorectal adenocarcinoma epithelium,train
52931,4,mucus,train
80420,1,background,train
88279,8,colorectal adenocarcinoma epithelium,train
39770,5,smooth muscle,train
3181,0,adipose,train
68240,4,mucus,train
24436,5,smooth muscle,train
7618,6,normal colon mucosa,train
26782,7,cancer-associated stroma,train
66573,6,normal colon mucosa,train
29818,0,adipose,train
80803,3,lymphocytes,train
30545,5,smooth muscle,train
17465,3,lymphocytes,train
8673,6,normal colon mucosa,train
24343,8,colorectal adenocarcinoma epithelium,train
30428,4,mucus,train
12354,8,colorectal adenocarcinoma epithelium,train
1117,6,normal colon mucosa,train
55132,8,colorectal adenocarcinoma epithelium,train
22830,1,background,train
5947,3,lymphocytes,train
8164,8,colorectal adenocarcinoma epithelium,train
7171,4,mucus,train
25713,7,cancer-associated stroma,train
20325,5,smooth muscle,train
57083,1,background,train
76460,0,adipose,train
5479,0,adipose,train
4589,0,adipose,train
32550,3,lymphocytes,train
1502,6,normal colon mucosa,train
24345,7,cancer-associated stroma,train
6844,1,background,train
24912,4,mucus,train
70459,4,mucus,train
8696,0,adipose,train
2187,0,adipose,train
54898,2,debris,train
30582,8,colorectal adenocarcinoma epithelium,train
11626,8,colorectal adenocarcinoma epithelium,train
52010,4,mucus,train
66855,5,smooth muscle,train
39508,0,adipose,train
59139,6,normal colon mucosa,train
61824,2,debris,train
63173,8,colorectal adenocarcinoma epithelium,train
69002,3,lymphocytes,train
79986,5,smooth muscle,train
87869,7,cancer-associated stroma,train
21970,0,adipose,train
31398,3,lymphocytes,train
10839,7,cancer-associated stroma,train
40073,8,colorectal adenocarcinoma epithelium,train
633,7,cancer-associated stroma,train
89827,8,colorectal adenocarcinoma epithelium,train
74766,3,lymphocytes,train
18426,5,smooth muscle,train
47440,5,smooth muscle,train
2655,3,lymphocytes,train
87927,2,debris,train
44997,5,smooth muscle,train
54975,0,adipose,train
22965,5,smooth muscle,train
2331,6,normal colon mucosa,train
2059,5,smooth muscle,train
31552,8,colorectal adenocarcinoma epithelium,train
4731,5,smooth muscle,train
87512,1,background,train
47033,8,colorectal adenocarcinoma epithelium,train
13685,2,debris,train
15219,2,debris,train
40023,7,cancer-associated stroma,train
17731,3,lymphocytes,train
87640,3,lymphocytes,train
81113,4,mucus,train
2304,2,debris,train
48316,7,cancer-associated stroma,train
45720,5,smooth muscle,train
49869,1,background,train
28137,6,normal colon mucosa,train
63364,8,colorectal adenocarcinoma epithelium,train
85583,7,cancer-associated stroma,train
74586,8,colorectal adenocarcinoma epithelium,train
33899,1,background,train
278,6,normal colon mucosa,train
12930,4,mucus,train
56044,0,adipose,train
44912,3,lymphocytes,train
69479,4,mucus,train
88973,3,lymphocytes,train
13391,6,normal colon mucosa,train
71663,6,normal colon mucosa,train
42217,8,colorectal adenocarcinoma epithelium,train
36750,1,background,train
8799,6,normal colon mucosa,train
29989,2,debris,train
7846,4,mucus,train
1997,7,cancer-associated stroma,train
49251,1,background,train
38041,0,adipose,train
30318,0,adipose,train
79844,3,lymphocytes,train
81448,0,adipose,train
29237,3,lymphocytes,train
13637,7,cancer-associated stroma,train
76341,0,adipose,train
43929,8,colorectal adenocarcinoma epithelium,train
6773,8,colorectal adenocarcinoma epithelium,train
33102,7,cancer-associated stroma,train
51060,8,colorectal adenocarcinoma epithelium,train
7593,8,colorectal adenocarcinoma epithelium,train
15963,5,smooth muscle,train
64539,3,lymphocytes,train
82019,2,debris,train
48825,6,normal colon mucosa,train
55031,2,debris,train
44646,4,mucus,train
27797,0,adipose,train
19170,2,debris,train
39997,7,cancer-associated stroma,train
30030,3,lymphocytes,train
42179,2,debris,train
59621,5,smooth muscle,train
28826,1,background,train
88668,4,mucus,train
46558,5,smooth muscle,train
23586,5,smooth muscle,train
1243,6,normal colon mucosa,train
464,0,adipose,train
13223,5,smooth muscle,train
18685,3,lymphocytes,train
44479,8,colorectal adenocarcinoma epithelium,train
14712,5,smooth muscle,train
62171,2,debris,train
52244,5,smooth muscle,train
83461,5,smooth muscle,train
66682,0,adipose,train
46387,7,cancer-associated stroma,train
29703,1,background,train
40325,8,colorectal adenocarcinoma epithelium,train
57854,2,debris,train
19837,2,debris,train
12268,5,smooth muscle,train
15441,7,cancer-associated stroma,train
16572,7,cancer-associated stroma,train
