image_index,label_index,label_name,original_split,split
108148,0,choroidal neovascularization,val,calibration
67585,2,drusen,train,calibration
11231,0,choroidal neovascularization,train,calibration
72395,3,normal,train,calibration
45283,3,normal,train,calibration
44885,2,drusen,train,calibration
94786,0,choroidal neovascularization,train,calibration
68885,2,drusen,train,calibration
17864,0,choroidal neovascularization,train,calibration
39093,3,normal,train,calibration
40745,2,drusen,train,calibration
35590,2,drusen,train,calibration
102136,2,drusen,val,calibration
50462,3,normal,train,calibration
96198,3,normal,train,calibration
81966,3,normal,train,calibration
27562,0,choroidal neovascularization,train,calibration
72574,3,normal,train,calibration
3831,0,choroidal neovascularization,train,calibration
101394,0,choroidal neovascularization,val,calibration
61852,3,normal,train,calibration
60886,0,choroidal neovascularization,train,calibration
53336,0,choroidal neovascularization,train,calibration
8195,3,normal,train,calibration
4158,3,normal,train,calibration
39706,3,normal,train,calibration
72005,3,normal,train,calibration
65453,0,choroidal neovascularization,train,calibration
78656,3,normal,train,calibration
62660,0,choroidal neovascularization,train,calibration
54035,0,choroidal neovascularization,train,calibration
55071,0,choroidal neovascularization,train,calibration
82009,3,normal,train,calibration
21663,0,choroidal neovascularization,train,calibration
9008,3,normal,train,calibration
2625,3,normal,train,calibration
88354,3,normal,train,calibration
92204,0,choroidal neovascularization,train,calibration
107430,3,normal,val,calibration
73470,0,choroidal neovascularization,train,calibration
9549,0,choroidal neovascularization,train,calibration
56370,3,normal,train,calibration
31943,0,choroidal neovascularization,train,calibration
25010,3,normal,train,calibration
37023,0,choroidal neovascularization,train,calibration
83638,2,drusen,train,calibration
53675,3,normal,train,calibration
4538,3,normal,train,calibration
66908,0,choroidal neovascularization,train,calibration
345,0,choroidal neovascularization,train,calibration
63830,3,normal,train,calibration
97557,2,drusen,val,calibration
39584,1,diabetic macular edema,train,calibration
86018,0,choroidal neovascularization,train,calibration
98362,3,normal,val,calibration
37752,0,choroidal neovascularization,train,calibration
61980,0,choroidal neovascularization,train,calibration
13639,0,choroidal neovascularization,train,calibration
16776,0,choroidal neovascularization,train,calibration
59844,3,normal,train,calibration
34102,3,normal,train,calibration
6612,3,normal,train,calibration
105397,3,normal,val,calibration
18799,3,normal,train,calibration
43143,0,choroidal neovascularization,train,calibration
18014,3,normal,train,calibration
66519,3,normal,train,calibration
14607,3,normal,train,calibration
66484,0,choroidal neovascularization,train,calibration
84009,3,normal,train,calibration
49694,3,normal,train,calibration
59948,1,diabetic macular edema,train,calibration
90627,3,normal,train,calibration
24357,0,choroidal neovascularization,train,calibration
68657,2,drusen,train,calibration
22587,2,drusen,train,calibration
77778,0,choroidal neovascularization,train,calibration
104476,3,normal,val,calibration
47731,3,normal,train,calibration
15875,3,normal,train,calibration
35350,3,normal,train,calibration
49405,3,normal,train,calibration
106247,3,normal,val,calibration
47654,0,choroidal neovascularization,train,calibration
3191,1,diabetic macular edema,train,calibration
54143,3,normal,train,calibration
54704,1,diabetic macular edema,train,calibration
39327,3,normal,train,calibration
87345,3,normal,train,calibration
7428,3,normal,train,calibration
97619,0,choroidal neovascularization,val,calibration
91643,1,diabetic macular edema,train,calibration
55608,3,normal,train,calibration
85926,3,normal,train,calibration
47260,3,normal,train,calibration
53677,3,normal,train,calibration
9101,2,drusen,train,calibration
38706,3,normal,train,calibration
48485,0,choroidal neovascularization,train,calibration
104344,1,diabetic macular edema,val,calibration
94437,3,normal,train,calibration
94595,3,normal,train,calibration
75201,1,diabetic macular edema,train,calibration
60787,3,normal,train,calibration
11765,0,choroidal neovascularization,train,calibration
33210,3,normal,train,calibration
63289,1,diabetic macular edema,train,calibration
8642,3,normal,train,calibration
32723,3,normal,train,calibration
36091,3,normal,train,calibration
64336,3,normal,train,calibration
6440,0,choroidal neovascularization,train,calibration
78847,3,normal,train,calibration
16232,3,normal,train,calibration
108921,3,normal,test,calibration
31606,3,normal,train,calibration
92795,3,normal,train,calibration
83240,0,choroidal neovascularization,train,calibration
59069,2,drusen,train,calibration
62544,3,normal,train,calibration
96552,3,normal,train,calibration
50570,0,choroidal neovascularization,train,calibration
60451,3,normal,train,calibration
50558,0,choroidal neovascularization,train,calibration
8926,3,normal,train,calibration
20880,3,normal,train,calibration
11745,3,normal,train,calibration
71383,3,normal,train,calibration
31038,0,choroidal neovascularization,train,calibration
106573,2,drusen,val,calibration
22751,0,choroidal neovascularization,train,calibration
91995,1,diabetic macular edema,train,calibration
32586,2,drusen,train,calibration
35864,2,drusen,train,calibration
52493,3,normal,train,calibration
7144,3,normal,train,calibration
75134,3,normal,train,calibration
19317,3,normal,train,calibration
67169,3,normal,train,calibration
53957,0,choroidal neovascularization,train,calibration
98219,0,choroidal neovascularization,val,calibration
39852,1,diabetic macular edema,train,calibration
50517,0,choroidal neovascularization,train,calibration
1790,3,normal,train,calibration
7650,3,normal,train,calibration
74408,3,normal,train,calibration
40188,1,diabetic macular edema,train,calibration
95613,3,normal,train,calibration
59886,2,drusen,train,calibration
104135,0,choroidal neovascularization,val,calibration
21248,0,choroidal neovascularization,train,calibration
8236,3,normal,train,calibration
18378,0,choroidal neovascularization,train,calibration
87219,3,normal,train,calibration
16540,0,choroidal neovascularization,train,calibration
70469,3,normal,train,calibration
45446,0,choroidal neovascularization,train,calibration
95877,0,choroidal neovascularization,train,calibration
19956,1,diabetic macular edema,train,calibration
103052,3,normal,val,calibration
30429,3,normal,train,calibration
104992,0,choroidal neovascularization,val,calibration
101613,3,normal,val,calibration
16693,0,choroidal neovascularization,train,calibration
11526,3,normal,train,calibration
6964,3,normal,train,calibration
49329,3,normal,train,calibration
149,0,choroidal neovascularization,train,calibration
54672,0,choroidal neovascularization,train,calibration
16904,3,normal,train,calibration
67506,3,normal,train,calibration
52247,3,normal,train,calibration
71777,0,choroidal neovascularization,train,calibration
86839,3,normal,train,calibration
83527,0,choroidal neovascularization,train,calibration
57725,0,choroidal neovascularization,train,calibration
74020,0,choroidal neovascularization,train,calibration
53853,3,normal,train,calibration
72841,3,normal,train,calibration
104636,3,normal,val,calibration
86928,1,diabetic macular edema,train,calibration
52378,3,normal,train,calibration
102696,1,diabetic macular edema,val,calibration
108287,3,normal,val,calibration
59459,0,choroidal neovascularization,train,calibration
3548,2,drusen,train,calibration
89601,3,normal,train,calibration
74024,2,drusen,train,calibration
52914,3,normal,train,calibration
84554,0,choroidal neovascularization,train,calibration
27951,0,choroidal neovascularization,train,calibration
80903,3,normal,train,calibration
76539,3,normal,train,calibration
58184,0,choroidal neovascularization,train,calibration
20292,3,normal,train,calibration
76854,3,normal,train,calibration
89161,3,normal,train,calibration
11596,3,normal,train,calibration
48325,1,diabetic macular edema,train,calibration
5398,3,normal,train,calibration
69737,1,diabetic macular edema,train,calibration
40256,0,choroidal neovascularization,train,calibration
27932,3,normal,train,calibration
24971,0,choroidal neovascularization,train,calibration
23692,0,choroidal neovascularization,train,calibration
1867,3,normal,train,calibration
79590,1,diabetic macular edema,train,calibration
87145,0,choroidal neovascularization,train,calibration
76650,3,normal,train,calibration
11028,0,choroidal neovascularization,train,calibration
17709,3,normal,train,calibration
30130,1,diabetic macular edema,train,calibration
76337,0,choroidal neovascularization,train,calibration
34731,0,choroidal neovascularization,train,calibration
24189,0,choroidal neovascularization,train,calibration
46265,3,normal,train,calibration
57369,2,drusen,train,calibration
36059,1,diabetic macular edema,train,calibration
101948,0,choroidal neovascularization,val,calibration
63813,3,normal,train,calibration
54905,3,normal,train,calibration
23252,3,normal,train,calibration
96635,0,choroidal neovascularization,train,calibration
1722,0,choroidal neovascularization,train,calibration
2411,3,normal,train,calibration
106007,1,diabetic macular edema,val,calibration
46117,0,choroidal neovascularization,train,calibration
39500,0,choroidal neovascularization,train,calibration
18013,0,choroidal neovascularization,train,calibration
27470,3,normal,train,calibration
16057,3,normal,train,calibration
29826,3,normal,train,calibration
39297,0,choroidal neovascularization,train,calibration
99411,0,choroidal neovascularization,val,calibration
32335,3,normal,train,calibration
68814,2,drusen,train,calibration
91120,2,drusen,train,calibration
74051,3,normal,train,calibration
32477,0,choroidal neovascularization,train,calibration
40598,3,normal,train,calibration
56620,3,normal,train,calibration
43319,2,drusen,train,calibration
36005,0,choroidal neovascularization,train,calibration
18336,3,normal,train,calibration
26224,3,normal,train,calibration
27992,1,diabetic macular edema,train,calibration
6276,3,normal,train,calibration
102595,0,choroidal neovascularization,val,calibration
108527,3,normal,test,calibration
96430,3,normal,train,calibration
101397,3,normal,val,calibration
37741,3,normal,train,calibration
106173,0,choroidal neovascularization,val,calibration
67343,1,diabetic macular edema,train,calibration
68949,3,normal,train,calibration
13859,3,normal,train,calibration
95789,2,drusen,train,calibration
81036,0,choroidal neovascularization,train,calibration
38824,3,normal,train,calibration
87406,3,normal,train,calibration
46811,3,normal,train,calibration
80530,2,drusen,train,calibration
24674,3,normal,train,calibration
28541,3,normal,train,calibration
83142,1,diabetic macular edema,train,calibration
99255,1,diabetic macular edema,val,calibration
90456,3,normal,train,calibration
47646,1,diabetic macular edema,train,calibration
94270,3,normal,train,calibration
100024,0,choroidal neovascularization,val,calibration
1389,0,choroidal neovascularization,train,calibration
89787,0,choroidal neovascularization,train,calibration
29586,3,normal,train,calibration
49937,3,normal,train,calibration
78820,2,drusen,train,calibration
102319,3,normal,val,calibration
65385,3,normal,train,calibration
6,1,diabetic macular edema,train,calibration
13581,3,normal,train,calibration
70023,0,choroidal neovascularization,train,calibration
10677,3,normal,train,calibration
109153,3,normal,test,calibration
37820,1,diabetic macular edema,train,calibration
105379,3,normal,val,calibration
109000,2,drusen,test,calibration
67452,3,normal,train,calibration
108342,3,normal,test,calibration
57086,1,diabetic macular edema,train,calibration
56745,3,normal,train,calibration
693,3,normal,train,calibration
86844,0,choroidal neovascularization,train,calibration
11833,3,normal,train,calibration
6558,0,choroidal neovascularization,train,calibration
86355,0,choroidal neovascularization,train,calibration
9737,0,choroidal neovascularization,train,calibration
72611,3,normal,train,calibration
2434,3,normal,train,calibration
1056,0,choroidal neovascularization,train,calibration
77638,0,choroidal neovascularization,train,calibration
83697,0,choroidal neovascularization,train,calibration
27647,3,normal,train,calibration
13834,3,normal,train,calibration
23015,0,choroidal neovascularization,train,calibration
87789,0,choroidal neovascularization,train,calibration
22158,0,choroidal neovascularization,train,calibration
20558,0,choroidal neovascularization,train,calibration
106793,0,choroidal neovascularization,val,calibration
30718,3,normal,train,calibration
68127,3,normal,train,calibration
84443,1,diabetic macular edema,train,calibration
102189,1,diabetic macular edema,val,calibration
101275,3,normal,val,calibration
12947,3,normal,train,calibration
79791,2,drusen,train,calibration
87923,3,normal,train,calibration
52790,2,drusen,train,calibration
96325,3,normal,train,calibration
7750,2,drusen,train,calibration
51111,3,normal,train,calibration
87706,3,normal,train,calibration
70672,3,normal,train,calibration
42635,3,normal,train,calibration
9665,3,normal,train,calibration
69371,3,normal,train,calibration
82717,3,normal,train,calibration
15648,1,diabetic macular edema,train,calibration
45291,0,choroidal neovascularization,train,calibration
53749,3,normal,train,calibration
28219,3,normal,train,calibration
91924,3,normal,train,calibration
3771,0,choroidal neovascularization,train,calibration
106487,1,diabetic macular edema,val,calibration
82668,0,choroidal neovascularization,train,calibration
79718,0,choroidal neovascularization,train,calibration
51225,3,normal,train,calibration
92398,0,choroidal neovascularization,train,calibration
103798,3,normal,val,calibration
94789,0,choroidal neovascularization,train,calibration
63345,3,normal,train,calibration
108439,1,diabetic macular edema,test,calibration
105729,0,choroidal neovascularization,val,calibration
34760,0,choroidal neovascularization,train,calibration
98522,3,normal,val,calibration
56100,3,normal,train,calibration
34360,0,choroidal neovascularization,train,calibration
95117,3,normal,train,calibration
96109,0,choroidal neovascularization,train,calibration
12927,1,diabetic macular edema,train,calibration
35523,2,drusen,train,calibration
93380,0,choroidal neovascularization,train,calibration
104198,3,normal,val,calibration
64078,2,drusen,train,calibration
77450,3,normal,train,calibration
100746,3,normal,val,calibration
101964,1,diabetic macular edema,val,calibration
39651,3,normal,train,calibration
77485,0,choroidal neovascularization,train,calibration
70330,3,normal,train,calibration
86298,0,choroidal neovascularization,train,calibration
47398,1,diabetic macular edema,train,calibration
45697,1,diabetic macular edema,train,calibration
42897,3,normal,train,calibration
97778,3,normal,val,calibration
6519,3,normal,train,calibration
44770,2,drusen,train,calibration
72857,0,choroidal neovascularization,train,calibration
106250,3,normal,val,calibration
69571,0,choroidal neovascularization,train,calibration
53955,0,choroidal neovascularization,train,calibration
92974,3,normal,train,calibration
99047,0,choroidal neovascularization,val,calibration
104517,2,drusen,val,calibration
7293,3,normal,train,calibration
92834,3,normal,train,calibration
81333,3,normal,train,calibration
101109,0,choroidal neovascularization,val,calibration
84680,0,choroidal neovascularization,train,calibration
35786,0,choroidal neovascularization,train,calibration
84664,3,normal,train,calibration
59736,0,choroidal neovascularization,train,calibration
33487,0,choroidal neovascularization,train,calibration
11002,1,diabetic macular edema,train,calibration
80882,0,choroidal neovascularization,train,calibration
54999,0,choroidal neovascularization,train,calibration
39406,3,normal,train,calibration
31019,1,diabetic macular edema,train,calibration
33564,1,diabetic macular edema,train,calibration
5209,0,choroidal neovascularization,train,calibration
86029,1,diabetic macular edema,train,calibration
98259,3,normal,val,calibration
6880,3,normal,train,calibration
101025,3,normal,val,calibration
8314,0,choroidal neovascularization,train,calibration
62900,3,normal,train,calibration
91279,0,choroidal neovascularization,train,calibration
100115,3,normal,val,calibration
5500,0,choroidal neovascularization,train,calibration
90269,0,choroidal neovascularization,train,calibration
88109,3,normal,train,calibration
85414,1,diabetic macular edema,train,calibration
101972,0,choroidal neovascularization,val,calibration
19001,1,diabetic macular edema,train,calibration
78207,3,normal,train,calibration
98546,0,choroidal neovascularization,val,calibration
81812,3,normal,train,calibration
39337,3,normal,train,calibration
18613,3,normal,train,calibration
84066,1,diabetic macular edema,train,calibration
94931,0,choroidal neovascularization,train,calibration
89658,0,choroidal neovascularization,train,calibration
35849,3,normal,train,calibration
103410,3,normal,val,calibration
36389,3,normal,train,calibration
13901,3,normal,train,calibration
20136,3,normal,train,calibration
67951,0,choroidal neovascularization,train,calibration
37537,1,diabetic macular edema,train,calibration
11142,0,choroidal neovascularization,train,calibration
60573,3,normal,train,calibration
5055,0,choroidal neovascularization,train,calibration
97011,3,normal,train,calibration
88392,2,drusen,train,calibration
223,3,normal,train,calibration
67524,3,normal,train,calibration
76500,0,choroidal neovascularization,train,calibration
51813,3,normal,train,calibration
70297,3,normal,train,calibration
30160,3,normal,train,calibration
23488,0,choroidal neovascularization,train,calibration
33732,1,diabetic macular edema,train,calibration
7716,3,normal,train,calibration
45108,3,normal,train,calibration
104370,3,normal,val,calibration
30878,0,choroidal neovascularization,train,calibration
63660,3,normal,train,calibration
29667,0,choroidal neovascularization,train,calibration
47068,0,choroidal neovascularization,train,calibration
99198,3,normal,val,calibration
50197,3,normal,train,calibration
51113,0,choroidal neovascularization,train,calibration
73119,1,diabetic macular edema,train,calibration
22187,3,normal,train,calibration
5707,3,normal,train,calibration
98644,0,choroidal neovascularization,val,calibration
24684,2,drusen,train,calibration
26085,3,normal,train,calibration
103341,3,normal,val,calibration
88644,3,normal,train,calibration
87338,0,choroidal neovascularization,train,calibration
62777,3,normal,train,calibration
46583,1,diabetic macular edema,train,calibration
8799,0,choroidal neovascularization,train,calibration
2416,0,choroidal neovascularization,train,calibration
99199,0,choroidal neovascularization,val,calibration
68466,3,normal,train,calibration
83306,0,choroidal neovascularization,train,calibration
6017,3,normal,train,calibration
99672,3,normal,val,calibration
52676,3,normal,train,calibration
74154,1,diabetic macular edema,train,calibration
43377,3,normal,train,calibration
59089,3,normal,train,calibration
59993,1,diabetic macular edema,train,calibration
37961,2,drusen,train,calibration
62370,3,normal,train,calibration
20401,2,drusen,train,calibration
31112,1,diabetic macular edema,train,calibration
84308,3,normal,train,calibration
100039,2,drusen,val,calibration
22057,1,diabetic macular edema,train,calibration
76552,3,normal,train,calibration
87693,1,diabetic macular edema,train,calibration
95936,0,choroidal neovascularization,train,calibration
103344,2,drusen,val,calibration
86130,3,normal,train,calibration
51662,2,drusen,train,calibration
40880,3,normal,train,calibration
85165,3,normal,train,calibration
24786,3,normal,train,calibration
14131,0,choroidal neovascularization,train,calibration
105368,3,normal,val,calibration
33004,3,normal,train,calibration
82881,3,normal,train,calibration
46499,3,normal,train,calibration
93278,0,choroidal neovascularization,train,calibration
62764,0,choroidal neovascularization,train,calibration
52220,0,choroidal neovascularization,train,calibration
30507,3,normal,train,calibration
101315,0,choroidal neovascularization,val,calibration
33310,2,drusen,train,calibration
73117,2,drusen,train,calibration
38257,0,choroidal neovascularization,train,calibration
86375,1,diabetic macular edema,train,calibration
21917,3,normal,train,calibration
106866,0,choroidal neovascularization,val,calibration
61619,0,choroidal neovascularization,train,calibration
75163,1,diabetic macular edema,train,calibration
53794,3,normal,train,calibration
38876,3,normal,train,calibration
30008,3,normal,train,calibration
11164,3,normal,train,calibration
33996,2,drusen,train,calibration
101833,0,choroidal neovascularization,val,calibration
68216,0,choroidal neovascularization,train,calibration
70115,2,drusen,train,calibration
24211,3,normal,train,calibration
85501,3,normal,train,calibration
81070,0,choroidal neovascularization,train,calibration
11437,3,normal,train,calibration
44362,0,choroidal neovascularization,train,calibration
102979,0,choroidal neovascularization,val,calibration
49110,0,choroidal neovascularization,train,calibration
90036,3,normal,train,calibration
55823,1,diabetic macular edema,train,calibration
32077,3,normal,train,calibration
57822,0,choroidal neovascularization,train,calibration
77344,1,diabetic macular edema,train,calibration
50428,3,normal,train,calibration
89925,1,diabetic macular edema,train,calibration
71756,0,choroidal neovascularization,train,calibration
107902,3,normal,val,calibration
55734,3,normal,train,calibration
37387,0,choroidal neovascularization,train,calibration
50700,2,drusen,train,calibration
106495,3,normal,val,calibration
106177,3,normal,val,calibration
84529,3,normal,train,calibration
89039,3,normal,train,calibration
75607,1,diabetic macular edema,train,calibration
572,2,drusen,train,calibration
82322,3,normal,train,calibration
7479,1,diabetic macular edema,train,calibration
37598,0,choroidal neovascularization,train,calibration
74878,3,normal,train,calibration
103542,0,choroidal neovascularization,val,calibration
84815,3,normal,train,calibration
6464,2,drusen,train,calibration
84230,2,drusen,train,calibration
91533,3,normal,train,calibration
8049,3,normal,train,calibration
50884,0,choroidal neovascularization,train,calibration
74426,1,diabetic macular edema,train,calibration
77076,2,drusen,train,calibration
44180,0,choroidal neovascularization,train,calibration
32076,3,normal,train,calibration
105995,2,drusen,val,calibration
20208,0,choroidal neovascularization,train,calibration
26833,1,diabetic macular edema,train,calibration
101388,3,normal,val,calibration
54815,3,normal,train,calibration
93995,0,choroidal neovascularization,train,calibration
24636,0,choroidal neovascularization,train,calibration
15762,1,diabetic macular edema,train,calibration
10793,0,choroidal neovascularization,train,calibration
106758,3,normal,val,calibration
29647,3,normal,train,calibration
40047,0,choroidal neovascularization,train,calibration
11079,3,normal,train,calibration
89109,0,choroidal neovascularization,train,calibration
68075,0,choroidal neovascularization,train,calibration
103132,0,choroidal neovascularization,val,calibration
83724,3,normal,train,calibration
63607,0,choroidal neovascularization,train,calibration
26652,3,normal,train,calibration
2432,3,normal,train,calibration
76127,0,choroidal neovascularization,train,calibration
92147,3,normal,train,calibration
59973,1,diabetic macular edema,train,calibration
1289,0,choroidal neovascularization,train,calibration
88103,3,normal,train,calibration
82237,3,normal,train,calibration
23083,3,normal,train,calibration
54421,3,normal,train,calibration
90619,1,diabetic macular edema,train,calibration
54339,2,drusen,train,calibration
81647,3,normal,train,calibration
31479,3,normal,train,calibration
16002,3,normal,train,calibration
35072,3,normal,train,calibration
60442,3,normal,train,calibration
37671,2,drusen,train,calibration
98348,1,diabetic macular edema,val,calibration
25466,0,choroidal neovascularization,train,calibration
39999,0,choroidal neovascularization,train,calibration
84362,3,normal,train,calibration
73218,3,normal,train,calibration
37624,3,normal,train,calibration
68990,0,choroidal neovascularization,train,calibration
32696,3,normal,train,calibration
104821,3,normal,val,calibration
82191,0,choroidal neovascularization,train,calibration
32594,1,diabetic macular edema,train,calibration
102481,3,normal,val,calibration
85297,3,normal,train,calibration
100214,3,normal,val,calibration
81831,3,normal,train,calibration
11029,3,normal,train,calibration
106507,1,diabetic macular edema,val,calibration
59211,3,normal,train,calibration
94118,0,choroidal neovascularization,train,calibration
4854,0,choroidal neovascularization,train,calibration
102908,0,choroidal neovascularization,val,calibration
98826,3,normal,val,calibration
30172,1,diabetic macular edema,train,calibration
45277,3,normal,train,calibration
88783,3,normal,train,calibration
88360,1,diabetic macular edema,train,calibration
97993,3,normal,val,calibration
91400,2,drusen,train,calibration
14088,2,drusen,train,calibration
77313,3,normal,train,calibration
32270,3,normal,train,calibration
73968,1,diabetic macular edema,train,calibration
41957,0,choroidal neovascularization,train,calibration
107762,3,normal,val,calibration
96935,3,normal,train,calibration
24650,1,diabetic macular edema,train,calibration
92786,0,choroidal neovascularization,train,calibration
95854,3,normal,train,calibration
94829,1,diabetic macular edema,train,calibration
85305,3,normal,train,calibration
91459,2,drusen,train,calibration
5069,3,normal,train,calibration
53420,3,normal,train,calibration
102723,0,choroidal neovascularization,val,calibration
107038,1,diabetic macular edema,val,calibration
94148,3,normal,train,calibration
89230,0,choroidal neovascularization,train,calibration
85950,3,normal,train,calibration
93621,1,diabetic macular edema,train,calibration
106944,0,choroidal neovascularization,val,calibration
58896,0,choroidal neovascularization,train,calibration
65402,3,normal,train,calibration
10477,0,choroidal neovascularization,train,calibration
42597,3,normal,train,calibration
89522,0,choroidal neovascularization,train,calibration
109140,1,diabetic macular edema,test,calibration
8950,1,diabetic macular edema,train,calibration
35300,3,normal,train,calibration
30389,3,normal,train,calibration
67490,0,choroidal neovascularization,train,calibration
1525,3,normal,train,calibration
710,3,normal,train,calibration
42055,0,choroidal neovascularization,train,calibration
103974,0,choroidal neovascularization,val,calibration
2138,1,diabetic macular edema,train,calibration
14889,1,diabetic macular edema,train,calibration
52128,0,choroidal neovascularization,train,calibration
55228,0,choroidal neovascularization,train,calibration
45557,3,normal,train,calibration
74374,0,choroidal neovascularization,train,calibration
109039,1,diabetic macular edema,test,calibration
70135,3,normal,train,calibration
47743,0,choroidal neovascularization,train,calibration
65811,3,normal,train,calibration
30308,0,choroidal neovascularization,train,calibration
22640,1,diabetic macular edema,train,calibration
99429,3,normal,val,calibration
101724,3,normal,val,calibration
45791,0,choroidal neovascularization,train,calibration
60897,3,normal,train,calibration
62911,3,normal,train,calibration
78521,0,choroidal neovascularization,train,calibration
47497,1,diabetic macular edema,train,calibration
65465,0,choroidal neovascularization,train,calibration
10876,0,choroidal neovascularization,train,calibration
60757,2,drusen,train,calibration
48935,0,choroidal neovascularization,train,calibration
97493,3,normal,val,calibration
16294,1,diabetic macular edema,train,calibration
35682,1,diabetic macular edema,train,calibration
38961,3,normal,train,calibration
8641,3,normal,train,calibration
46370,3,normal,train,calibration
31491,0,choroidal neovascularization,train,calibration
95745,1,diabetic macular edema,train,calibration
53912,3,normal,train,calibration
92914,3,normal,train,calibration
71145,3,normal,train,calibration
46250,0,choroidal neovascularization,train,calibration
84550,0,choroidal neovascularization,train,calibration
59234,3,normal,train,calibration
1405,0,choroidal neovascularization,train,calibration
56540,3,normal,train,calibration
2195,0,choroidal neovascularization,train,calibration
16993,3,normal,train,calibration
31255,3,normal,train,calibration
85401,3,normal,train,calibration
84029,1,diabetic macular edema,train,calibration
89488,0,choroidal neovascularization,train,calibration
46460,3,normal,train,calibration
42939,3,normal,train,calibration
55666,3,normal,train,calibration
99929,0,choroidal neovascularization,val,calibration
21544,1,diabetic macular edema,train,calibration
70546,3,normal,train,calibration
68742,0,choroidal neovascularization,train,calibration
66930,3,normal,train,calibration
74450,1,diabetic macular edema,train,calibration
12898,2,drusen,train,calibration
87671,3,normal,train,calibration
107063,3,normal,val,calibration
105016,3,normal,val,calibration
28617,1,diabetic macular edema,train,calibration
7158,0,choroidal neovascularization,train,calibration
104958,3,normal,val,calibration
30137,3,normal,train,calibration
98683,3,normal,val,calibration
43764,0,choroidal neovascularization,train,calibration
416,2,drusen,train,calibration
95227,3,normal,train,calibration
22229,0,choroidal neovascularization,train,calibration
22356,3,normal,train,calibration
89940,0,choroidal neovascularization,train,calibration
52039,3,normal,train,calibration
57673,0,choroidal neovascularization,train,calibration
21474,0,choroidal neovascularization,train,calibration
89534,1,diabetic macular edema,train,calibration
24728,3,normal,train,calibration
65630,2,drusen,train,calibration
88107,1,diabetic macular edema,train,calibration
9883,3,normal,train,calibration
54975,3,normal,train,calibration
38914,0,choroidal neovascularization,train,calibration
76971,3,normal,train,calibration
35290,2,drusen,train,calibration
13928,0,choroidal neovascularization,train,calibration
107062,3,normal,val,calibration
42062,3,normal,train,calibration
21084,3,normal,train,calibration
22313,0,choroidal neovascularization,train,calibration
12774,2,drusen,train,calibration
77256,3,normal,train,calibration
10970,3,normal,train,calibration
13788,1,diabetic macular edema,train,calibration
31426,3,normal,train,calibration
49518,3,normal,train,calibration
22106,0,choroidal neovascularization,train,calibration
76438,3,normal,train,calibration
63808,1,diabetic macular edema,train,calibration
32833,3,normal,train,calibration
68536,3,normal,train,calibration
35492,3,normal,train,calibration
68207,3,normal,train,calibration
13552,1,diabetic macular edema,train,calibration
32946,0,choroidal neovascularization,train,calibration
55652,0,choroidal neovascularization,train,calibration
24106,1,diabetic macular edema,train,calibration
34390,1,diabetic macular edema,train,calibration
65990,3,normal,train,calibration
28932,1,diabetic macular edema,train,calibration
54596,3,normal,train,calibration
33431,3,normal,train,calibration
47111,0,choroidal neovascularization,train,calibration
50004,3,normal,train,calibration
26844,1,diabetic macular edema,train,calibration
25030,0,choroidal neovascularization,train,calibration
91707,3,normal,train,calibration
78539,3,normal,train,calibration
98715,2,drusen,val,calibration
107690,0,choroidal neovascularization,val,calibration
98234,1,diabetic macular edema,val,calibration
74011,0,choroidal neovascularization,train,calibration
16341,2,drusen,train,calibration
61364,2,drusen,train,calibration
14575,3,normal,train,calibration
21101,3,normal,train,calibration
38024,3,normal,train,calibration
13418,3,normal,train,calibration
47857,3,normal,train,calibration
31465,0,choroidal neovascularization,train,calibration
64872,3,normal,train,calibration
15659,1,diabetic macular edema,train,calibration
73723,3,normal,train,calibration
106400,1,diabetic macular edema,val,calibration
98889,3,normal,val,calibration
91922,0,choroidal neovascularization,train,calibration
52976,3,normal,train,calibration
102288,0,choroidal neovascularization,val,calibration
72473,3,normal,train,calibration
64929,0,choroidal neovascularization,train,calibration
90701,0,choroidal neovascularization,train,calibration
92518,2,drusen,train,calibration
49302,3,normal,train,calibration
78803,3,normal,train,calibration
48652,0,choroidal neovascularization,train,calibration
108861,2,drusen,test,calibration
98538,3,normal,val,calibration
47054,3,normal,train,calibration
81417,3,normal,train,calibration
65964,3,normal,train,calibration
1209,0,choroidal neovascularization,train,calibration
77022,0,choroidal neovascularization,train,calibration
33914,3,normal,train,calibration
73975,3,normal,train,calibration
3788,2,drusen,train,calibration
42487,3,normal,train,calibration
24222,1,diabetic macular edema,train,calibration
29413,0,choroidal neovascularization,train,calibration
20788,3,normal,train,calibration
90911,0,choroidal neovascularization,train,calibration
64613,3,normal,train,calibration
52184,0,choroidal neovascularization,train,calibration
12316,0,choroidal neovascularization,train,calibration
89991,1,diabetic macular edema,train,calibration
12150,3,normal,train,calibration
54118,0,choroidal neovascularization,train,calibration
24347,3,normal,train,calibration
5275,3,normal,train,calibration
101039,3,normal,val,calibration
80821,0,choroidal neovascularization,train,calibration
24312,0,choroidal neovascularization,train,calibration
94373,3,normal,train,calibration
38469,0,choroidal neovascularization,train,calibration
20281,3,normal,train,calibration
70895,2,drusen,train,calibration
18574,3,normal,train,calibration
14390,3,normal,train,calibration
1644,3,normal,train,calibration
86417,3,normal,train,calibration
91845,0,choroidal neovascularization,train,calibration
79414,2,drusen,train,calibration
33498,2,drusen,train,calibration
99354,3,normal,val,calibration
26319,0,choroidal neovascularization,train,calibration
