image_index,label_index,label_name,split
19660,5,smooth muscle,train
17883,8,colorectal adenocarcinoma epithelium,train
74759,8,colorectal adenocarcinoma epithelium,train
40589,7,cancer-associated stroma,train
68137,0,adipose,train
13474,1,background,train
55561,8,colorectal adenocarcinoma epithelium,train
16849,7,cancer-associated stroma,train
3015,4,mucus,train
17727,0,adipose,train
54961,0,adipose,train
42171,1,background,train
18692,2,debris,train
2801,7,cancer-associated stroma,train
9358,0,adipose,train
7406,7,cancer-associated stroma,train
5861,1,background,train
51697,8,colorectal adenocarcinoma epithelium,train
40229,8,colorectal adenocarcinoma epithelium,train
47197,4,mucus,train
59641,5,smooth muscle,train
40571,8,colorectal adenocarcinoma epithelium,train
23432,8,colorectal adenocarcinoma epithelium,train
3864,8,colorectal adenocarcinoma epithelium,train
3635,7,cancer-associated stroma,train
9545,3,lymphocytes,train
80488,0,adipose,train
22,4,mucus,train
83727,6,normal colon mucosa,train
55008,4,mucus,train
13974,7,cancer-associated stroma,train
79650,3,lymphocytes,train
31642,6,normal colon mucosa,train
6436,6,normal colon mucosa,train
22535,7,cancer-associated stroma,train
87221,2,debris,train
80201,8,colorectal adenocarcinoma epithelium,train
75237,7,cancer-associated stroma,train
41039,4,mucus,train
2471,1,background,train
3446,8,colorectal adenocarcinoma epithelium,train
76952,5,smooth muscle,train
68639,3,lymphocytes,train
4536,2,debris,train
85314,8,colorectal adenocarcinoma epithelium,train
20894,0,adipose,train
18397,4,mucus,train
25351,0,adipose,train
25294,5,smooth muscle,train
44573,1,background,train
1052,6,normal colon mucosa,train
61981,2,debris,train
20477,4,mucus,train
48492,0,adipose,train
37765,2,debris,train
62456,0,adipose,train
15605,3,lymphocytes,train
74966,4,mucus,train
71024,8,colorectal adenocarcinoma epithelium,train
36276,1,background,train
38437,3,lymphocytes,train
40427,7,cancer-associated stroma,train
1604,4,mucus,train
5488,8,colorectal adenocarcinoma epithelium,train
7456,3,lymphocytes,train
472,5,smooth muscle,train
83736,5,smooth muscle,train
6206,7,cancer-associated stroma,train
8239,1,background,train
35451,6,normal colon mucosa,train
3862,8,colorectal adenocarcinoma epithelium,train
42003,5,smooth muscle,train
24053,5,smooth muscle,train
80745,6,normal colon mucosa,train
87833,5,smooth muscle,train
45481,5,smooth muscle,train
78235,4,mucus,train
3427,0,adipose,train
62525,6,normal colon mucosa,train
1376,7,cancer-associated stroma,train
42385,3,lymphocytes,train
65701,1,background,train
60018,2,debris,train
2587,8,colorectal adenocarcinoma epithelium,train
40497,0,adipose,train
61916,5,smooth muscle,train
8667,4,mucus,train
9444,8,colorectal adenocarcinoma epithelium,train
35183,8,colorectal adenocarcinoma epithelium,train
55654,2,debris,train
3454,3,lymphocytes,train
69767,5,smooth muscle,train
9864,0,adipose,train
18888,7,cancer-associated stroma,train
63102,8,colorectal adenocarcinoma epithelium,train
66237,2,debris,train
61900,8,colorectal adenocarcinoma epithelium,train
38134,0,adipose,train
81308,2,debris,train
33189,2,debris,train
6027,0,adipose,train
6603,7,cancer-associated stroma,train
30400,3,lymphocytes,train
69602,1,background,train
12645,6,normal colon mucosa,train
9,8,colorectal adenocarcinoma epithelium,train
3073,5,smooth muscle,train
47723,3,lymphocytes,train
77245,2,debris,train
52811,1,background,train
42902,5,smooth muscle,train
78824,3,lymphocytes,train
20001,8,colorectal adenocarcinoma epithelium,train
9979,2,debris,train
83017,2,debris,train
22632,4,mucus,train
11350,7,cancer-associated stroma,train
2372,7,cancer-associated stroma,train
67590,0,adipose,train
9665,3,lymphocytes,train
12673,0,adipose,train
25103,0,adipose,train
71371,4,mucus,train
20322,4,mucus,train
60001,1,background,train
20612,5,smooth muscle,train
81092,0,adipose,train
5102,8,colorectal adenocarcinoma epithelium,train
4722,2,debris,train
6140,7,cancer-associated stroma,train
85224,5,smooth muscle,train
40840,0,adipose,train
66238,0,adipose,train
7250,4,mucus,train
39275,5,smooth muscle,train
36334,3,lymphocytes,train
3517,8,colorectal adenocarcinoma epithelium,train
45506,8,colorectal adenocarcinoma epithelium,train
30993,6,normal colon mucosa,train
12858,2,debris,train
5289,6,normal colon mucosa,train
64405,4,mucus,train
35385,6,normal colon mucosa,train
48639,2,debris,train
17515,3,lymphocytes,train
5978,8,colorectal adenocarcinoma epithelium,train
30566,3,lymphocytes,train
82459,5,smooth muscle,train
8304,3,lymphocytes,train
47932,8,colorectal adenocarcinoma epithelium,train
51732,3,lymphocytes,train
3066,8,colorectal adenocarcinoma epithelium,train
69632,2,debris,train
86811,1,background,train
26725,0,adipose,train
68436,7,cancer-associated stroma,train
31100,2,debris,train
11071,6,normal colon mucosa,train
33403,6,normal colon mucosa,train
1072,8,colorectal adenocarcinoma epithelium,train
21153,1,background,train
24884,5,smooth muscle,train
87893,7,cancer-associated stroma,train
4689,5,smooth muscle,train
35644,1,background,train
59232,7,cancer-associated stroma,train
244,0,adipose,train
80500,4,mucus,train
36357,5,smooth muscle,train
86571,5,smooth muscle,train
4857,4,mucus,train
26377,2,debris,train
20559,8,colorectal adenocarcinoma epithelium,train
85563,3,lymphocytes,train
35697,5,smooth muscle,train
71448,2,debris,train
15171,1,background,train
12572,5,smooth muscle,train
57896,5,smooth muscle,train
6078,8,colorectal adenocarcinoma epithelium,train
24364,5,smooth muscle,train
5166,3,lymphocytes,train
83683,4,mucus,train
57749,3,lymphocytes,train
51354,8,colorectal adenocarcinoma epithelium,train
79076,2,debris,train
17341,6,normal colon mucosa,train
995,8,colorectal adenocarcinoma epithelium,train
29004,8,colorectal adenocarcinoma epithelium,train
34314,1,background,train
38510,6,normal colon mucosa,train
21993,0,adipose,train
41491,8,colorectal adenocarcinoma epithelium,train
67501,3,lymphocytes,train
6407,1,background,train
38416,5,smooth muscle,train
59463,3,lymphocytes,train
48352,4,mucus,train
30741,4,mucus,train
84024,0,adipose,train
13732,2,debris,train
39000,3,lymphocytes,train
53863,5,smooth muscle,train
19358,4,mucus,train
25483,6,normal colon mucosa,train
5657,7,cancer-associated stroma,train
3178,2,debris,train
32543,7,cancer-associated stroma,train
8942,5,smooth muscle,train
9606,6,normal colon mucosa,train
73308,8,colorectal adenocarcinoma epithelium,train
64700,7,cancer-associated stroma,train
62373,7,cancer-associated stroma,train
85259,5,smooth muscle,train
87557,7,cancer-associated stroma,train
84266,8,colorectal adenocarcinoma epithelium,train
70339,3,lymphocytes,train
7975,8,colorectal adenocarcinoma epithelium,train
70813,4,mucus,train
84825,8,colorectal adenocarcinoma epithelium,train
39709,0,adipose,train
33910,0,adipose,train
50510,6,normal colon mucosa,train
8236,5,smooth muscle,train
11201,2,debris,train
62806,6,normal colon mucosa,train
69423,4,mucus,train
9905,1,background,train
22967,0,adipose,train
6236,8,colorectal adenocarcinoma epithelium,train
75394,5,smooth muscle,train
7741,1,background,train
54442,5,smooth muscle,train
6427,2,debris,train
87612,4,mucus,train
7900,2,debris,train
1506,0,adipose,train
24500,8,colorectal adenocarcinoma epithelium,train
5015,6,normal colon mucosa,train
87630,2,debris,train
44003,3,lymphocytes,train
27120,5,smooth muscle,train
5190,3,lymphocytes,train
80506,1,background,train
61324,0,adipose,train
20341,1,background,train
3398,8,colorectal adenocarcinoma epithelium,train
8019,5,smooth muscle,train
87030,5,smooth muscle,train
73158,7,cancer-associated stroma,train
458,1,background,train
84691,3,lymphocytes,train
53923,7,cancer-associated stroma,train
5126,0,adipose,train
5022,2,debris,train
7139,8,colorectal adenocarcinoma epithelium,train
43360,0,adipose,train
89652,8,colorectal adenocarcinoma epithelium,train
85654,2,debris,train
54650,8,colorectal adenocarcinoma epithelium,train
84859,7,cancer-associated stroma,train
7033,8,colorectal adenocarcinoma epithelium,train
36206,3,lymphocytes,train
47220,6,normal colon mucosa,train
39449,5,smooth muscle,train
38602,5,smooth muscle,train
51323,4,mucus,train
9401,2,debris,train
26954,8,colorectal adenocarcinoma epithelium,train
74325,5,smooth muscle,train
720,5,smooth muscle,train
32985,5,smooth muscle,train
65630,4,mucus,train
48111,8,colorectal adenocarcinoma epithelium,train
57978,5,smooth muscle,train
33720,8,colorectal adenocarcinoma epithelium,train
6401,3,lymphocytes,train
67724,2,debris,train
69501,0,adipose,train
7644,6,normal colon mucosa,train
32656,8,colorectal adenocarcinoma epithelium,train
81965,5,smooth muscle,train
87301,0,adipose,train
5615,0,adipose,train
76336,1,background,train
318,4,mucus,train
62338,2,debris,train
6778,8,colorectal adenocarcinoma epithelium,train
37795,8,colorectal adenocarcinoma epithelium,train
54487,0,adipose,train
29979,6,normal colon mucosa,train
62251,3,lymphocytes,train
57773,0,adipose,train
80985,4,mucus,train
77754,8,colorectal adenocarcinoma epithelium,train
35928,1,background,train
67589,1,background,train
18593,7,cancer-associated stroma,train
60983,5,smooth muscle,train
1246,1,background,train
81652,1,background,train
73636,8,colorectal adenocarcinoma epithelium,train
20695,5,smooth muscle,train
10016,4,mucus,train
6740,5,smooth muscle,train
61492,4,mucus,train
1166,5,smooth muscle,train
59075,2,debris,train
2649,8,colorectal adenocarcinoma epithelium,train
76175,1,background,train
2602,8,colorectal adenocarcinoma epithelium,train
6664,8,colorectal adenocarcinoma epithelium,train
34000,5,smooth muscle,train
48326,1,background,train
3029,1,background,train
43,3,lymphocytes,train
47851,8,colorectal adenocarcinoma epithelium,train
2449,1,background,train
4409,3,lymphocytes,train
75537,8,colorectal adenocarcinoma epithelium,train
42405,8,colorectal adenocarcinoma epithelium,train
1095,3,lymphocytes,train
29823,8,colorectal adenocarcinoma epithelium,train
59503,5,smooth muscle,train
9298,8,colorectal adenocarcinoma epithelium,train
51516,1,background,train
29667,4,mucus,train
21700,0,adipose,train
64239,5,smooth muscle,train
28700,2,debris,train
162,2,debris,train
27492,2,debris,train
20964,5,smooth muscle,train
80503,3,lymphocytes,train
77654,7,cancer-associated stroma,train
22867,2,debris,train
59448,7,cancer-associated stroma,train
21656,0,adipose,train
14052,4,mucus,train
14165,8,colorectal adenocarcinoma epithelium,train
22836,2,debris,train
38102,1,background,train
77688,4,mucus,train
83740,2,debris,train
29903,3,lymphocytes,train
81164,8,colorectal adenocarcinoma epithelium,train
45090,6,normal colon mucosa,train
58357,6,normal colon mucosa,train
44317,5,smooth muscle,train
67761,2,debris,train
72890,6,normal colon mucosa,train
23850,5,smooth muscle,train
21443,1,background,train
8699,2,debris,train
73277,1,background,train
45988,0,adipose,train
5176,1,background,train
43354,7,cancer-associated stroma,train
20613,2,debris,train
65469,7,cancer-associated stroma,train
54639,0,adipose,train
39175,1,background,train
31513,2,debris,train
2581,0,adipose,train
40569,7,cancer-associated stroma,train
8250,8,colorectal adenocarcinoma epithelium,train
83514,2,debris,train
65622,8,colorectal adenocarcinoma epithelium,train
79558,3,lymphocytes,train
30299,6,normal colon mucosa,train
58644,3,lymphocytes,train
1237,0,adipose,train
1137,6,normal colon mucosa,train
73699,7,cancer-associated stroma,train
35623,3,lymphocytes,train
79354,1,background,train
26171,5,smooth muscle,train
31758,1,background,train
75800,0,adipose,train
49770,0,adipose,train
6447,0,adipose,train
46267,4,mucus,train
81607,7,cancer-associated stroma,train
9867,3,lymphocytes,train
31383,8,colorectal adenocarcinoma epithelium,train
29693,2,debris,train
59766,2,debris,train
63065,5,smooth muscle,train
24056,3,lymphocytes,train
45515,5,smooth muscle,train
36828,4,mucus,train
42667,6,normal colon mucosa,train
14567,8,colorectal adenocarcinoma epithelium,train
42131,8,colorectal adenocarcinoma epithelium,train
21963,6,normal colon mucosa,train
50105,7,cancer-associated stroma,train
62859,3,lymphocytes,train
38152,6,normal colon mucosa,train
81529,1,background,train
33065,3,lymphocytes,train
35991,2,debris,train
3194,3,lymphocytes,train
7476,7,cancer-associated stroma,train
6844,5,smooth muscle,train
83291,5,smooth muscle,train
78381,0,adipose,train
28045,8,colorectal adenocarcinoma epithelium,train
39045,7,cancer-associated stroma,train
37126,5,smooth muscle,train
15044,3,lymphocytes,train
16233,3,lymphocytes,train
44990,7,cancer-associated stroma,train
733,1,background,train
88375,0,adipose,train
19218,0,adipose,train
42878,7,cancer-associated stroma,train
1993,2,debris,train
53551,1,background,train
4854,4,mucus,train
2090,2,debris,train
12427,6,normal colon mucosa,train
35395,0,adipose,train
65261,3,lymphocytes,train
47239,8,colorectal adenocarcinoma epithelium,train
26354,5,smooth muscle,train
79355,4,mucus,train
3732,8,colorectal adenocarcinoma epithelium,train
6360,6,normal colon mucosa,train
33847,3,lymphocytes,train
9598,0,adipose,train
31164,3,lymphocytes,train
36034,2,debris,train
785,3,lymphocytes,train
40244,8,colorectal adenocarcinoma epithelium,train
53278,7,cancer-associated stroma,train
28218,5,smooth muscle,train
21016,4,mucus,train
46599,8,colorectal adenocarcinoma epithelium,train
23827,8,colorectal adenocarcinoma epithelium,train
72011,3,lymphocytes,train
87206,0,adipose,train
10520,8,colorectal adenocarcinoma epithelium,train
15130,3,lymphocytes,train
87626,6,normal colon mucosa,train
74751,4,mucus,train
6532,8,colorectal adenocarcinoma epithelium,train
41114,8,colorectal adenocarcinoma epithelium,train
66222,7,cancer-associated stroma,train
17467,8,colorectal adenocarcinoma epithelium,train
937,6,normal colon mucosa,train
30901,3,lymphocytes,train
10124,0,adipose,train
2845,7,cancer-associated stroma,train
30294,2,debris,train
48375,7,cancer-associated stroma,train
5241,5,smooth muscle,train
22664,4,mucus,train
70629,1,background,train
24886,7,cancer-associated stroma,train
64514,7,cancer-associated stroma,train
63333,5,smooth muscle,train
73955,8,colorectal adenocarcinoma epithelium,train
23962,8,colorectal adenocarcinoma epithelium,train
14548,5,smooth muscle,train
4202,2,debris,train
502,0,adipose,train
77277,3,lymphocytes,train
3123,1,background,train
72567,8,colorectal adenocarcinoma epithelium,train
30121,5,smooth muscle,train
28225,0,adipose,train
54564,1,background,train
45484,4,mucus,train
11656,7,cancer-associated stroma,train
68778,1,background,train
80028,5,smooth muscle,train
55710,1,background,train
4891,8,colorectal adenocarcinoma epithelium,train
40115,0,adipose,train
72621,5,smooth muscle,train
9340,0,adipose,train
43026,3,lymphocytes,train
5510,1,background,train
56594,7,cancer-associated stroma,train
70750,3,lymphocytes,train
70934,8,colorectal adenocarcinoma epithelium,train
64977,6,normal colon mucosa,train
5126,2,debris,train
73041,3,lymphocytes,train
59076,8,colorectal adenocarcinoma epithelium,train
84452,6,normal colon mucosa,train
77107,8,colorectal adenocarcinoma epithelium,train
6294,8,colorectal adenocarcinoma epithelium,train
68857,0,adipose,train
348,6,normal colon mucosa,train
9875,7,cancer-associated stroma,train
58892,8,colorectal adenocarcinoma epithelium,train
65711,0,adipose,train
69886,1,background,train
5974,7,cancer-associated stroma,train
13478,4,mucus,train
10935,8,colorectal adenocarcinoma epithelium,train
14455,7,cancer-associated stroma,train
2495,2,debris,train
4910,7,cancer-associated stroma,train
57426,2,debris,train
10220,6,normal colon mucosa,train
49349,1,background,train
53313,7,cancer-associated stroma,train
85609,0,adipose,train
77915,8,colorectal adenocarcinoma epithelium,train
86083,8,colorectal adenocarcinoma epithelium,train
19015,3,lymphocytes,train
5291,4,mucus,train
3698,3,lymphocytes,train
31647,3,lymphocytes,train
19192,8,colorectal adenocarcinoma epithelium,train
25946,5,smooth muscle,train
74117,0,adipose,train
5377,3,lymphocytes,train
46178,3,lymphocytes,train
14889,0,adipose,train
4713,3,lymphocytes,train
39191,7,cancer-associated stroma,train
85682,7,cancer-associated stroma,train
3841,7,cancer-associated stroma,train
982,6,normal colon mucosa,train
45159,8,colorectal adenocarcinoma epithelium,train
31080,5,smooth muscle,train
41721,4,mucus,train
15942,3,lymphocytes,train
15028,3,lymphocytes,train
26694,4,mucus,train
1612,4,mucus,train
42940,7,cancer-associated stroma,train
73138,2,debris,train
41208,2,debris,train
62514,4,mucus,train
79118,6,normal colon mucosa,train
9517,6,normal colon mucosa,train
56968,1,background,train
35516,1,background,train
4495,4,mucus,train
12966,1,background,train
10896,5,smooth muscle,train
3180,8,colorectal adenocarcinoma epithelium,train
1326,6,normal colon mucosa,train
7709,6,normal colon mucosa,train
56802,5,smooth muscle,train
60459,0,adipose,train
29691,7,cancer-associated stroma,train
75470,8,colorectal adenocarcinoma epithelium,train
11710,6,normal colon mucosa,train
20166,2,debris,train
4475,5,smooth muscle,train
75558,1,background,train
54715,3,lymphocytes,train
3673,5,smooth muscle,train
66852,2,debris,train
10454,8,colorectal adenocarcinoma epithelium,train
2418,5,smooth muscle,train
43667,3,lymphocytes,train
23848,4,mucus,train
21505,6,normal colon mucosa,train
6582,0,adipose,train
40000,8,colorectal adenocarcinoma epithelium,train
42776,7,cancer-associated stroma,train
6997,2,debris,train
3249,8,colorectal adenocarcinoma epithelium,train
45055,5,smooth muscle,train
6558,1,background,train
62749,4,mucus,train
56211,8,colorectal adenocarcinoma epithelium,train
3359,5,smooth muscle,train
27082,3,lymphocytes,train
8038,1,background,train
13423,2,debris,train
1593,1,background,train
2107,7,cancer-associated stroma,train
18034,0,adipose,train
36585,8,colorectal adenocarcinoma epithelium,train
13333,3,lymphocytes,train
45274,0,adipose,train
21566,6,normal colon mucosa,train
44619,6,normal colon mucosa,train
21122,5,smooth muscle,train
40252,4,mucus,train
7384,3,lymphocytes,train
31113,7,cancer-associated stroma,train
81,3,lymphocytes,train
24661,3,lymphocytes,train
80909,3,lymphocytes,train
14178,2,debris,train
29300,8,colorectal adenocarcinoma epithelium,train
4988,8,colorectal adenocarcinoma epithelium,train
15757,8,colorectal adenocarcinoma epithelium,train
53441,6,normal colon mucosa,train
51250,4,mucus,train
9434,3,lymphocytes,train
3511,0,adipose,train
76876,3,lymphocytes,train
11550,1,background,train
32698,8,colorectal adenocarcinoma epithelium,train
41582,2,debris,train
75262,1,background,train
52355,8,colorectal adenocarcinoma epithelium,train
18768,7,cancer-associated stroma,train
34611,5,smooth muscle,train
52086,0,adipose,train
11590,4,mucus,train
8293,6,normal colon mucosa,train
48629,1,background,train
230,0,adipose,train
5140,7,cancer-associated stroma,train
60674,7,cancer-associated stroma,train
77356,7,cancer-associated stroma,train
60015,4,mucus,train
65273,8,colorectal adenocarcinoma epithelium,train
60860,2,debris,train
5405,8,colorectal adenocarcinoma epithelium,train
14244,8,colorectal adenocarcinoma epithelium,train
48502,5,smooth muscle,train
18583,8,colorectal adenocarcinoma epithelium,train
89050,0,adipose,train
34194,6,normal colon mucosa,train
506,5,smooth muscle,train
6757,5,smooth muscle,train
84572,6,normal colon mucosa,train
42541,6,normal colon mucosa,train
86889,7,cancer-associated stroma,train
73587,0,adipose,train
29247,4,mucus,train
3563,4,mucus,train
59032,6,normal colon mucosa,train
7093,0,adipose,train
32983,1,background,train
12331,2,debris,train
56397,1,background,train
45626,4,mucus,train
35798,0,adipose,train
26311,2,debris,train
34113,8,colorectal adenocarcinoma epithelium,train
89241,0,adipose,train
57836,8,colorectal adenocarcinoma epithelium,train
29471,4,mucus,train
60163,0,adipose,train
22460,4,mucus,train
1843,3,lymphocytes,train
75298,8,colorectal adenocarcinoma epithelium,train
10194,1,background,train
34540,8,colorectal adenocarcinoma epithelium,train
36421,4,mucus,train
83465,4,mucus,train
39125,5,smooth muscle,train
818,6,normal colon mucosa,train
46229,2,debris,train
66838,5,smooth muscle,train
43670,7,cancer-associated stroma,train
73375,2,debris,train
37224,5,smooth muscle,train
47269,8,colorectal adenocarcinoma epithelium,train
43983,3,lymphocytes,train
43499,0,adipose,train
48182,6,normal colon mucosa,train
6967,5,smooth muscle,train
17359,1,background,train
60546,7,cancer-associated stroma,train
18965,3,lymphocytes,train
2265,3,lymphocytes,train
60283,1,background,train
34737,2,debris,train
818,6,normal colon mucosa,train
77813,5,smooth muscle,train
6972,8,colorectal adenocarcinoma epithelium,train
81523,6,normal colon mucosa,train
58598,3,lymphocytes,train
77974,3,lymphocytes,train
1724,1,background,train
44880,8,colorectal adenocarcinoma epithelium,train
56255,7,cancer-associated stroma,train
63344,2,debris,train
904,5,smooth muscle,train
5979,0,adipose,train
63060,7,cancer-associated stroma,train
32153,5,smooth muscle,train
67907,3,lymphocytes,train
32527,4,mucus,train
1070,8,colorectal adenocarcinoma epithelium,train
60610,8,colorectal adenocarcinoma epithelium,train
72796,6,normal colon mucosa,train
86307,6,normal colon mucosa,train
7441,5,smooth muscle,train
45131,8,colorectal adenocarcinoma epithelium,train
1340,5,smooth muscle,train
20462,6,normal colon mucosa,train
7168,4,mucus,train
62753,1,background,train
37313,2,debris,train
8974,6,normal colon mucosa,train
51553,8,colorectal adenocarcinoma epithelium,train
52197,1,background,train
35240,8,colorectal adenocarcinoma epithelium,train
28233,1,background,train
57945,8,colorectal adenocarcinoma epithelium,train
47099,7,cancer-associated stroma,train
86988,0,adipose,train
84535,2,debris,train
66748,5,smooth muscle,train
40086,2,debris,train
9173,5,smooth muscle,train
35496,5,smooth muscle,train
66878,8,colorectal adenocarcinoma epithelium,train
68527,1,background,train
87921,5,smooth muscle,train
1882,8,colorectal adenocarcinoma epithelium,train
59651,8,colorectal adenocarcinoma epithelium,train
23413,1,background,train
13424,3,lymphocytes,train
66639,7,cancer-associated stroma,train
5217,7,cancer-associated stroma,train
35568,1,background,train
42338,5,smooth muscle,train
76512,2,debris,train
45562,0,adipose,train
65339,7,cancer-associated stroma,train
53803,2,debris,train
81642,6,normal colon mucosa,train
31434,4,mucus,train
60078,8,colorectal adenocarcinoma epithelium,train
1197,1,background,train
48572,2,debris,train
55142,5,smooth muscle,train
25317,3,lymphocytes,train
4081,2,debris,train
17760,0,adipose,train
5031,4,mucus,train
76754,8,colorectal adenocarcinoma epithelium,train
8548,8,colorectal adenocarcinoma epithelium,train
11545,8,colorectal adenocarcinoma epithelium,train
55381,8,colorectal adenocarcinoma epithelium,train
71988,2,debris,train
4519,8,colorectal adenocarcinoma epithelium,train
4376,0,adipose,train
2044,3,lymphocytes,train
13982,5,smooth muscle,train
63072,0,adipose,train
15051,0,adipose,train
4573,6,normal colon mucosa,train
78678,2,debris,train
11588,8,colorectal adenocarcinoma epithelium,train
1239,6,normal colon mucosa,train
61864,3,lymphocytes,train
19666,6,normal colon mucosa,train
58301,5,smooth muscle,train
16982,6,normal colon mucosa,train
58861,4,mucus,train
30417,8,colorectal adenocarcinoma epithelium,train
16426,5,smooth muscle,train
75724,8,colorectal adenocarcinoma epithelium,train
89753,3,lymphocytes,train
9251,5,smooth muscle,train
58013,7,cancer-associated stroma,train
77063,3,lymphocytes,train
42201,3,lymphocytes,train
82668,2,debris,train
14954,7,cancer-associated stroma,train
81924,5,smooth muscle,train
89152,3,lymphocytes,train
41227,2,debris,train
3945,8,colorectal adenocarcinoma epithelium,train
3182,3,lymphocytes,train
45767,3,lymphocytes,train
54320,8,colorectal adenocarcinoma epithelium,train
18652,6,normal colon mucosa,train
16690,7,cancer-associated stroma,train
756,8,colorectal adenocarcinoma epithelium,train
48396,8,colorectal adenocarcinoma epithelium,train
88311,0,adipose,train
62531,3,lymphocytes,train
80588,5,smooth muscle,train
67422,0,adipose,train
50525,1,background,train
36735,2,debris,train
4712,0,adipose,train
79324,4,mucus,train
72753,3,lymphocytes,train
59849,1,background,train
69826,1,background,train
344,5,smooth muscle,train
4726,3,lymphocytes,train
69465,7,cancer-associated stroma,train
79021,0,adipose,train
82792,3,lymphocytes,train
58663,1,background,train
4467,0,adipose,train
6865,1,background,train
2702,6,normal colon mucosa,train
1335,4,mucus,train
85612,7,cancer-associated stroma,train
31700,6,normal colon mucosa,train
67867,8,colorectal adenocarcinoma epithelium,train
50483,1,background,train
65393,8,colorectal adenocarcinoma epithelium,train
22941,1,background,train
70720,0,adipose,train
53694,3,lymphocytes,train
48304,1,background,train
66214,3,lymphocytes,train
11636,3,lymphocytes,train
58138,5,smooth muscle,train
23523,8,colorectal adenocarcinoma epithelium,train
88286,0,adipose,train
86049,8,colorectal adenocarcinoma epithelium,train
6534,3,lymphocytes,train
2284,8,colorectal adenocarcinoma epithelium,train
1513,7,cancer-associated stroma,train
9575,2,debris,train
40206,2,debris,train
40134,3,lymphocytes,train
56538,3,lymphocytes,train
46464,3,lymphocytes,train
40141,0,adipose,train
12022,6,normal colon mucosa,train
56500,4,mucus,train
9211,8,colorectal adenocarcinoma epithelium,train
9890,1,background,train
59923,1,background,train
3947,3,lymphocytes,train
44920,0,adipose,train
52327,5,smooth muscle,train
64215,2,debris,train
84397,1,background,train
9406,5,smooth muscle,train
56516,3,lymphocytes,train
81605,0,adipose,train
12895,7,cancer-associated stroma,train
34914,4,mucus,train
80683,1,background,train
40445,8,colorectal adenocarcinoma epithelium,train
7549,4,mucus,train
2862,0,adipose,train
79463,0,adipose,train
2729,7,cancer-associated stroma,train
1567,7,cancer-associated stroma,train
3272,3,lymphocytes,train
46825,1,background,train
36634,4,mucus,train
39563,8,colorectal adenocarcinoma epithelium,train
18318,0,adipose,train
75160,8,colorectal adenocarcinoma epithelium,train
83692,8,colorectal adenocarcinoma epithelium,train
29092,0,adipose,train
65307,8,colorectal adenocarcinoma epithelium,train
64110,4,mucus,train
7533,5,smooth muscle,train
65547,2,debris,train
70369,5,smooth muscle,train
1779,4,mucus,train
73956,0,adipose,train
74062,6,normal colon mucosa,train
89231,5,smooth muscle,train
15928,5,smooth muscle,train
28070,8,colorectal adenocarcinoma epithelium,train
30052,1,background,train
16522,5,smooth muscle,train
25693,3,lymphocytes,train
7656,5,smooth muscle,train
40630,7,cancer-associated stroma,train
66225,2,debris,train
19462,8,colorectal adenocarcinoma epithelium,train
15791,8,colorectal adenocarcinoma epithelium,train
3974,4,mucus,train
11522,7,cancer-associated stroma,train
2122,6,normal colon mucosa,train
44089,6,normal colon mucosa,train
76310,3,lymphocytes,train
23642,2,debris,train
56418,7,cancer-associated stroma,train
44553,2,debris,train
5877,1,background,train
42621,2,debris,train
6742,4,mucus,train
83224,2,debris,train
48437,6,normal colon mucosa,train
63987,2,debris,train
89509,8,colorectal adenocarcinoma epithelium,train
2996,5,smooth muscle,train
16002,3,lymphocytes,train
56005,5,smooth muscle,train
80626,5,smooth muscle,train
23003,7,cancer-associated stroma,train
2417,5,smooth muscle,train
3041,7,cancer-associated stroma,train
6890,4,mucus,train
3397,8,colorectal adenocarcinoma epithelium,train
32418,4,mucus,train
64752,1,background,train
2196,0,adipose,train
2037,5,smooth muscle,train
88618,5,smooth muscle,train
2009,1,background,train
25279,2,debris,train
6331,4,mucus,train
9763,2,debris,train
39731,6,normal colon mucosa,train
86691,6,normal colon mucosa,train
61160,3,lymphocytes,train
66727,2,debris,train
42840,1,background,train
84063,4,mucus,train
82753,3,lymphocytes,train
48902,5,smooth muscle,train
2161,8,colorectal adenocarcinoma epithelium,train
1260,6,normal colon mucosa,train
11193,3,lymphocytes,train
4166,0,adipose,train
7679,6,normal colon mucosa,train
88428,8,colorectal adenocarcinoma epithelium,train
43006,8,colorectal adenocarcinoma epithelium,train
59657,2,debris,train
5452,5,smooth muscle,train
11753,2,debris,train
9389,0,adipose,train
58849,7,cancer-associated stroma,train
82471,2,debris,train
10749,4,mucus,train
78882,2,debris,train
86512,1,background,train
50267,8,colorectal adenocarcinoma epithelium,train
6209,6,normal colon mucosa,train
32006,1,background,train
46612,1,background,train
58230,8,colorectal adenocarcinoma epithelium,train
46996,1,background,train
69249,3,lymphocytes,train
11181,8,colorectal adenocarcinoma epithelium,train
23182,7,cancer-associated stroma,train
86181,3,lymphocytes,train
68326,7,cancer-associated stroma,train
20152,2,debris,train
52042,2,debris,train
864,6,normal colon mucosa,train
29610,2,debris,train
62086,3,lymphocytes,train
53176,2,debris,train
6992,7,cancer-associated stroma,train
28886,1,background,train
56202,3,lymphocytes,train
82539,1,background,train
40473,2,debris,train
16900,1,background,train
19543,8,colorectal adenocarcinoma epithelium,train
4676,5,smooth muscle,train
7020,5,smooth muscle,train
50395,5,smooth muscle,train
49845,7,cancer-associated stroma,train
6733,8,colorectal adenocarcinoma epithelium,train
39835,2,debris,train
