image_index,label_index,label_name
4320,4,mucus
4321,2,debris
4322,1,background
4323,2,debris
4324,3,lymphocytes
4325,0,adipose
4326,3,lymphocytes
4327,5,smooth muscle
4328,5,smooth muscle
4329,8,colorectal adenocarcinoma epithelium
4330,2,debris
4331,4,mucus
4332,2,debris
4333,8,colorectal adenocarcinoma epithelium
4334,8,colorectal adenocarcinoma epithelium
4335,6,normal colon mucosa
4336,5,smooth muscle
4337,8,colorectal adenocarcinoma epithelium
4338,8,colorectal adenocarcinoma epithelium
4339,8,colorectal adenocarcinoma epithelium
4340,5,smooth muscle
4341,5,smooth muscle
4342,3,lymphocytes
4343,7,cancer-associated stroma
4344,7,cancer-associated stroma
4345,1,background
4346,1,background
4347,8,colorectal adenocarcinoma epithelium
4348,0,adipose
4349,0,adipose
4350,1,background
4351,4,mucus
4352,2,debris
4353,8,colorectal adenocarcinoma epithelium
4354,8,colorectal adenocarcinoma epithelium
4355,7,cancer-associated stroma
4356,3,lymphocytes
4357,2,debris
4358,7,cancer-associated stroma
4359,7,cancer-associated stroma
4360,4,mucus
4361,1,background
4362,2,debris
4363,8,colorectal adenocarcinoma epithelium
4364,1,background
4365,2,debris
4366,8,colorectal adenocarcinoma epithelium
4367,1,background
4368,8,colorectal adenocarcinoma epithelium
4369,5,smooth muscle
4370,5,smooth muscle
4371,4,mucus
4372,4,mucus
4373,2,debris
4374,0,adipose
4375,8,colorectal adenocarcinoma epithelium
4376,3,lymphocytes
4377,3,lymphocytes
4378,2,debris
4379,0,adipose
4380,1,background
4381,8,colorectal adenocarcinoma epithelium
4382,4,mucus
4383,0,adipose
4384,6,normal colon mucosa
4385,7,cancer-associated stroma
4386,8,colorectal adenocarcinoma epithelium
4387,7,cancer-associated stroma
4388,2,debris
4389,0,adipose
4390,0,adipose
4391,6,normal colon mucosa
4392,7,cancer-associated stroma
4393,4,mucus
4394,4,mucus
4395,2,debris
4396,5,smooth muscle
4397,6,normal colon mucosa
4398,7,cancer-associated stroma
4399,2,debris
4400,1,background
4401,6,normal colon mucosa
4402,1,background
4403,3,lymphocytes
4404,8,colorectal adenocarcinoma epithelium
4405,5,smooth muscle
4406,7,cancer-associated stroma
4407,2,debris
4408,3,lymphocytes
4409,0,adipose
4410,7,cancer-associated stroma
4411,4,mucus
4412,4,mucus
4413,8,colorectal adenocarcinoma epithelium
4414,0,adipose
4415,5,smooth muscle
4416,7,cancer-associated stroma
4417,1,background
4418,7,cancer-associated stroma
4419,8,colorectal adenocarcinoma epithelium
4420,6,normal colon mucosa
4421,5,smooth muscle
4422,1,background
4423,8,colorectal adenocarcinoma epithelium
4424,3,lymphocytes
4425,6,normal colon mucosa
4426,3,lymphocytes
4427,6,normal colon mucosa
4428,2,debris
4429,0,adipose
4430,8,colorectal adenocarcinoma epithelium
4431,1,background
4432,3,lymphocytes
4433,8,colorectal adenocarcinoma epithelium
4434,4,mucus
4435,1,background
4436,7,cancer-associated stroma
4437,5,smooth muscle
4438,1,background
4439,5,smooth muscle
4440,4,mucus
4441,2,debris
4442,1,background
4443,8,colorectal adenocarcinoma epithelium
4444,2,debris
4445,5,smooth muscle
4446,2,debris
4447,1,background
4448,5,smooth muscle
4449,8,colorectal adenocarcinoma epithelium
4450,8,colorectal adenocarcinoma epithelium
4451,2,debris
4452,4,mucus
4453,2,debris
4454,1,background
4455,0,adipose
4456,4,mucus
4457,6,normal colon mucosa
4458,4,mucus
4459,7,cancer-associated stroma
4460,6,normal colon mucosa
4461,3,lymphocytes
4462,1,background
4463,3,lymphocytes
4464,4,mucus
4465,8,colorectal adenocarcinoma epithelium
4466,6,normal colon mucosa
4467,0,adipose
4468,3,lymphocytes
4469,5,smooth muscle
4470,4,mucus
4471,3,lymphocytes
4472,5,smooth muscle
4473,3,lymphocytes
4474,4,mucus
4475,8,colorectal adenocarcinoma epithelium
4476,7,cancer-associated stroma
4477,3,lymphocytes
4478,0,adipose
4479,0,adipose
4480,7,cancer-associated stroma
4481,6,normal colon mucosa
4482,7,cancer-associated stroma
4483,2,debris
4484,4,mucus
4485,8,colorectal adenocarcinoma epithelium
4486,0,adipose
4487,7,cancer-associated stroma
4488,0,adipose
4489,1,background
4490,0,adipose
4491,5,smooth muscle
4492,2,debris
4493,7,cancer-associated stroma
4494,8,colorectal adenocarcinoma epithelium
4495,4,mucus
4496,4,mucus
4497,0,adipose
4498,8,colorectal adenocarcinoma epithelium
4499,4,mucus
4500,8,colorectal adenocarcinoma epithelium
4501,8,colorectal adenocarcinoma epithelium
4502,8,colorectal adenocarcinoma epithelium
4503,3,lymphocytes
4504,4,mucus
4505,4,mucus
4506,8,colorectal adenocarcinoma epithelium
4507,8,colorectal adenocarcinoma epithelium
4508,7,cancer-associated stroma
4509,7,cancer-associated stroma
4510,3,lymphocytes
4511,2,debris
4512,1,background
4513,3,lymphocytes
4514,1,background
4515,3,lymphocytes
4516,8,colorectal adenocarcinoma epithelium
4517,8,colorectal adenocarcinoma epithelium
4518,8,colorectal adenocarcinoma epithelium
4519,0,adipose
4520,0,adipose
4521,0,adipose
4522,7,cancer-associated stroma
4523,5,smooth muscle
4524,1,background
4525,3,lymphocytes
4526,7,cancer-associated stroma
4527,7,cancer-associated stroma
4528,0,adipose
4529,0,adipose
4530,5,smooth muscle
4531,3,lymphocytes
4532,4,mucus
4533,1,background
4534,1,background
4535,4,mucus
4536,7,cancer-associated stroma
4537,7,cancer-associated stroma
4538,8,colorectal adenocarcinoma epithelium
4539,7,cancer-associated stroma
4540,8,colorectal adenocarcinoma epithelium
4541,0,adipose
4542,3,lymphocytes
4543,3,lymphocytes
4544,5,smooth muscle
4545,3,lymphocytes
4546,3,lymphocytes
4547,7,cancer-associated stroma
4548,0,adipose
4549,1,background
4550,8,colorectal adenocarcinoma epithelium
4551,5,smooth muscle
4552,8,colorectal adenocarcinoma epithelium
4553,5,smooth muscle
4554,3,lymphocytes
4555,0,adipose
4556,7,cancer-associated stroma
4557,3,lymphocytes
4558,7,cancer-associated stroma
4559,6,normal colon mucosa
4560,1,background
4561,7,cancer-associated stroma
4562,7,cancer-associated stroma
4563,3,lymphocytes
4564,8,colorectal adenocarcinoma epithelium
4565,5,smooth muscle
4566,4,mucus
4567,5,smooth muscle
4568,5,smooth muscle
4569,8,colorectal adenocarcinoma epithelium
4570,6,normal colon mucosa
4571,0,adipose
4572,0,adipose
4573,1,background
4574,8,colorectal adenocarcinoma epithelium
4575,2,debris
4576,8,colorectal adenocarcinoma epithelium
4577,8,colorectal adenocarcinoma epithelium
4578,7,cancer-associated stroma
4579,1,background
4580,4,mucus
4581,2,debris
4582,4,mucus
4583,8,colorectal adenocarcinoma epithelium
4584,2,debris
4585,7,cancer-associated stroma
4586,2,debris
4587,1,background
4588,6,normal colon mucosa
4589,5,smooth muscle
4590,1,background
4591,2,debris
4592,5,smooth muscle
4593,4,mucus
4594,8,colorectal adenocarcinoma epithelium
4595,1,background
4596,3,lymphocytes
4597,8,colorectal adenocarcinoma epithelium
4598,2,debris
4599,3,lymphocytes
4600,3,lymphocytes
4601,6,normal colon mucosa
4602,4,mucus
4603,4,mucus
4604,2,debris
4605,1,background
4606,4,mucus
4607,6,normal colon mucosa
4608,4,mucus
4609,1,background
4610,0,adipose
4611,8,colorectal adenocarcinoma epithelium
4612,1,background
4613,3,lymphocytes
4614,5,smooth muscle
4615,4,mucus
4616,7,cancer-associated stroma
4617,2,debris
4618,0,adipose
4619,1,background
4620,1,background
4621,0,adipose
4622,7,cancer-associated stroma
4623,4,mucus
4624,8,colorectal adenocarcinoma epithelium
4625,7,cancer-associated stroma
4626,8,colorectal adenocarcinoma epithelium
4627,2,debris
4628,2,debris
4629,3,lymphocytes
4630,1,background
4631,8,colorectal adenocarcinoma epithelium
4632,3,lymphocytes
4633,7,cancer-associated stroma
4634,5,smooth muscle
4635,4,mucus
4636,8,colorectal adenocarcinoma epithelium
4637,0,adipose
4638,6,normal colon mucosa
4639,8,colorectal adenocarcinoma epithelium
4640,4,mucus
4641,3,lymphocytes
4642,0,adipose
4643,3,lymphocytes
4644,6,normal colon mucosa
4645,0,adipose
4646,1,background
4647,7,cancer-associated stroma
4648,4,mucus
4649,5,smooth muscle
4650,0,adipose
4651,7,cancer-associated stroma
4652,6,normal colon mucosa
4653,2,debris
4654,7,cancer-associated stroma
4655,4,mucus
4656,5,smooth muscle
4657,6,normal colon mucosa
4658,8,colorectal adenocarcinoma epithelium
4659,3,lymphocytes
4660,6,normal colon mucosa
4661,3,lymphocytes
4662,7,cancer-associated stroma
4663,3,lymphocytes
4664,3,lymphocytes
4665,4,mucus
4666,2,debris
4667,4,mucus
4668,6,normal colon mucosa
4669,5,smooth muscle
4670,5,smooth muscle
4671,3,lymphocytes
4672,4,mucus
4673,6,normal colon mucosa
4674,7,cancer-associated stroma
4675,2,debris
4676,0,adipose
4677,5,smooth muscle
4678,1,background
4679,3,lymphocytes
4680,2,debris
4681,2,debris
4682,3,lymphocytes
4683,2,debris
4684,2,debris
4685,0,adipose
4686,5,smooth muscle
4687,7,cancer-associated stroma
4688,0,adipose
4689,8,colorectal adenocarcinoma epithelium
4690,3,lymphocytes
4691,8,colorectal adenocarcinoma epithelium
4692,1,background
4693,8,colorectal adenocarcinoma epithelium
4694,2,debris
4695,5,smooth muscle
4696,0,adipose
4697,7,cancer-associated stroma
4698,1,background
4699,5,smooth muscle
4700,1,background
4701,2,debris
4702,0,adipose
4703,5,smooth muscle
4704,8,colorectal adenocarcinoma epithelium
4705,7,cancer-associated stroma
4706,5,smooth muscle
4707,3,lymphocytes
4708,2,debris
4709,8,colorectal adenocarcinoma epithelium
4710,7,cancer-associated stroma
4711,4,mucus
4712,3,lymphocytes
4713,5,smooth muscle
4714,5,smooth muscle
4715,1,background
4716,2,debris
4717,3,lymphocytes
4718,8,colorectal adenocarcinoma epithelium
4719,6,normal colon mucosa
4720,2,debris
4721,3,lymphocytes
4722,2,debris
4723,2,debris
4724,1,background
4725,8,colorectal adenocarcinoma epithelium
4726,0,adipose
4727,3,lymphocytes
4728,2,debris
4729,6,normal colon mucosa
4730,0,adipose
4731,5,smooth muscle
4732,8,colorectal adenocarcinoma epithelium
4733,8,colorectal adenocarcinoma epithelium
4734,3,lymphocytes
4735,0,adipose
4736,6,normal colon mucosa
4737,5,smooth muscle
4738,1,background
4739,1,background
4740,2,debris
4741,4,mucus
4742,4,mucus
4743,1,background
4744,3,lymphocytes
4745,1,background
4746,4,mucus
4747,4,mucus
4748,2,debris
4749,8,colorectal adenocarcinoma epithelium
4750,6,normal colon mucosa
4751,5,smooth muscle
4752,6,normal colon mucosa
4753,0,adipose
4754,2,debris
4755,8,colorectal adenocarcinoma epithelium
4756,6,normal colon mucosa
4757,3,lymphocytes
4758,7,cancer-associated stroma
4759,0,adipose
4760,7,cancer-associated stroma
4761,2,debris
4762,4,mucus
4763,3,lymphocytes
4764,3,lymphocytes
4765,1,background
4766,5,smooth muscle
4767,1,background
4768,4,mucus
4769,8,colorectal adenocarcinoma epithelium
4770,6,normal colon mucosa
4771,6,normal colon mucosa
4772,6,normal colon mucosa
4773,7,cancer-associated stroma
4774,4,mucus
4775,6,normal colon mucosa
4776,2,debris
4777,5,smooth muscle
4778,7,cancer-associated stroma
4779,2,debris
4780,5,smooth muscle
4781,2,debris
4782,8,colorectal adenocarcinoma epithelium
4783,7,cancer-associated stroma
4784,0,adipose
4785,5,smooth muscle
4786,3,lymphocytes
4787,1,background
4788,6,normal colon mucosa
4789,7,cancer-associated stroma
4790,6,normal colon mucosa
4791,2,debris
4792,1,background
4793,0,adipose
4794,1,background
4795,2,debris
4796,2,debris
4797,5,smooth muscle
4798,8,colorectal adenocarcinoma epithelium
4799,8,colorectal adenocarcinoma epithelium
4800,7,cancer-associated stroma
4801,8,colorectal adenocarcinoma epithelium
4802,6,normal colon mucosa
4803,7,cancer-associated stroma
4804,2,debris
4805,2,debris
4806,5,smooth muscle
4807,0,adipose
4808,0,adipose
4809,2,debris
4810,4,mucus
4811,6,normal colon mucosa
4812,2,debris
4813,7,cancer-associated stroma
4814,7,cancer-associated stroma
4815,3,lymphocytes
4816,4,mucus
4817,0,adipose
4818,3,lymphocytes
4819,1,background
4820,1,background
4821,3,lymphocytes
4822,1,background
4823,8,colorectal adenocarcinoma epithelium
4824,8,colorectal adenocarcinoma epithelium
4825,1,background
4826,3,lymphocytes
4827,5,smooth muscle
4828,2,debris
4829,5,smooth muscle
4830,6,normal colon mucosa
4831,8,colorectal adenocarcinoma epithelium
4832,0,adipose
4833,8,colorectal adenocarcinoma epithelium
4834,7,cancer-associated stroma
4835,3,lymphocytes
4836,2,debris
4837,5,smooth muscle
4838,6,normal colon mucosa
4839,4,mucus
4840,6,normal colon mucosa
4841,5,smooth muscle
4842,0,adipose
4843,3,lymphocytes
4844,0,adipose
4845,5,smooth muscle
4846,2,debris
4847,3,lymphocytes
4848,1,background
4849,2,debris
4850,1,background
4851,8,colorectal adenocarcinoma epithelium
4852,0,adipose
4853,2,debris
4854,5,smooth muscle
4855,8,colorectal adenocarcinoma epithelium
4856,6,normal colon mucosa
4857,4,mucus
4858,3,lymphocytes
4859,2,debris
4860,0,adipose
4861,0,adipose
4862,3,lymphocytes
4863,1,background
4864,6,normal colon mucosa
4865,5,smooth muscle
4866,8,colorectal adenocarcinoma epithelium
4867,0,adipose
4868,1,background
4869,1,background
4870,0,adipose
4871,0,adipose
4872,1,background
4873,8,colorectal adenocarcinoma epithelium
4874,2,debris
4875,4,mucus
4876,0,adipose
4877,2,debris
4878,8,colorectal adenocarcinoma epithelium
4879,4,mucus
4880,8,colorectal adenocarcinoma epithelium
4881,0,adipose
4882,6,normal colon mucosa
4883,0,adipose
4884,7,cancer-associated stroma
4885,7,cancer-associated stroma
4886,7,cancer-associated stroma
4887,5,smooth muscle
4888,2,debris
4889,3,lymphocytes
4890,4,mucus
4891,1,background
4892,5,smooth muscle
4893,7,cancer-associated stroma
4894,0,adipose
4895,3,lymphocytes
4896,3,lymphocytes
4897,1,background
4898,6,normal colon mucosa
4899,2,debris
4900,4,mucus
4901,8,colorectal adenocarcinoma epithelium
4902,7,cancer-associated stroma
4903,0,adipose
4904,4,mucus
4905,5,smooth muscle
4906,3,lymphocytes
4907,2,debris
4908,6,normal colon mucosa
4909,0,adipose
4910,7,cancer-associated stroma
4911,6,normal colon mucosa
4912,3,lymphocytes
4913,4,mucus
4914,1,background
4915,7,cancer-associated stroma
4916,0,adipose
4917,7,cancer-associated stroma
4918,5,smooth muscle
4919,7,cancer-associated stroma
4920,5,smooth muscle
4921,1,background
4922,1,background
4923,3,lymphocytes
4924,3,lymphocytes
4925,7,cancer-associated stroma
4926,5,smooth muscle
4927,3,lymphocytes
4928,7,cancer-associated stroma
4929,4,mucus
4930,0,adipose
4931,7,cancer-associated stroma
4932,1,background
4933,6,normal colon mucosa
4934,7,cancer-associated stroma
4935,7,cancer-associated stroma
4936,6,normal colon mucosa
4937,1,background
4938,8,colorectal adenocarcinoma epithelium
4939,0,adipose
4940,1,background
4941,2,debris
4942,8,colorectal adenocarcinoma epithelium
4943,5,smooth muscle
4944,0,adipose
4945,2,debris
4946,8,colorectal adenocarcinoma epithelium
4947,5,smooth muscle
4948,5,smooth muscle
4949,3,lymphocytes
4950,5,smooth muscle
4951,1,background
4952,4,mucus
4953,0,adipose
4954,1,background
4955,7,cancer-associated stroma
4956,0,adipose
4957,3,lymphocytes
4958,2,debris
4959,4,mucus
4960,5,smooth muscle
4961,6,normal colon mucosa
4962,8,colorectal adenocarcinoma epithelium
4963,0,adipose
4964,8,colorectal adenocarcinoma epithelium
4965,2,debris
4966,8,colorectal adenocarcinoma epithelium
4967,8,colorectal adenocarcinoma epithelium
4968,3,lymphocytes
4969,8,colorectal adenocarcinoma epithelium
4970,5,smooth muscle
4971,1,background
4972,7,cancer-associated stroma
4973,4,mucus
4974,0,adipose
4975,3,lymphocytes
4976,8,colorectal adenocarcinoma epithelium
4977,6,normal colon mucosa
4978,1,background
4979,2,debris
4980,1,background
4981,0,adipose
4982,7,cancer-associated stroma
4983,1,background
4984,0,adipose
4985,7,cancer-associated stroma
4986,6,normal colon mucosa
4987,3,lymphocytes
4988,5,smooth muscle
4989,5,smooth muscle
4990,8,colorectal adenocarcinoma epithelium
4991,8,colorectal adenocarcinoma epithelium
4992,2,debris
4993,2,debris
4994,0,adipose
4995,0,adipose
4996,3,lymphocytes
4997,8,colorectal adenocarcinoma epithelium
4998,3,lymphocytes
4999,4,mucus
5000,1,background
5001,2,debris
5002,4,mucus
5003,2,debris
5004,3,lymphocytes
5005,4,mucus
5006,3,lymphocytes
5007,3,lymphocytes
5008,2,debris
5009,6,normal colon mucosa
5010,5,smooth muscle
5011,0,adipose
5012,5,smooth muscle
5013,4,mucus
5014,2,debris
5015,6,normal colon mucosa
5016,0,adipose
5017,1,background
5018,5,smooth muscle
5019,0,adipose
5020,5,smooth muscle
5021,4,mucus
5022,1,background
5023,8,colorectal adenocarcinoma epithelium
5024,3,lymphocytes
5025,1,background
5026,4,mucus
5027,5,smooth muscle
5028,2,debris
5029,1,background
5030,6,normal colon mucosa
5031,4,mucus
5032,5,smooth muscle
5033,8,colorectal adenocarcinoma epithelium
5034,3,lymphocytes
5035,4,mucus
5036,3,lymphocytes
5037,3,lymphocytes
5038,8,colorectal adenocarcinoma epithelium
5039,5,smooth muscle
5040,8,colorectal adenocarcinoma epithelium
5041,5,smooth muscle
5042,7,cancer-associated stroma
5043,7,cancer-associated stroma
5044,6,normal colon mucosa
5045,2,debris
5046,1,background
5047,7,cancer-associated stroma
5048,5,smooth muscle
5049,3,lymphocytes
5050,7,cancer-associated stroma
5051,4,mucus
5052,8,colorectal adenocarcinoma epithelium
5053,3,lymphocytes
5054,0,adipose
5055,1,background
5056,5,smooth muscle
5057,8,colorectal adenocarcinoma epithelium
5058,8,colorectal adenocarcinoma epithelium
5059,7,cancer-associated stroma
5060,6,normal colon mucosa
5061,1,background
5062,7,cancer-associated stroma
5063,5,smooth muscle
5064,0,adipose
5065,2,debris
5066,2,debris
5067,6,normal colon mucosa
5068,5,smooth muscle
5069,6,normal colon mucosa
5070,2,debris
5071,3,lymphocytes
5072,3,lymphocytes
5073,8,colorectal adenocarcinoma epithelium
5074,3,lymphocytes
5075,3,lymphocytes
5076,0,adipose
5077,5,smooth muscle
5078,0,adipose
5079,8,colorectal adenocarcinoma epithelium
5080,8,colorectal adenocarcinoma epithelium
5081,4,mucus
5082,8,colorectal adenocarcinoma epithelium
5083,3,lymphocytes
5084,5,smooth muscle
5085,3,lymphocytes
5086,5,smooth muscle
5087,8,colorectal adenocarcinoma epithelium
5088,7,cancer-associated stroma
5089,7,cancer-associated stroma
5090,4,mucus
5091,3,lymphocytes
5092,0,adipose
5093,0,adipose
5094,3,lymphocytes
5095,3,lymphocytes
5096,3,lymphocytes
5097,2,debris
5098,0,adipose
5099,8,colorectal adenocarcinoma epithelium
5100,2,debris
5101,8,colorectal adenocarcinoma epithelium
5102,1,background
5103,7,cancer-associated stroma
5104,7,cancer-associated stroma
5105,7,cancer-associated stroma
5106,3,lymphocytes
5107,7,cancer-associated stroma
5108,3,lymphocytes
5109,6,normal colon mucosa
5110,2,debris
5111,6,normal colon mucosa
5112,2,debris
5113,4,mucus
5114,2,debris
5115,2,debris
5116,8,colorectal adenocarcinoma epithelium
5117,0,adipose
5118,8,colorectal adenocarcinoma epithelium
5119,4,mucus
5120,0,adipose
5121,7,cancer-associated stroma
5122,2,debris
5123,0,adipose
5124,0,adipose
5125,2,debris
5126,0,adipose
5127,2,debris
5128,4,mucus
5129,8,colorectal adenocarcinoma epithelium
5130,3,lymphocytes
5131,5,smooth muscle
5132,0,adipose
5133,1,background
5134,6,normal colon mucosa
5135,0,adipose
5136,5,smooth muscle
5137,0,adipose
5138,4,mucus
5139,1,background
5140,6,normal colon mucosa
5141,0,adipose
5142,7,cancer-associated stroma
5143,4,mucus
5144,5,smooth muscle
5145,1,background
5146,7,cancer-associated stroma
5147,0,adipose
5148,6,normal colon mucosa
5149,7,cancer-associated stroma
5150,2,debris
5151,7,cancer-associated stroma
5152,7,cancer-associated stroma
5153,0,adipose
5154,2,debris
5155,2,debris
5156,7,cancer-associated stroma
5157,7,cancer-associated stroma
5158,2,debris
5159,6,normal colon mucosa
5160,3,lymphocytes
5161,1,background
5162,8,colorectal adenocarcinoma epithelium
5163,2,debris
5164,0,adipose
5165,8,colorectal adenocarcinoma epithelium
5166,0,adipose
5167,6,normal colon mucosa
5168,0,adipose
5169,5,smooth muscle
5170,3,lymphocytes
5171,5,smooth muscle
5172,5,smooth muscle
5173,8,colorectal adenocarcinoma epithelium
5174,1,background
5175,8,colorectal adenocarcinoma epithelium
5176,1,background
5177,5,smooth muscle
5178,4,mucus
5179,2,debris
5180,5,smooth muscle
5181,7,cancer-associated stroma
5182,1,background
5183,1,background
5184,7,cancer-associated stroma
5185,2,debris
5186,3,lymphocytes
5187,5,smooth muscle
5188,1,background
5189,8,colorectal adenocarcinoma epithelium
5190,3,lymphocytes
5191,0,adipose
5192,4,mucus
5193,7,cancer-associated stroma
5194,6,normal colon mucosa
5195,5,smooth muscle
5196,3,lymphocytes
5197,5,smooth muscle
5198,4,mucus
5199,7,cancer-associated stroma
5200,7,cancer-associated stroma
5201,6,normal colon mucosa
5202,1,background
5203,1,background
5204,8,colorectal adenocarcinoma epithelium
5205,1,background
5206,4,mucus
5207,8,colorectal adenocarcinoma epithelium
5208,8,colorectal adenocarcinoma epithelium
5209,3,lymphocytes
5210,8,colorectal adenocarcinoma epithelium
5211,0,adipose
5212,7,cancer-associated stroma
5213,4,mucus
5214,8,colorectal adenocarcinoma epithelium
5215,5,smooth muscle
5216,3,lymphocytes
5217,1,background
5218,3,lymphocytes
5219,3,lymphocytes
5220,4,mucus
5221,7,cancer-associated stroma
5222,8,colorectal adenocarcinoma epithelium
5223,4,mucus
5224,1,background
5225,5,smooth muscle
5226,7,cancer-associated stroma
5227,2,debris
5228,2,debris
5229,8,colorectal adenocarcinoma epithelium
5230,2,debris
5231,4,mucus
5232,1,background
5233,7,cancer-associated stroma
5234,4,mucus
5235,6,normal colon mucosa
5236,8,colorectal adenocarcinoma epithelium
5237,3,lymphocytes
5238,3,lymphocytes
5239,0,adipose
5240,4,mucus
5241,2,debris
5242,3,lymphocytes
5243,5,smooth muscle
5244,4,mucus
5245,1,background
5246,6,normal colon mucosa
5247,2,debris
5248,1,background
5249,6,normal colon mucosa
5250,8,colorectal adenocarcinoma epithelium
5251,5,smooth muscle
5252,4,mucus
5253,3,lymphocytes
5254,8,colorectal adenocarcinoma epithelium
5255,4,mucus
5256,6,normal colon mucosa
5257,0,adipose
5258,1,background
5259,8,colorectal adenocarcinoma epithelium
5260,3,lymphocytes
5261,2,debris
5262,3,lymphocytes
5263,5,smooth muscle
5264,1,background
5265,3,lymphocytes
5266,8,colorectal adenocarcinoma epithelium
5267,5,smooth muscle
5268,5,smooth muscle
5269,8,colorectal adenocarcinoma epithelium
5270,2,debris
5271,4,mucus
5272,5,smooth muscle
5273,3,lymphocytes
5274,0,adipose
5275,8,colorectal adenocarcinoma epithelium
5276,7,cancer-associated stroma
5277,6,normal colon mucosa
5278,6,normal colon mucosa
5279,6,normal colon mucosa
5280,5,smooth muscle
5281,5,smooth muscle
5282,5,smooth muscle
5283,8,colorectal adenocarcinoma epithelium
5284,7,cancer-associated stroma
5285,3,lymphocytes
5286,8,colorectal adenocarcinoma epithelium
5287,3,lymphocytes
5288,5,smooth muscle
5289,6,normal colon mucosa
5290,2,debris
5291,3,lymphocytes
5292,7,cancer-associated stroma
5293,5,smooth muscle
5294,2,debris
5295,3,lymphocytes
5296,8,colorectal adenocarcinoma epithelium
5297,2,debris
5298,6,normal colon mucosa
5299,0,adipose
5300,5,smooth muscle
5301,8,colorectal adenocarcinoma epithelium
5302,0,adipose
5303,3,lymphocytes
5304,4,mucus
5305,8,colorectal adenocarcinoma epithelium
5306,7,cancer-associated stroma
5307,5,smooth muscle
5308,8,colorectal adenocarcinoma epithelium
5309,0,adipose
5310,4,mucus
5311,5,smooth muscle
5312,6,normal colon mucosa
5313,3,lymphocytes
5314,8,colorectal adenocarcinoma epithelium
5315,5,smooth muscle
5316,6,normal colon mucosa
5317,4,mucus
5318,5,smooth muscle
5319,2,debris
5320,1,background
5321,1,background
5322,1,background
5323,5,smooth muscle
5324,5,smooth muscle
5325,5,smooth muscle
5326,0,adipose
5327,2,debris
5328,1,background
5329,0,adipose
5330,6,normal colon mucosa
5331,4,mucus
5332,7,cancer-associated stroma
5333,3,lymphocytes
5334,7,cancer-associated stroma
5335,7,cancer-associated stroma
5336,1,background
5337,5,smooth muscle
5338,7,cancer-associated stroma
5339,5,smooth muscle
5340,7,cancer-associated stroma
5341,3,lymphocytes
5342,4,mucus
5343,7,cancer-associated stroma
5344,7,cancer-associated stroma
5345,8,colorectal adenocarcinoma epithelium
5346,5,smooth muscle
5347,5,smooth muscle
5348,8,colorectal adenocarcinoma epithelium
5349,8,colorectal adenocarcinoma epithelium
5350,5,smooth muscle
5351,4,mucus
5352,2,debris
5353,8,colorectal adenocarcinoma epithelium
5354,4,mucus
5355,8,colorectal adenocarcinoma epithelium
5356,5,smooth muscle
5357,6,normal colon mucosa
5358,5,smooth muscle
5359,4,mucus
5360,3,lymphocytes
5361,0,adipose
5362,2,debris
5363,5,smooth muscle
5364,0,adipose
5365,7,cancer-associated stroma
5366,1,background
5367,8,colorectal adenocarcinoma epithelium
5368,5,smooth muscle
5369,3,lymphocytes
5370,6,normal colon mucosa
5371,7,cancer-associated stroma
5372,5,smooth muscle
5373,0,adipose
5374,1,background
5375,8,colorectal adenocarcinoma epithelium
5376,7,cancer-associated stroma
5377,4,mucus
5378,0,adipose
5379,1,background
5380,7,cancer-associated stroma
5381,6,normal colon mucosa
5382,5,smooth muscle
5383,6,normal colon mucosa
5384,2,debris
5385,0,adipose
5386,4,mucus
5387,4,mucus
5388,3,lymphocytes
5389,5,smooth muscle
5390,7,cancer-associated stroma
5391,0,adipose
5392,3,lymphocytes
5393,7,cancer-associated stroma
5394,7,cancer-associated stroma
5395,8,colorectal adenocarcinoma epithelium
5396,7,cancer-associated stroma
5397,5,smooth muscle
5398,7,cancer-associated stroma
5399,5,smooth muscle
5400,7,cancer-associated stroma
5401,0,adipose
5402,0,adipose
5403,8,colorectal adenocarcinoma epithelium
5404,8,colorectal adenocarcinoma epithelium
5405,5,smooth muscle
5406,6,normal colon mucosa
5407,0,adipose
5408,7,cancer-associated stroma
5409,8,colorectal adenocarcinoma epithelium
5410,4,mucus
5411,1,background
5412,8,colorectal adenocarcinoma epithelium
5413,8,colorectal adenocarcinoma epithelium
5414,8,colorectal adenocarcinoma epithelium
5415,1,background
5416,8,colorectal adenocarcinoma epithelium
5417,8,colorectal adenocarcinoma epithelium
5418,0,adipose
5419,2,debris
5420,0,adipose
5421,5,smooth muscle
5422,1,background
5423,2,debris
5424,8,colorectal adenocarcinoma epithelium
5425,4,mucus
5426,8,colorectal adenocarcinoma epithelium
5427,0,adipose
5428,6,normal colon mucosa
5429,1,background
5430,1,background
5431,2,debris
5432,0,adipose
5433,2,debris
5434,0,adipose
5435,4,mucus
5436,8,colorectal adenocarcinoma epithelium
5437,3,lymphocytes
5438,0,adipose
5439,3,lymphocytes
5440,2,debris
5441,5,smooth muscle
5442,2,debris
5443,7,cancer-associated stroma
5444,0,adipose
5445,1,background
5446,0,adipose
5447,0,adipose
5448,6,normal colon mucosa
5449,0,adipose
5450,3,lymphocytes
5451,8,colorectal adenocarcinoma epithelium
5452,5,smooth muscle
5453,5,smooth muscle
5454,3,lymphocytes
5455,1,background
5456,5,smooth muscle
5457,5,smooth muscle
5458,5,smooth muscle
5459,2,debris
