image_index,label_index,label_name
8210,3,normal
8211,3,normal
8212,3,normal
8213,3,normal
8214,0,choroidal neovascularization
8215,3,normal
8216,0,choroidal neovascularization
8217,3,normal
8218,0,choroidal neovascularization
8219,3,normal
8220,0,choroidal neovascularization
8221,0,choroidal neovascularization
8222,3,normal
8223,0,choroidal neovascularization
8224,3,normal
8225,0,choroidal neovascularization
8226,3,normal
8227,3,normal
8228,0,choroidal neovascularization
8229,3,normal
8230,3,normal
8231,3,normal
8232,0,choroidal neovascularization
8233,2,drusen
8234,0,choroidal neovascularization
8235,0,choroidal neovascularization
8236,3,normal
8237,3,normal
8238,3,normal
8239,3,normal
8240,0,choroidal neovascularization
8241,1,diabetic macular edema
8242,3,normal
8243,3,normal
8244,3,normal
8245,2,drusen
8246,0,choroidal neovascularization
8247,3,normal
8248,0,choroidal neovascularization
8249,2,drusen
8250,0,choroidal neovascularization
8251,0,choroidal neovascularization
8252,3,normal
8253,3,normal
8254,3,normal
8255,3,normal
8256,0,choroidal neovascularization
8257,3,normal
8258,2,drusen
8259,0,choroidal neovascularization
8260,3,normal
8261,3,normal
8262,3,normal
8263,0,choroidal neovascularization
8264,1,diabetic macular edema
8265,3,normal
8266,3,normal
8267,0,choroidal neovascularization
8268,3,normal
8269,3,normal
8270,0,choroidal neovascularization
8271,0,choroidal neovascularization
8272,3,normal
8273,3,normal
8274,0,choroidal neovascularization
8275,3,normal
8276,0,choroidal neovascularization
8277,0,choroidal neovascularization
8278,1,diabetic macular edema
8279,3,normal
8280,3,normal
8281,3,normal
8282,3,normal
8283,3,normal
8284,1,diabetic macular edema
8285,3,normal
8286,0,choroidal neovascularization
8287,1,diabetic macular edema
8288,1,diabetic macular edema
8289,3,normal
8290,3,normal
8291,0,choroidal neovascularization
8292,3,normal
8293,0,choroidal neovascularization
8294,0,choroidal neovascularization
8295,1,diabetic macular edema
8296,2,drusen
8297,0,choroidal neovascularization
8298,2,drusen
8299,1,diabetic macular edema
8300,3,normal
8301,0,choroidal neovascularization
8302,0,choroidal neovascularization
8303,3,normal
8304,0,choroidal neovascularization
8305,0,choroidal neovascularization
8306,3,normal
8307,0,choroidal neovascularization
8308,1,diabetic macular edema
8309,2,drusen
8310,0,choroidal neovascularization
8311,0,choroidal neovascularization
8312,0,choroidal neovascularization
8313,1,diabetic macular edema
8314,0,choroidal neovascularization
8315,3,normal
8316,3,normal
8317,3,normal
8318,3,normal
8319,3,normal
8320,3,normal
8321,0,choroidal neovascularization
8322,3,normal
8323,3,normal
8324,0,choroidal neovascularization
8325,3,normal
8326,0,choroidal neovascularization
8327,0,choroidal neovascularization
8328,3,normal
8329,3,normal
8330,3,normal
8331,3,normal
8332,2,drusen
8333,0,choroidal neovascularization
8334,2,drusen
8335,3,normal
8336,2,drusen
8337,3,normal
8338,0,choroidal neovascularization
8339,3,normal
8340,0,choroidal neovascularization
8341,1,diabetic macular edema
8342,0,choroidal neovascularization
8343,3,normal
8344,1,diabetic macular edema
8345,2,drusen
8346,1,diabetic macular edema
8347,1,diabetic macular edema
8348,3,normal
8349,0,choroidal neovascularization
8350,0,choroidal neovascularization
8351,1,diabetic macular edema
8352,0,choroidal neovascularization
8353,3,normal
8354,0,choroidal neovascularization
8355,0,choroidal neovascularization
8356,0,choroidal neovascularization
8357,0,choroidal neovascularization
8358,0,choroidal neovascularization
8359,3,normal
8360,1,diabetic macular edema
8361,3,normal
8362,3,normal
8363,0,choroidal neovascularization
8364,1,diabetic macular edema
8365,2,drusen
8366,1,diabetic macular edema
8367,3,normal
8368,3,normal
8369,3,normal
8370,0,choroidal neovascularization
8371,3,normal
8372,0,choroidal neovascularization
8373,2,drusen
8374,0,choroidal neovascularization
8375,0,choroidal neovascularization
8376,0,choroidal neovascularization
8377,0,choroidal neovascularization
8378,3,normal
8379,0,choroidal neovascularization
8380,3,normal
8381,3,normal
8382,2,drusen
8383,3,normal
8384,0,choroidal neovascularization
8385,3,normal
8386,3,normal
8387,0,choroidal neovascularization
8388,3,normal
8389,3,normal
8390,0,choroidal neovascularization
8391,1,diabetic macular edema
8392,0,choroidal neovascularization
8393,3,normal
8394,0,choroidal neovascularization
8395,1,diabetic macular edema
8396,2,drusen
8397,3,normal
8398,0,choroidal neovascularization
8399,3,normal
8400,2,drusen
8401,3,normal
8402,1,diabetic macular edema
8403,3,normal
8404,0,choroidal neovascularization
8405,3,normal
8406,0,choroidal neovascularization
8407,0,choroidal neovascularization
8408,3,normal
8409,3,normal
8410,0,choroidal neovascularization
8411,0,choroidal neovascularization
8412,1,diabetic macular edema
8413,3,normal
8414,3,normal
8415,2,drusen
8416,0,choroidal neovascularization
8417,3,normal
8418,3,normal
8419,3,normal
8420,0,choroidal neovascularization
8421,0,choroidal neovascularization
8422,3,normal
8423,3,normal
8424,1,diabetic macular edema
8425,3,normal
8426,0,choroidal neovascularization
8427,1,diabetic macular edema
8428,3,normal
8429,0,choroidal neovascularization
8430,0,choroidal neovascularization
8431,3,normal
8432,0,choroidal neovascularization
8433,3,normal
8434,1,diabetic macular edema
8435,1,diabetic macular edema
8436,3,normal
8437,3,normal
8438,3,normal
8439,0,choroidal neovascularization
8440,0,choroidal neovascularization
8441,2,drusen
8442,0,choroidal neovascularization
8443,0,choroidal neovascularization
8444,3,normal
8445,0,choroidal neovascularization
8446,3,normal
8447,3,normal
8448,0,choroidal neovascularization
8449,0,choroidal neovascularization
8450,2,drusen
8451,0,choroidal neovascularization
8452,0,choroidal neovascularization
8453,3,normal
8454,0,choroidal neovascularization
8455,0,choroidal neovascularization
8456,3,normal
8457,0,choroidal neovascularization
8458,2,drusen
8459,0,choroidal neovascularization
8460,3,normal
8461,3,normal
8462,0,choroidal neovascularization
8463,3,normal
8464,3,normal
8465,2,drusen
8466,0,choroidal neovascularization
8467,1,diabetic macular edema
8468,0,choroidal neovascularization
8469,0,choroidal neovascularization
8470,3,normal
8471,2,drusen
8472,3,normal
8473,3,normal
8474,3,normal
8475,3,normal
8476,0,choroidal neovascularization
8477,0,choroidal neovascularization
8478,3,normal
8479,0,choroidal neovascularization
8480,3,normal
8481,3,normal
8482,0,choroidal neovascularization
8483,0,choroidal neovascularization
8484,3,normal
8485,0,choroidal neovascularization
8486,3,normal
8487,0,choroidal neovascularization
8488,1,diabetic macular edema
8489,3,normal
8490,1,diabetic macular edema
8491,0,choroidal neovascularization
8492,0,choroidal neovascularization
8493,0,choroidal neovascularization
8494,1,diabetic macular edema
8495,0,choroidal neovascularization
8496,0,choroidal neovascularization
8497,3,normal
8498,2,drusen
8499,3,normal
8500,3,normal
8501,0,choroidal neovascularization
8502,1,diabetic macular edema
8503,3,normal
8504,3,normal
8505,0,choroidal neovascularization
8506,3,normal
8507,0,choroidal neovascularization
8508,1,diabetic macular edema
8509,1,diabetic macular edema
8510,0,choroidal neovascularization
8511,1,diabetic macular edema
8512,0,choroidal neovascularization
8513,3,normal
8514,3,normal
8515,3,normal
8516,0,choroidal neovascularization
8517,1,diabetic macular edema
8518,0,choroidal neovascularization
8519,0,choroidal neovascularization
8520,3,normal
8521,3,normal
8522,0,choroidal neovascularization
8523,0,choroidal neovascularization
8524,1,diabetic macular edema
8525,3,normal
8526,1,diabetic macular edema
8527,2,drusen
8528,3,normal
8529,2,drusen
8530,3,normal
8531,2,drusen
8532,3,normal
8533,3,normal
8534,3,normal
8535,3,normal
8536,0,choroidal neovascularization
8537,0,choroidal neovascularization
8538,2,drusen
8539,2,drusen
8540,3,normal
8541,1,diabetic macular edema
8542,3,normal
8543,0,choroidal neovascularization
8544,0,choroidal neovascularization
8545,3,normal
8546,0,choroidal neovascularization
8547,2,drusen
8548,1,diabetic macular edema
8549,3,normal
8550,2,drusen
8551,0,choroidal neovascularization
8552,0,choroidal neovascularization
8553,3,normal
8554,3,normal
8555,2,drusen
8556,1,diabetic macular edema
8557,3,normal
8558,0,choroidal neovascularization
8559,0,choroidal neovascularization
8560,3,normal
8561,2,drusen
8562,0,choroidal neovascularization
8563,2,drusen
8564,3,normal
8565,0,choroidal neovascularization
8566,0,choroidal neovascularization
8567,0,choroidal neovascularization
8568,0,choroidal neovascularization
8569,3,normal
8570,3,normal
8571,1,diabetic macular edema
8572,3,normal
8573,2,drusen
8574,3,normal
8575,2,drusen
8576,3,normal
8577,3,normal
8578,0,choroidal neovascularization
8579,1,diabetic macular edema
8580,3,normal
8581,3,normal
8582,0,choroidal neovascularization
8583,2,drusen
8584,3,normal
8585,3,normal
8586,2,drusen
8587,2,drusen
8588,3,normal
8589,0,choroidal neovascularization
8590,0,choroidal neovascularization
8591,3,normal
8592,0,choroidal neovascularization
8593,0,choroidal neovascularization
8594,3,normal
8595,0,choroidal neovascularization
8596,3,normal
8597,3,normal
8598,3,normal
8599,3,normal
8600,3,normal
8601,0,choroidal neovascularization
8602,3,normal
8603,0,choroidal neovascularization
8604,3,normal
8605,3,normal
8606,0,choroidal neovascularization
8607,0,choroidal neovascularization
8608,3,normal
8609,1,diabetic macular edema
8610,0,choroidal neovascularization
8611,0,choroidal neovascularization
8612,0,choroidal neovascularization
8613,0,choroidal neovascularization
8614,3,normal
8615,2,drusen
8616,3,normal
8617,3,normal
8618,2,drusen
8619,1,diabetic macular edema
8620,3,normal
8621,3,normal
8622,0,choroidal neovascularization
8623,2,drusen
8624,3,normal
8625,1,diabetic macular edema
8626,1,diabetic macular edema
8627,0,choroidal neovascularization
8628,0,choroidal neovascularization
8629,0,choroidal neovascularization
8630,2,drusen
8631,2,drusen
8632,1,diabetic macular edema
8633,0,choroidal neovascularization
8634,1,diabetic macular edema
8635,0,choroidal neovascularization
8636,3,normal
8637,0,choroidal neovascularization
8638,0,choroidal neovascularization
8639,0,choroidal neovascularization
8640,1,diabetic macular edema
8641,3,normal
8642,3,normal
8643,0,choroidal neovascularization
8644,3,normal
8645,0,choroidal neovascularization
8646,3,normal
8647,1,diabetic macular edema
8648,3,normal
8649,0,choroidal neovascularization
8650,0,choroidal neovascularization
8651,3,normal
8652,0,choroidal neovascularization
8653,3,normal
8654,3,normal
8655,3,normal
8656,3,normal
8657,3,normal
8658,3,normal
8659,1,diabetic macular edema
8660,1,diabetic macular edema
8661,0,choroidal neovascularization
8662,0,choroidal neovascularization
8663,1,diabetic macular edema
8664,0,choroidal neovascularization
8665,3,normal
8666,0,choroidal neovascularization
8667,3,normal
8668,2,drusen
8669,2,drusen
8670,0,choroidal neovascularization
8671,3,normal
8672,2,drusen
8673,0,choroidal neovascularization
8674,1,diabetic macular edema
8675,2,drusen
8676,3,normal
8677,3,normal
8678,3,normal
8679,3,normal
8680,1,diabetic macular edema
8681,3,normal
8682,2,drusen
8683,0,choroidal neovascularization
8684,0,choroidal neovascularization
8685,0,choroidal neovascularization
8686,0,choroidal neovascularization
8687,1,diabetic macular edema
8688,3,normal
8689,0,choroidal neovascularization
8690,0,choroidal neovascularization
8691,3,normal
8692,0,choroidal neovascularization
8693,2,drusen
8694,3,normal
8695,3,normal
8696,3,normal
8697,0,choroidal neovascularization
8698,3,normal
8699,0,choroidal neovascularization
8700,0,choroidal neovascularization
8701,0,choroidal neovascularization
8702,3,normal
8703,3,normal
8704,0,choroidal neovascularization
8705,3,normal
8706,0,choroidal neovascularization
8707,3,normal
8708,3,normal
8709,3,normal
8710,0,choroidal neovascularization
8711,3,normal
8712,1,diabetic macular edema
8713,1,diabetic macular edema
8714,3,normal
8715,3,normal
8716,3,normal
8717,3,normal
8718,1,diabetic macular edema
8719,0,choroidal neovascularization
8720,0,choroidal neovascularization
8721,3,normal
8722,2,drusen
8723,3,normal
8724,0,choroidal neovascularization
8725,0,choroidal neovascularization
8726,3,normal
8727,3,normal
8728,0,choroidal neovascularization
8729,2,drusen
8730,3,normal
8731,1,diabetic macular edema
8732,1,diabetic macular edema
8733,0,choroidal neovascularization
8734,0,choroidal neovascularization
8735,1,diabetic macular edema
8736,0,choroidal neovascularization
8737,1,diabetic macular edema
8738,3,normal
8739,3,normal
8740,3,normal
8741,0,choroidal neovascularization
8742,0,choroidal neovascularization
8743,3,normal
8744,0,choroidal neovascularization
8745,3,normal
8746,3,normal
8747,0,choroidal neovascularization
8748,0,choroidal neovascularization
8749,3,normal
8750,3,normal
8751,0,choroidal neovascularization
8752,3,normal
8753,0,choroidal neovascularization
8754,3,normal
8755,3,normal
8756,1,diabetic macular edema
8757,3,normal
8758,3,normal
8759,1,diabetic macular edema
8760,2,drusen
8761,0,choroidal neovascularization
8762,3,normal
8763,3,normal
8764,1,diabetic macular edema
8765,3,normal
8766,0,choroidal neovascularization
8767,3,normal
8768,3,normal
8769,0,choroidal neovascularization
8770,0,choroidal neovascularization
8771,3,normal
8772,1,diabetic macular edema
8773,1,diabetic macular edema
8774,0,choroidal neovascularization
8775,3,normal
8776,3,normal
8777,0,choroidal neovascularization
8778,1,diabetic macular edema
8779,3,normal
8780,0,choroidal neovascularization
8781,0,choroidal neovascularization
8782,3,normal
8783,0,choroidal neovascularization
8784,3,normal
8785,3,normal
8786,3,normal
8787,3,normal
8788,3,normal
8789,3,normal
8790,0,choroidal neovascularization
8791,3,normal
8792,0,choroidal neovascularization
8793,1,diabetic macular edema
8794,2,drusen
8795,2,drusen
8796,2,drusen
8797,3,normal
8798,3,normal
8799,0,choroidal neovascularization
8800,0,choroidal neovascularization
8801,1,diabetic macular edema
8802,3,normal
8803,0,choroidal neovascularization
8804,3,normal
8805,0,choroidal neovascularization
8806,1,diabetic macular edema
8807,3,normal
8808,0,choroidal neovascularization
8809,3,normal
8810,2,drusen
8811,2,drusen
8812,3,normal
8813,0,choroidal neovascularization
8814,3,normal
8815,3,normal
8816,3,normal
8817,2,drusen
8818,0,choroidal neovascularization
8819,3,normal
8820,2,drusen
8821,0,choroidal neovascularization
8822,2,drusen
8823,3,normal
8824,0,choroidal neovascularization
8825,3,normal
8826,3,normal
8827,3,normal
8828,0,choroidal neovascularization
8829,0,choroidal neovascularization
8830,0,choroidal neovascularization
8831,3,normal
8832,0,choroidal neovascularization
8833,3,normal
8834,0,choroidal neovascularization
8835,0,choroidal neovascularization
8836,0,choroidal neovascularization
8837,3,normal
8838,0,choroidal neovascularization
8839,3,normal
8840,0,choroidal neovascularization
8841,3,normal
8842,3,normal
8843,3,normal
8844,2,drusen
8845,0,choroidal neovascularization
8846,3,normal
8847,0,choroidal neovascularization
8848,3,normal
8849,3,normal
8850,0,choroidal neovascularization
8851,0,choroidal neovascularization
8852,3,normal
8853,3,normal
8854,3,normal
8855,3,normal
8856,3,normal
8857,0,choroidal neovascularization
8858,3,normal
8859,3,normal
8860,0,choroidal neovascularization
8861,0,choroidal neovascularization
8862,2,drusen
8863,3,normal
8864,0,choroidal neovascularization
8865,0,choroidal neovascularization
8866,3,normal
8867,0,choroidal neovascularization
8868,0,choroidal neovascularization
8869,3,normal
8870,3,normal
8871,3,normal
8872,3,normal
8873,3,normal
8874,3,normal
8875,0,choroidal neovascularization
8876,0,choroidal neovascularization
8877,0,choroidal neovascularization
8878,1,diabetic macular edema
8879,3,normal
8880,0,choroidal neovascularization
8881,0,choroidal neovascularization
8882,3,normal
8883,0,choroidal neovascularization
8884,3,normal
8885,3,normal
8886,0,choroidal neovascularization
8887,3,normal
8888,1,diabetic macular edema
8889,0,choroidal neovascularization
8890,3,normal
8891,1,diabetic macular edema
8892,0,choroidal neovascularization
8893,1,diabetic macular edema
8894,3,normal
8895,0,choroidal neovascularization
8896,3,normal
8897,3,normal
8898,0,choroidal neovascularization
8899,3,normal
8900,3,normal
8901,0,choroidal neovascularization
8902,3,normal
8903,3,normal
8904,2,drusen
8905,1,diabetic macular edema
8906,3,normal
8907,0,choroidal neovascularization
8908,0,choroidal neovascularization
8909,3,normal
8910,0,choroidal neovascularization
8911,3,normal
8912,3,normal
8913,0,choroidal neovascularization
8914,3,normal
8915,3,normal
8916,0,choroidal neovascularization
8917,0,choroidal neovascularization
8918,3,normal
8919,3,normal
8920,3,normal
8921,3,normal
8922,1,diabetic macular edema
8923,2,drusen
8924,2,drusen
8925,3,normal
8926,3,normal
8927,2,drusen
8928,0,choroidal neovascularization
8929,0,choroidal neovascularization
8930,3,normal
8931,0,choroidal neovascularization
8932,3,normal
8933,3,normal
8934,0,choroidal neovascularization
8935,3,normal
8936,1,diabetic macular edema
8937,0,choroidal neovascularization
8938,3,normal
8939,2,drusen
8940,0,choroidal neovascularization
8941,0,choroidal neovascularization
8942,0,choroidal neovascularization
8943,0,choroidal neovascularization
8944,0,choroidal neovascularization
8945,1,diabetic macular edema
8946,3,normal
8947,0,choroidal neovascularization
8948,2,drusen
8949,3,normal
8950,1,diabetic macular edema
8951,3,normal
8952,3,normal
8953,0,choroidal neovascularization
8954,3,normal
8955,0,choroidal neovascularization
8956,0,choroidal neovascularization
8957,1,diabetic macular edema
8958,0,choroidal neovascularization
8959,0,choroidal neovascularization
8960,2,drusen
8961,0,choroidal neovascularization
8962,3,normal
8963,3,normal
8964,0,choroidal neovascularization
8965,3,normal
8966,3,normal
8967,3,normal
8968,1,diabetic macular edema
8969,2,drusen
8970,3,normal
8971,3,normal
8972,0,choroidal neovascularization
8973,1,diabetic macular edema
8974,3,normal
8975,3,normal
8976,3,normal
8977,2,drusen
8978,0,choroidal neovascularization
8979,1,diabetic macular edema
8980,0,choroidal neovascularization
8981,2,drusen
8982,0,choroidal neovascularization
8983,0,choroidal neovascularization
8984,1,diabetic macular edema
8985,3,normal
8986,0,choroidal neovascularization
8987,3,normal
8988,0,choroidal neovascularization
8989,0,choroidal neovascularization
8990,0,choroidal neovascularization
8991,0,choroidal neovascularization
8992,3,normal
8993,0,choroidal neovascularization
8994,3,normal
8995,0,choroidal neovascularization
8996,3,normal
8997,0,choroidal neovascularization
8998,3,normal
8999,0,choroidal neovascularization
9000,3,normal
9001,3,normal
9002,0,choroidal neovascularization
9003,0,choroidal neovascularization
9004,0,choroidal neovascularization
9005,3,normal
9006,0,choroidal neovascularization
9007,0,choroidal neovascularization
9008,3,normal
9009,3,normal
9010,3,normal
9011,3,normal
9012,0,choroidal neovascularization
9013,3,normal
9014,3,normal
9015,0,choroidal neovascularization
9016,0,choroidal neovascularization
9017,3,normal
9018,3,normal
9019,0,choroidal neovascularization
9020,0,choroidal neovascularization
9021,3,normal
9022,0,choroidal neovascularization
9023,0,choroidal neovascularization
9024,3,normal
9025,0,choroidal neovascularization
9026,0,choroidal neovascularization
9027,3,normal
9028,0,choroidal neovascularization
9029,3,normal
9030,0,choroidal neovascularization
9031,3,normal
9032,3,normal
9033,1,diabetic macular edema
9034,3,normal
9035,0,choroidal neovascularization
9036,0,choroidal neovascularization
9037,3,normal
9038,1,diabetic macular edema
9039,3,normal
9040,3,normal
9041,2,drusen
9042,1,diabetic macular edema
9043,0,choroidal neovascularization
9044,3,normal
9045,3,normal
9046,0,choroidal neovascularization
9047,0,choroidal neovascularization
9048,3,normal
9049,3,normal
9050,0,choroidal neovascularization
9051,3,normal
9052,1,diabetic macular edema
9053,3,normal
9054,3,normal
9055,3,normal
9056,0,choroidal neovascularization
9057,1,diabetic macular edema
9058,3,normal
9059,3,normal
9060,2,drusen
9061,3,normal
9062,0,choroidal neovascularization
9063,0,choroidal neovascularization
9064,3,normal
9065,0,choroidal neovascularization
9066,3,normal
9067,0,choroidal neovascularization
9068,3,normal
9069,0,choroidal neovascularization
9070,0,choroidal neovascularization
9071,3,normal
9072,0,choroidal neovascularization
9073,0,choroidal neovascularization
9074,0,choroidal neovascularization
9075,2,drusen
9076,0,choroidal neovascularization
9077,3,normal
9078,3,normal
9079,0,choroidal neovascularization
9080,3,normal
9081,0,choroidal neovascularization
9082,3,normal
9083,0,choroidal neovascularization
9084,3,normal
9085,2,drusen
9086,3,normal
9087,3,normal
9088,0,choroidal neovascularization
9089,0,choroidal neovascularization
9090,2,drusen
9091,3,normal
9092,3,normal
9093,3,normal
9094,1,diabetic macular edema
9095,3,normal
9096,2,drusen
9097,0,choroidal neovascularization
9098,1,diabetic macular edema
9099,0,choroidal neovascularization
9100,1,diabetic macular edema
9101,2,drusen
9102,0,choroidal neovascularization
9103,3,normal
9104,1,diabetic macular edema
9105,0,choroidal neovascularization
9106,0,choroidal neovascularization
9107,3,normal
9108,1,diabetic macular edema
9109,2,drusen
9110,0,choroidal neovascularization
9111,3,normal
9112,3,normal
9113,3,normal
9114,3,normal
9115,3,normal
9116,3,normal
9117,0,choroidal neovascularization
9118,2,drusen
9119,0,choroidal neovascularization
9120,3,normal
9121,1,diabetic macular edema
9122,1,diabetic macular edema
9123,3,normal
9124,3,normal
9125,0,choroidal neovascularization
9126,0,choroidal neovascularization
9127,3,normal
9128,1,diabetic macular edema
9129,3,normal
9130,2,drusen
9131,0,choroidal neovascularization
9132,3,normal
9133,0,choroidal neovascularization
9134,0,choroidal neovascularization
9135,3,normal
9136,0,choroidal neovascularization
9137,0,choroidal neovascularization
9138,0,choroidal neovascularization
9139,0,choroidal neovascularization
9140,0,choroidal neovascularization
9141,2,drusen
9142,0,choroidal neovascularization
9143,1,diabetic macular edema
9144,3,normal
9145,2,drusen
9146,1,diabetic macular edema
9147,3,normal
9148,0,choroidal neovascularization
9149,3,normal
9150,3,normal
9151,3,normal
9152,0,choroidal neovascularization
9153,3,normal
9154,3,normal
9155,3,normal
9156,3,normal
9157,3,normal
9158,3,normal
9159,0,choroidal neovascularization
9160,3,normal
9161,0,choroidal neovascularization
9162,3,normal
9163,1,diabetic macular edema
9164,3,normal
9165,3,normal
9166,2,drusen
9167,3,normal
9168,3,normal
9169,2,drusen
9170,3,normal
9171,3,normal
9172,0,choroidal neovascularization
9173,0,choroidal neovascularization
9174,0,choroidal neovascularization
9175,0,choroidal neovascularization
9176,0,choroidal neovascularization
9177,3,normal
9178,2,drusen
9179,3,normal
9180,1,diabetic macular edema
9181,1,diabetic macular edema
9182,2,drusen
9183,3,normal
9184,3,normal
9185,3,normal
9186,3,normal
9187,3,normal
9188,0,choroidal neovascularization
9189,3,normal
9190,3,normal
9191,3,normal
9192,2,drusen
9193,3,normal
9194,0,choroidal neovascularization
9195,3,normal
9196,3,normal
9197,0,choroidal neovascularization
9198,1,diabetic macular edema
9199,1,diabetic macular edema
9200,3,normal
9201,3,normal
9202,0,choroidal neovascularization
9203,3,normal
9204,1,diabetic macular edema
9205,3,normal
9206,0,choroidal neovascularization
9207,0,choroidal neovascularization
9208,3,normal
9209,3,normal
9210,3,normal
9211,0,choroidal neovascularization
9212,2,drusen
9213,3,normal
9214,3,normal
9215,3,normal
9216,0,choroidal neovascularization
9217,2,drusen
9218,0,choroidal neovascularization
9219,1,diabetic macular edema
9220,0,choroidal neovascularization
9221,3,normal
9222,3,normal
9223,3,normal
9224,1,diabetic macular edema
9225,0,choroidal neovascularization
9226,0,choroidal neovascularization
9227,3,normal
9228,3,normal
9229,1,diabetic macular edema
9230,2,drusen
9231,2,drusen
9232,3,normal
9233,0,choroidal neovascularization
9234,0,choroidal neovascularization
9235,0,choroidal neovascularization
9236,0,choroidal neovascularization
9237,3,normal
9238,3,normal
9239,1,diabetic macular edema
9240,3,normal
9241,1,diabetic macular edema
9242,3,normal
9243,3,normal
9244,2,drusen
9245,3,normal
9246,2,drusen
9247,0,choroidal neovascularization
9248,3,normal
9249,0,choroidal neovascularization
9250,3,normal
9251,3,normal
9252,1,diabetic macular edema
9253,0,choroidal neovascularization
9254,3,normal
9255,2,drusen
9256,0,choroidal neovascularization
9257,0,choroidal neovascularization
9258,3,normal
9259,3,normal
9260,0,choroidal neovascularization
9261,0,choroidal neovascularization
9262,3,normal
9263,3,normal
9264,0,choroidal neovascularization
9265,3,normal
9266,0,choroidal neovascularization
9267,0,choroidal neovascularization
9268,3,normal
9269,0,choroidal neovascularization
9270,3,normal
9271,3,normal
9272,0,choroidal neovascularization
9273,0,choroidal neovascularization
9274,0,choroidal neovascularization
9275,1,diabetic macular edema
9276,0,choroidal neovascularization
9277,0,choroidal neovascularization
9278,3,normal
9279,0,choroidal neovascularization
9280,3,normal
9281,3,normal
9282,3,normal
9283,3,normal
9284,3,normal
9285,3,normal
9286,0,choroidal neovascularization
9287,3,normal
9288,2,drusen
9289,0,choroidal neovascularization
9290,0,choroidal neovascularization
9291,3,normal
9292,3,normal
9293,3,normal
9294,1,diabetic macular edema
9295,1,diabetic macular edema
9296,3,normal
9297,3,normal
9298,0,choroidal neovascularization
9299,3,normal
9300,0,choroidal neovascularization
9301,1,diabetic macular edema
9302,0,choroidal neovascularization
9303,2,drusen
9304,2,drusen
9305,2,drusen
9306,0,choroidal neovascularization
9307,3,normal
9308,1,diabetic macular edema
9309,0,choroidal neovascularization
9310,2,drusen
9311,3,normal
9312,3,normal
9313,0,choroidal neovascularization
9314,3,normal
9315,3,normal
9316,0,choroidal neovascularization
9317,0,choroidal neovascularization
9318,0,choroidal neovascularization
9319,0,choroidal neovascularization
9320,0,choroidal neovascularization
9321,3,normal
9322,3,normal
9323,3,normal
9324,3,normal
9325,0,choroidal neovascularization
9326,3,normal
9327,3,normal
9328,3,normal
9329,3,normal
9330,1,diabetic macular edema
9331,3,normal
9332,3,normal
9333,3,normal
9334,3,normal
9335,1,diabetic macular edema
9336,3,normal
9337,0,choroidal neovascularization
9338,3,normal
9339,0,choroidal neovascularization
9340,3,normal
9341,0,choroidal neovascularization
9342,0,choroidal neovascularization
9343,3,normal
9344,3,normal
9345,3,normal
9346,3,normal
9347,3,normal
9348,0,choroidal neovascularization
9349,3,normal
9350,3,normal
9351,3,normal
9352,3,normal
9353,3,normal
9354,0,choroidal neovascularization
9355,3,normal
9356,3,normal
9357,0,choroidal neovascularization
9358,3,normal
9359,3,normal
9360,3,normal
9361,3,normal
9362,1,diabetic macular edema
9363,2,drusen
9364,2,drusen
9365,0,choroidal neovascularization
9366,3,normal
9367,2,drusen
9368,3,normal
9369,3,normal
9370,0,choroidal neovascularization
9371,3,normal
9372,2,drusen
9373,3,normal
9374,3,normal
9375,3,normal
9376,3,normal
9377,3,normal
9378,0,choroidal neovascularization
9379,3,normal
9380,3,normal
9381,0,choroidal neovascularization
9382,3,normal
9383,2,drusen
9384,1,diabetic macular edema
9385,3,normal
9386,0,choroidal neovascularization
9387,0,choroidal neovascularization
9388,3,normal
9389,0,choroidal neovascularization
9390,3,normal
9391,3,normal
9392,3,normal
9393,3,normal
9394,0,choroidal neovascularization
9395,3,normal
9396,1,diabetic macular edema
9397,3,normal
9398,3,normal
9399,3,normal
9400,3,normal
9401,3,normal
9402,3,normal
9403,0,choroidal neovascularization
9404,3,normal
9405,0,choroidal neovascularization
9406,3,normal
9407,0,choroidal neovascularization
9408,1,diabetic macular edema
9409,2,drusen
9410,0,choroidal neovascularization
9411,0,choroidal neovascularization
9412,2,drusen
9413,0,choroidal neovascularization
9414,2,drusen
9415,1,diabetic macular edema
9416,3,normal
9417,0,choroidal neovascularization
9418,3,normal
9419,0,choroidal neovascularization
9420,1,diabetic macular edema
9421,3,normal
9422,0,choroidal neovascularization
9423,3,normal
9424,0,choroidal neovascularization
9425,3,normal
9426,3,normal
9427,3,normal
9428,3,normal
9429,2,drusen
9430,0,choroidal neovascularization
9431,0,choroidal neovascularization
9432,0,choroidal neovascularization
9433,0,choroidal neovascularization
9434,1,diabetic macular edema
9435,1,diabetic macular edema
9436,3,normal
9437,1,diabetic macular edema
9438,3,normal
9439,3,normal
9440,2,drusen
9441,3,normal
9442,0,choroidal neovascularization
9443,0,choroidal neovascularization
9444,2,drusen
9445,3,normal
9446,3,normal
9447,1,diabetic macular edema
9448,3,normal
9449,3,normal
9450,0,choroidal neovascularization
9451,0,choroidal neovascularization
9452,0,choroidal neovascularization
9453,2,drusen
9454,3,normal
9455,0,choroidal neovascularization
9456,2,drusen
9457,1,diabetic macular edema
9458,0,choroidal neovascularization
9459,0,choroidal neovascularization
9460,0,choroidal neovascularization
